Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A
2021-06-25,0.7709819,2.213369,0.9131641,-1.533898,1.063248,0.24209929,-0.55748636,0.9626492,1.993983,0.41590005
2021-06-28,0.8985882,1.5879979,2.6437151,0.017699277,-0.2579277,1.576789,1.705208,1.1823089,-1.5676914,0.4413321
2021-06-29,-0.2391847,1.7336842,1.3051013,-0.6194663,0.8608366,0.33118415,2.802015,-0.6030902,0.3372687,0.59487927
2021-06-30,1.3263317,0.656518,-1.0920559,0.3027572,-0.553245,-0.86499965,4.9262776,-1.1376607,0.20541665,-0.67199785
2021-07-01,0.23158495,0.05551057,1.060988,1.4382126,1.7673569,-0.1553914,-0.6600689,0.9973158,0.63361937,-0.013533775
2021-07-02,0.40183026,-1.5533913,0.7511072,0.7964257,1.6133322,1.426304,1.4896575,-0.64565164,0.2777806,0.69694436
2021-07-06,-1.5008258,-0.80304265,0.66079193,0.48624223,0.18370213,0.6457951,-0.24286772,-0.6116202,-1.6251173,0.107504636
2021-07-07,1.5084558,2.3008025,0.8836922,0.88135886,1.3785172,1.4860102,-4.160051,-0.03846242,0.9198383,0.3423344
2021-07-08,-0.79556036,-2.332362,-0.50888515,-0.34261373,-0.14857125,0.029713038,-0.8835907,-1.9238169,-2.6599638,-0.44150352
2021-07-09,1.3769099,0.56858784,0.4024784,0.1976823,1.122433,-0.23929568,1.2926272,0.94154483,1.9491622,0.806287
2021-07-12,-0.5074636,0.6219116,-0.7766831,0.9006651,-0.33586714,-0.71132964,-0.09901427,0.8550378,0.59981203,-0.3466002
2021-07-13,-0.19001468,-0.22475581,-0.13466546,0.23803997,0.3402117,0.8013991,-0.60565513,-3.969174,-1.0806745,-0.16051786
2021-07-14,1.6182362,-0.028152391,-1.247369,-0.46646005,0.5629689,0.6313957,-1.3405707,0.12038799,0.35788026,-0.42875284
2021-07-15,-0.11832536,-0.3379883,-0.43526033,-0.1533745,0.17493805,-0.43690917,-2.380688,-1.4829693,0.58183444,0.22202908
2021-07-16,-1.5894164,-1.2151943,0.7286117,0.2730839,-0.96208763,-0.0115491245,-1.196366,-0.89503384,-0.87703156,-0.020149058
2021-07-19,-0.9078622,-1.3874999,1.089268,-1.7702143,-0.875256,-0.6682046,0.803356,-3.2019732,-2.6543672,-0.90646005
2021-07-20,1.6501324,1.8276682,-0.050507247,0.54583687,0.9314978,1.1078786,0.6121492,2.2052608,2.4560056,1.1654704
2021-07-21,-0.024899742,0.7549949,0.21056177,0.8099912,0.5479688,0.5815546,2.6403432,1.0788391,1.6987572,-0.23443142
2021-07-22,-0.84673846,-2.9690456,-0.6135513,0.47012827,0.15617196,1.8652178,2.0131924,-1.3957313,-1.4476663,0.9063485
2021-07-23,0.7133142,1.4570888,2.1564507,0.5530045,1.3969274,0.35114202,1.0305915,-0.49958718,0.5084755,1.3373216
2021-07-26,0.58856475,0.25850973,-1.059608,-0.3384394,0.103567265,-0.81007355,-0.35811377,0.41841164,0.61832833,-1.3525032
2021-07-27,-0.59503883,0.42974225,0.24263799,0.1443231,0.28528547,-0.40592116,-0.86038,1.2916645,0.18621689,-0.19966926
2021-07-28,-1.092431,-1.012693,0.5926042,0.5001729,-1.11914,0.42698348,7.5799203,-0.37021866,-0.01858424,1.0070089
2021-07-29,-0.055471964,1.484148,0.4729503,0.26992804,0.64493966,0.12562478,5.126107,0.2064457,3.383528,0.7988851
2021-07-30,-0.116061255,-0.14198278,-0.09083573,-2.1620255,-0.2104644,-0.011260628,3.1471643,-2.3485773,-1.0969261,0.36680263
2021-08-02,-0.21219182,-0.6967233,-0.04959926,-0.73087364,-0.5036534,-0.4632989,2.297763,-0.5485277,-0.52727437,-0.104410626
2021-08-03,1.7770361,2.5773242,0.99239546,0.69294333,0.7719573,0.40889362,3.6177855,1.4849402,1.6267582,0.51609933
2021-08-04,-1.7410342,-0.16750802,-0.45037916,-1.00645,-0.54941607,0.7082094,5.517057,-1.1705714,-1.1870501,0.2664784
2021-08-05,0.13668887,-0.2516783,0.52644515,0.034759223,1.1175328,1.022891,-5.405404,5.118448,1.1467074,0.49911776
2021-08-06,0.16683818,0.46257618,-0.032731295,-0.5820064,0.47453687,-0.110747404,-1.9937676,-1.0060362,1.2056901,0.42569897
2021-08-09,-0.3533016,-0.36276618,0.8103508,-0.34075963,-0.7177695,-0.34211317,-2.2977011,-1.7479687,-0.2311541,0.5394967
2021-08-10,0.92183924,0.67216873,-0.37350333,0.6663179,0.206561,-1.1887703,-1.0224935,0.70335156,1.0515063,-0.01276927
2021-08-11,1.1643692,0.5007659,-1.0105932,-0.9580199,-0.12180153,0.6900053,1.1269693,2.2596517,0.4409171,0.0
2021-08-12,-0.06945081,-1.1487914,1.1114758,1.6883557,0.6160296,1.3290012,-1.0958399,0.883894,0.71992946,1.0413938
2021-08-13,-0.42198652,0.756092,0.20356649,0.72639567,0.52523696,0.46662286,3.8028197,-1.2743914,-0.1743415,0.68289715
2021-08-16,0.86748415,0.9449699,1.3001838,1.656937,1.4839967,-0.05805575,-2.7770236,-1.7345716,0.4540729,1.7835908
2021-08-17,-1.3691193,-2.3127759,0.8262464,1.055654,0.31987444,-0.30301014,0.07442705,-1.1083763,-0.71279526,-0.71574235
2021-08-18,-1.5234295,-0.91601115,-1.4002721,-1.980614,-1.4424537,-1.2976158,-3.8304157,-1.3698627,-1.295748,1.3112924
2021-08-19,-0.5852084,0.028451534,1.4443645,0.54565555,1.1400439,1.737472,0.25134814,-0.50505406,-0.79829836,2.852407
2021-08-20,-0.6142489,1.0379578,0.4772498,0.75468445,1.3404399,1.5180589,0.9161086,2.876482,0.7868427,0.27435243
2021-08-23,0.26782116,0.3236749,-0.37998998,0.4544697,0.081172265,1.4706272,3.9369278,-0.2878277,0.6210051,1.1122316
2021-08-24,0.0359497,0.72941035,-0.27018145,0.26809627,-0.60375154,0.05785173,-1.0296912,-0.20618242,0.0,0.33529842
2021-08-25,-0.210523,0.61273146,-0.6055794,0.6016053,0.76455796,-0.066947,0.6038101,0.24793167,0.7053457,1.6005133
2021-08-26,0.50427026,-0.7058853,0.58522,0.0,-0.062977284,-0.6714332,-0.95106775,-1.607582,-1.2432132,0.167336
2021-08-27,-0.13823548,0.8921096,-0.7013668,-0.6810629,0.72922385,0.93962276,3.8501027,1.3405936,1.2234018,0.12673612
2021-08-30,0.57421637,0.7737016,1.083559,0.8278958,0.3992124,1.1343575,-0.071814924,-0.3720552,-1.156069,1.6799943
2021-08-31,-0.7289664,-0.30161944,0.34143266,0.17417192,-0.13056453,-0.34384573,-0.5389853,-0.95435494,0.44302675,-0.71294886
2021-09-01,-0.66754943,-0.16502027,0.81506586,-7.0458703,0.39814487,0.32996872,-0.6593238,1.0473397,-0.5998591,-0.011400394
2021-09-02,0.74958473,1.5289265,0.8555761,-0.22267748,0.917433,-0.18771869,-0.71824795,1.6998335,-0.62122554,1.464809
2021-09-03,-0.25655505,-0.63763565,0.35021943,-0.35707366,0.6832805,0.29339373,0.6593418,0.4484252,-0.50009394,0.70778257
2021-09-07,-4.5321293,-1.8705559,-0.42655733,-2.3203762,-0.53592646,-0.7800915,-0.70050645,-0.7710983,-0.8257029,-0.8701459
2021-09-08,1.2447488,0.29219297,0.52184606,1.2198495,-0.3426112,0.27668336,-2.7301908,-1.2269984,-0.1447997,0.5683066
2021-09-09,-1.1389602,-1.5538329,-0.8368156,-2.799931,0.22919568,-0.23219718,-0.018834552,-0.37267146,-0.054375168,-0.83925474
2021-09-10,-0.6460376,-1.1978558,0.64072484,-0.55001056,0.24040085,-0.41409597,-0.8949643,-1.205316,-0.8705106,0.0
2021-09-13,0.36847106,-0.58480054,-1.6925467,0.7499091,-0.725319,-2.0927517,-0.38022235,0.42069995,1.0428095,-2.9058251
2021-09-14,-1.5170356,-1.9655598,0.33959904,-0.9304056,0.37709132,-0.02170265,0.88740486,-0.20947275,-1.701971,0.19758038
2021-09-15,0.97028935,0.19024916,0.34631625,1.2114887,1.0888681,2.4914353,-0.12295931,1.2174681,0.68152314,0.7945686
2021-09-16,-0.83066535,-2.629266,-0.039215174,0.28765446,-0.6387312,0.6096037,0.5871238,0.7051019,-0.18294635,-0.29345447
2021-09-17,-0.6405313,-2.0702143,-0.5100451,-0.32383278,-1.9957387,-1.5982326,-2.2029786,1.3179559,-1.0447208,0.38088855
2021-09-20,-0.5289633,-1.2254832,-1.5143136,-1.2345695,-0.9272467,-2.0153408,-2.2429671,-2.7642288,-3.5562177,-1.4947718
2021-09-21,-1.1687754,-0.99256074,0.20821214,0.7048872,-0.34307823,0.7173099,1.2506121,0.0,-1.3827564,0.05836705
2021-09-22,0.7958718,-0.109648645,-0.38359764,-0.69061863,1.0599456,-3.0670853,1.5172122,-1.0451505,1.0321375,0.58329445
2021-09-23,0.939722,1.0192845,0.5214613,0.89277035,2.4920805,0.76028776,1.6957313,-0.5492149,0.98303455,0.19137198
2021-09-24,-0.2699275,-0.5588336,-0.7422189,-0.27012008,-1.0991222,-1.2887585,-0.32972065,-0.42481044,0.4581059,-0.21416356
2021-09-27,0.4142732,0.7649165,-3.0473595,0.60708094,-1.3913867,-3.0608144,2.2306244,0.04266309,1.4630448,-3.491873
2021-09-28,-0.95714825,-1.781567,-1.5259612,-0.35277095,-3.0791361,-4.1215944,-6.1390595,-1.6631185,-1.0674151,-3.8947053
2021-09-29,0.46098644,0.23658945,0.6063679,1.3974288,-0.20973834,-0.18487608,-1.1524805,-0.520377,-0.17035803,0.06254291
2021-09-30,-3.018575,-3.9024384,-1.1133449,-0.8912106,-1.1158116,-0.34274563,2.5411093,-0.47951442,-1.1566185,-1.5437508
2021-10-01,0.71827674,0.68773866,-0.7788015,1.130985,1.5441272,0.3039672,-0.43732223,0.30661276,1.5538031,-0.97758734
2021-10-04,-0.36224267,-0.52041554,-1.433325,-0.32999632,-1.6530184,-3.2867477,-2.059542,-0.2620064,-0.3211148,-2.3270752
2021-10-05,1.0452211,4.070626,0.3029503,0.7173722,1.7621851,1.4700392,1.4650202,2.3642688,1.2507104,0.43974677
2021-10-06,0.2923328,0.1413763,0.5264072,-0.17350236,0.021532765,0.63701874,1.7974677,0.17109032,-0.20587799,0.40514612
2021-10-07,-0.33632705,1.4274567,1.2189938,1.4178586,0.32596254,1.5167233,2.711306,2.8608031,1.5753942,1.0868945
2021-10-08,-0.47805923,-0.6650174,0.40708652,0.27960452,-0.32490346,-0.36272568,-1.3057768,-0.0830239,0.6646983,-1.8349253
2021-10-11,-0.37864512,-0.10898286,-1.2754474,-0.7555351,0.40284067,-0.6570014,-0.36169547,-0.29081717,-0.07336925,-1.6068715
2021-10-12,-0.42544928,-1.0910295,0.3764566,-1.6041297,0.36447242,1.3296796,0.3439058,0.08333524,-0.0917754,-1.3798208
2021-10-13,0.9343088,0.31516036,-0.272758,-0.036843434,0.7598615,1.7961378,3.922318,-0.29142255,-0.86349666,1.5343051
2021-10-14,1.7779497,2.5290556,0.48717922,0.3501381,2.6833897,2.772705,2.5925193,1.3778702,2.5759811,1.5776829
2021-10-15,0.89840794,0.6588024,-0.06804613,0.38563782,0.81996185,0.42468718,0.116086155,0.5354166,0.36133835,0.44564384
2021-10-18,-0.120917805,-0.13698073,-0.57025975,-1.7378592,0.39786592,2.0882149,3.8440933,-2.2941396,-0.7020691,0.9851859
2021-10-19,0.32466897,-0.15241346,2.157162,0.01861365,1.9115326,2.1257792,-0.08588721,1.2578584,1.142134,0.5427034
2021-10-20,0.06034121,1.7554594,3.3266308,0.8934451,-1.1265519,-0.5816989,0.05157531,3.6438968,1.1650792,1.2659049
2021-10-21,-0.1644577,0.10501004,1.4110823,0.32284704,0.38172567,0.99466735,2.5259924,-0.9588484,-0.56697327,-0.41245887
2021-10-22,-0.7247998,0.04495546,1.3354644,0.34939063,1.9215297,0.7703699,0.4106242,0.5647414,0.74839985,0.65630096
2021-10-25,0.88496006,0.08987052,-0.11047932,-0.58640224,0.7490302,0.5267338,2.1198473,0.96269464,0.77820766,0.2342186
2021-10-26,-0.13157858,-1.9155923,1.2245244,0.9124404,-0.028056925,-0.69090855,0.46583825,0.7945998,0.2808,-0.094729
2021-10-27,-2.1519516,-1.968265,-0.3277966,-0.99552137,-0.6426471,-0.37665105,-0.52875745,1.1430784,-1.9950987,-1.852208
2021-10-28,0.9144926,10.02335,0.0,1.1715837,0.6411579,-0.12498247,-0.9159267,-0.35074106,-1.142856,0.32204047
2021-10-29,-0.66158664,3.366809,0.9239686,4.559132,0.6931974,1.7331929,-0.7675803,-1.7207687,-3.05275,1.1106902
2021-11-01,0.50368977,2.2307339,0.038795136,0.12208895,-0.96713984,-1.5622076,4.1586957,0.9550405,2.2358875,-0.27303824
2021-11-02,1.3308892,4.8996034,-0.95393467,1.4981284,1.7392752,0.031242143,1.9164687,0.0,0.45562238,0.50299793
2021-11-03,0.14288113,0.03828328,0.77519214,0.89247483,0.1659768,2.3079276,2.2721944,-0.27592275,1.7053746,0.22172368
2021-11-04,-0.8889914,-0.6761051,0.30302984,-0.43378595,1.2979789,2.8847072,5.33977,-0.7114561,-0.6421702,-0.34766313
2021-11-05,0.658876,-0.39814737,-3.656359,0.10251388,0.4525637,-1.6852667,-0.843639,-0.5175201,1.8850974,-0.78654635
2021-11-08,-0.14301474,0.06446863,1.9538476,-0.95579684,-0.4152415,0.49795523,10.136429,-4.321728,0.0,2.8962333
2021-11-09,-0.11567541,1.4304131,-0.29180026,-0.38772786,0.14716937,0.2852712,-0.82578945,-0.08364893,-0.828196,-0.70212805
2021-11-10,0.6011178,-0.3430271,1.0994221,0.9860733,-0.74292076,-3.0572498,-6.0770903,0.879033,-0.46197286,-0.33164307
2021-11-11,-1.2114886,1.568072,-0.44593936,-0.10278608,0.40302715,-0.66872853,4.38979,3.2365093,0.55337626,-0.3076378
2021-11-12,1.9144316,3.0375276,0.94302315,0.2915236,1.3708036,2.2435737,1.2875865,-0.64308625,1.2071657,1.3162111
2021-11-15,-0.19057354,-0.40199077,0.7707322,-0.11114378,-0.74886155,0.32390586,-0.94664544,1.2540509,0.9822863,-1.9269058
2021-11-16,0.032733835,0.92954314,1.1202078,-0.35946438,0.7355113,1.7128294,4.068531,0.11985129,-0.5384773,2.2879963
2021-11-17,-0.016361563,0.2787244,-1.7342839,0.7988321,0.43646812,-0.053655777,-0.728108,-1.2370291,-0.593783,0.09293878
2021-11-18,-2.49263,-0.531725,-0.76193106,-0.23860143,-0.53650945,0.04324617,2.4316163,-1.131316,-1.7919829,0.3838123
2021-11-19,0.2573123,0.18223974,-0.6267652,-0.7089791,-0.26700205,2.5947855,0.25158003,0.44953254,-0.8229032,1.3196839
2021-11-22,0.23991239,0.41232595,-1.2456594,-0.5075674,-1.7550558,-2.1500049,-1.8595967,1.4646078,0.7575793,-0.92513955
2021-11-23,-0.11131938,-0.42271268,-0.6227038,2.7929058,-0.71565527,-1.2485762,-1.7046984,-1.3231753,1.6827759,-4.9146085
2021-11-24,-1.0197294,-0.07276842,0.47396877,-0.18505518,0.46298388,0.47507882,5.2561398,0.44696748,0.3697167,-1.1694002
2021-11-26,-1.1878569,-1.6870972,0.6476354,-1.8119007,-2.4201753,-0.9306966,-1.894807,-3.6003213,-2.5258703,-0.58834666
2021-11-29,0.40451074,-0.17283875,1.707977,0.3261499,3.4558825,3.8347704,4.5862713,-0.8812383,0.2339411,0.887743
2021-11-30,-3.5124536,-2.2384338,-1.765213,-1.3773639,-2.301682,-2.5658576,-2.1864052,-1.0160952,-2.8007205,-1.6425526
2021-12-01,0.40578437,0.51865405,0.77125007,0.5464997,0.76665384,-1.8571327,-5.8470635,0.8554353,-0.868122,-1.7826291
2021-12-02,-0.27528724,2.0387652,1.2939932,0.828228,1.4327686,2.2010667,1.0529087,2.120441,2.9439201,1.875716
2021-12-03,1.3684882,0.64133775,1.4721915,1.6941864,-1.0621337,-8.238074,-4.4265985,-1.3289024,-1.7556583,-1.0994129
2021-12-06,2.6710756,0.49019796,1.6887978,2.1034918,0.2241153,0.8937032,-3.4372592,2.525254,2.6529155,1.4330673
2021-12-07,-0.3668234,1.085365,-0.037746698,0.13185304,2.5149724,4.4884644,4.1636767,1.8883377,1.776737,1.5382596
2021-12-08,-0.2888705,0.10858242,-0.03776095,0.2962724,0.85905164,0.4830995,0.2692436,0.24173838,0.035267957,1.631986
2021-12-09,-0.05679907,-0.13256279,0.12087608,1.870845,-0.82236046,-3.1434648,-4.9160004,-1.3263663,1.1281499,-1.0875804
2021-12-10,0.65931207,0.9170924,1.3883622,1.0632297,2.151027,3.4589064,0.3258486,-0.52952814,0.81924564,1.0671974
2021-12-13,-1.4229261,-0.107612506,1.1833085,0.8288841,-0.4532999,0.5882765,-3.4283652,-2.047502,-1.4177035,0.019197991
2021-12-14,0.08019834,-1.867366,-2.2212446,0.6165511,-2.115321,-6.5988154,1.3452938,-1.2959844,0.2455268,-2.8216703
2021-12-15,0.6066876,2.061472,1.9708102,2.3096824,1.5064985,2.516025,8.038343,2.2024503,0.33239788,1.5999424
2021-12-16,1.4392903,0.13146959,0.3909699,1.1902044,6.7412786,-10.191485,-5.365188,-0.29009405,0.9590289,-2.2746384
2021-12-17,-1.9965158,-3.4256327,0.7495072,-1.7073911,-1.0883714,-1.6693479,-0.64194995,0.124691136,-1.830745,0.41113734
2021-12-20,-1.2074441,-2.026952,-1.5535008,1.0267906,-2.6398122,-1.23419,-1.4156058,-3.6114604,-2.6037993,-0.66041476
2021-12-21,0.16218852,2.0562696,0.21485297,-0.69540244,1.8430234,1.4096804,6.2223835,2.1102488,2.6734095,2.3534162
2021-12-22,-0.1619259,0.865262,2.7500563,1.6160109,2.7488577,1.1586958,-0.25649574,-0.5904656,0.5981706,1.8316394
2021-12-23,1.349633,1.4338213,0.12230963,0.78757536,-0.09413285,1.0000381,1.5707495,-0.08485557,0.8919173,0.6505959
2021-12-27,0.9887403,2.3317633,1.6527759,0.99181557,2.980335,1.414978,5.6247444,0.5095577,0.8840391,0.5956923
2021-12-28,0.53197277,0.9917403,-0.69984835,-0.014883024,-0.014445757,-1.440245,-0.7838862,0.2957317,0.49828336,0.27717474
2021-12-29,0.43346187,0.3156379,0.51256585,0.7217808,0.036126956,-0.012295793,-3.1929479,0.16849585,0.51290685,0.92348367
2021-12-30,-0.4315911,-0.60598606,-0.13457216,0.42109343,-0.3827516,0.21782419,-2.0976667,1.640031,-0.3912222,0.14317523
2021-12-31,-0.005629775,0.65658057,-0.18439327,-0.3899057,0.17398478,-0.60821193,-0.8611781,0.53785336,-0.29030392,-0.7645518
2022-01-03,0.061931014,-2.6557937,-1.2079097,0.014774205,-1.7705938,-0.47437704,4.4058456,0.3292178,-0.20551282,-1.9855924
2022-01-04,1.4009225,1.6632756,-2.3518333,-0.19199122,-0.71461993,-1.8374462,-3.8738067,0.28712717,3.2778442,-3.3806195
2022-01-05,-0.41058615,-1.6713727,-0.44928968,0.525297,-1.7610674,-7.1426005,-5.7263565,-4.5807805,-0.16616562,-1.7130738
2022-01-06,-0.83012956,0.67033464,-0.014800438,-0.47103807,-4.829043,-0.060260396,0.05876007,-0.38577005,1.8475312,0.3499253
2022-01-07,1.0955038,-1.129604,0.31078747,-0.25881153,-1.9179894,-0.665211,-3.1050398,-0.60240704,1.5852283,-2.6622863
2022-01-10,-1.4115051,-0.31269047,-0.22130647,1.1195096,0.6068779,2.9626012,0.0,-0.6060662,1.2065637,0.006896153
2022-01-11,0.88495886,0.97719574,0.32530123,0.42525247,0.5656797,0.7721122,4.0227256,1.655057,0.49276963,1.0195616
2022-01-12,0.24583513,0.33453575,-1.4590979,0.233622,0.55450857,0.46801797,0.11652732,0.38560477,0.18981166,1.9571707
2022-01-13,0.8917565,-1.2383912,-3.0436788,-2.746004,-4.194175,-2.9058683,-3.4407475,-0.6828845,0.14209054,-2.9028134
2022-01-14,-1.2595209,-2.8574905,-1.1492405,1.7600291,-2.2165675,0.7157963,3.1188784,-0.9024537,0.9932165,-0.33753908
2022-01-18,-0.25736567,0.111709036,-1.2406398,0.6697606,-1.4376236,-1.394535,-3.6163151,-2.0381584,-0.62441105,-2.9098642
2022-01-19,0.112191305,-1.3761475,-0.4108372,-1.1478229,-1.3035513,0.6311587,-2.7741897,2.124832,-1.413763,-0.028481914
2022-01-20,-2.7510157,-1.6844801,-1.0630733,-1.6123126,-0.3054599,-1.1092204,-4.973887,1.3870815,-1.3702945,-0.6764915
2022-01-21,-0.5300423,-1.7772655,0.8980858,-0.78929794,-2.0601702,-2.1415293,-2.52687,-1.88114,-1.6801307,-1.4123898
2022-01-24,0.086876765,2.5514178,-1.597395,0.13639031,1.0040804,3.950705,-1.9190294,-1.5686301,1.0187298,0.44360456
2022-01-25,0.54977715,-4.290426,-0.44419566,0.70368695,-1.1946867,-3.2598186,-4.6340013,-1.85923,0.6831522,-2.57022
2022-01-26,-2.5611496,-0.90185714,-2.5959253,0.8565628,-1.5106725,-0.3799339,-0.3779341,1.12765,0.42002958,-0.78770363
2022-01-27,0.50796807,1.512309,0.30815586,1.2962866,1.0518569,-1.5494918,-7.3254457,-1.5611079,-0.43436366,-1.0635895
2022-01-28,-4.1490397,-0.46143505,4.0767155,1.4341376,2.8467786,5.092787,2.573099,0.36248267,0.7432527,3.762587
2022-01-31,1.7903209,1.2185407,1.6832873,-0.7468089,3.1296427,3.114871,8.561386,0.13544329,0.7538111,1.64892
2022-02-01,0.8492915,-1.1122723,-0.20398724,0.08035693,-0.045243833,0.31442875,2.214441,-0.090173386,0.111429,1.227384
2022-02-02,-0.4598947,-0.48961592,2.2327015,1.1824782,1.7118407,-0.5391906,5.120743,0.6768936,1.2720611,2.2761161
2022-02-03,-1.3620557,-1.4760647,0.053835224,1.5221474,-3.8723714,-4.1756625,-2.1831217,-2.4652588,0.09420847,-1.6985663
2022-02-04,-2.2264094,-0.6883446,-0.30742747,-0.056847747,0.5643213,0.5305075,2.9313762,0.6893365,1.4745136,-0.47252852
2022-02-07,0.27374834,0.38053653,-1.2797807,1.3366548,-1.0187075,-1.2540351,0.056634057,-0.50205666,0.89657474,-0.5314626
2022-02-08,0.7693737,0.4467937,0.4685598,0.6875715,0.32271656,0.8302093,3.6872303,3.1651402,1.1797216,0.31345904
2022-02-09,0.7573418,0.6200284,1.4302461,-0.21601112,3.0312665,2.0418146,3.6029093,2.178745,0.0,2.5779455
2022-02-10,-2.3832765,-3.2417924,-2.0921168,-0.34217197,-3.6958861,-5.1231456,-5.3293257,-2.7415109,-0.7419713,-1.9246737
2022-02-11,-0.1252012,-1.2737169,-1.7767723,-0.49051374,-3.8581796,-4.2523513,-10.010334,-3.5794234,-0.36614108,-3.1483881
2022-02-14,-0.9590087,-0.1121781,-2.159534,0.6971379,-0.92654103,0.008441156,0.96306443,-0.41763413,-1.6689578,-1.4504303
2022-02-15,-0.4240202,1.7267945,0.9773616,1.2307653,1.0057335,1.1582013,6.3008704,0.46598503,0.52942437,0.5177109
2022-02-16,-1.0868284,-0.1932092,-0.24197696,0.7667869,1.3083991,-0.37538847,-3.1118784,1.5306119,-0.06195929,-0.55920076
2022-02-17,-4.491417,-1.7560794,-2.506467,-0.6169836,-3.2392418,-4.184639,-4.5203495,-1.9186847,-2.045871,-3.6255968
2022-02-18,-0.6862229,0.21111032,-3.1431422,-0.6484117,-0.5357564,-3.309955,1.2992784,-0.97810477,-0.04747246,1.3819602
2022-02-22,-0.58935094,-2.345503,0.61649215,1.0622778,-0.021796914,-0.93998635,1.5988752,-1.1759171,-0.63320833,-1.1813688
2022-02-23,-1.6149917,-2.3586934,-0.22125958,0.82440025,-2.4757814,-2.0415103,-5.0929523,-2.1894383,-1.8798794,-3.4408808
2022-02-24,-0.47097594,-0.17676057,1.2537324,-1.0152564,0.9611731,8.003259,6.2408876,1.8004907,-3.198573,1.7063444
2022-02-25,4.7390375,2.3904424,3.1081557,2.9393466,2.005249,0.37083378,3.8161366,0.90822434,3.9080877,4.354274
2022-02-28,-1.2357979,-1.1673117,-1.4622996,-1.1836225,-2.012347,0.45967782,1.8833627,0.5684459,-1.3882173,-2.5199995
2022-03-01,-2.6236143,-2.8434012,-2.031176,-0.054139424,-1.4777492,-0.21382143,-7.7103896,-2.6377742,-4.272386,1.2043511
2022-03-02,1.7063892,4.1572933,1.8532643,1.2729398,2.2418437,0.9642582,3.9093359,3.5800667,2.838577,0.93232095
2022-03-03,0.73360014,-1.0374657,0.5068134,0.5616075,0.1947745,-2.568022,-5.3263407,0.23353218,1.6960434,3.0114107
2022-03-04,-1.0586685,-0.42224944,0.36372855,0.099723354,-1.5018054,-1.5138934,-3.1880689,1.6775426,-1.7331612,-2.3911924
2022-03-07,-2.3512554,-1.5645558,-2.1003237,-0.737248,-2.9093502,-3.1318433,-5.036442,0.22915281,-1.7803656,-2.6514325
2022-03-08,1.4796205,-1.6488422,-2.3136463,-1.5389783,-1.1146791,-1.470421,2.5060728,-1.4174731,0.33881208,-0.7825603
2022-03-09,0.8253072,2.2202103,1.963654,1.1484896,2.5860415,4.481727,5.2307444,1.8552859,1.9584668,3.0466957
2022-03-10,-1.8212789,-1.5809689,-1.1740851,0.22171582,0.03231064,-2.6437738,-4.133277,1.7759622,-0.71203893,0.80294716
2022-03-11,-2.063502,-1.3361348,-2.5470114,-0.07374178,0.6655459,-5.141817,-2.0383224,-0.67113924,0.0,-2.9926333
2022-03-14,1.7877362,0.24345104,1.3155587,2.039453,-1.251683,-1.1720074,-1.9560848,-2.1621685,1.467647,-2.095001
2022-03-15,0.57848203,0.3946602,1.6966817,2.4852061,2.7788672,2.4690168,6.924207,2.854516,0.6903323,2.1163168
2022-03-16,0.8315409,1.7689722,1.7024174,0.10905707,2.7448351,4.909164,5.5245595,1.3876431,2.2200468,3.622967
2022-03-17,1.4981819,1.0251113,1.439566,1.6276791,-1.6650776,0.45212045,-3.1897376,3.3554094,0.44714564,1.3481536
2022-03-18,0.42656332,0.0735339,1.0313531,0.38464004,1.3928051,2.0186338,1.5847404,1.196073,0.07949004,1.6810318
2022-03-21,0.1752972,-0.19104317,-0.5634911,0.53392345,0.16977552,0.05735552,2.1681643,-0.88645416,0.71485424,-0.7044248
2022-03-22,0.9153313,-0.17667127,0.10676515,-0.024997529,0.9152546,2.835163,-0.98343635,1.0221455,1.6719204,0.83248436
2022-03-23,-1.5072644,-3.5840712,-4.077448,-0.99368566,-2.1284397,-9.336481,-0.74926,-1.3490713,-1.1169678,-3.6686056
2022-03-24,0.88027817,1.3155891,0.7697584,1.1740946,1.4945425,2.1849186,5.802318,3.5897443,1.1766491,1.6619549
2022-03-25,0.9934212,1.1173152,0.9590878,0.6551055,0.74394625,-0.12033589,-0.7135158,0.53630805,1.6126546,-0.5131566
2022-03-28,-0.6579819,-0.46289018,0.8743177,0.39670202,0.9245976,4.260696,0.4763096,1.1489486,-0.38150465,-0.21369724
2022-03-29,1.7461696,1.2301224,0.16668437,0.12964836,3.0084093,3.626581,2.486698,3.2454407,0.061275914,2.2153301
2022-03-30,-0.42740795,-1.8227671,0.15807872,0.9680647,-0.6545572,-1.344539,-3.2540793,0.0,0.2755669,-2.1384132
2022-03-31,-1.6839433,-3.5622652,-1.6780169,-1.0015264,-0.363405,-0.96509206,-8.287204,1.1001916,-1.6946574,-2.3106487
2022-04-01,0.5440593,3.114725,0.18587464,0.35160822,1.0111804,0.56406814,-1.0517596,1.9043909,0.69886154,1.2393254
2022-04-04,-0.106883205,1.7911359,0.2529899,-0.48561183,1.1243502,2.3178146,2.1628582,-0.22883092,-1.8969707,0.6270033
2022-04-05,-0.42132047,-2.4903045,0.5047158,0.9512591,-0.47899494,-2.182123,-3.356554,-0.840976,0.25153252,-1.1497686
2022-04-06,0.9402298,-1.2081372,0.38500088,3.3531244,-0.74674684,-3.1074185,-2.9488873,-1.7733269,2.038575,-0.41271785
