Date,Open,High,Low,Close,Adj Close,Volume,returns
2014-09-22,515.010009765625,519.989990234375,500.2099914550781,505.3800048828125,505.3800048828125,897300,
2014-09-23,501.55999755859375,513.0399780273438,501.2200012207031,507.7900085449219,507.7900085449219,467400,0.47686961075323886
2014-09-24,509.3699951171875,509.3699951171875,503.6000061035156,508.6300048828125,508.6300048828125,344700,0.16542199014464298
2014-09-25,505.6400146484375,509.3699951171875,504.5,504.6199951171875,504.6199951171875,225300,-0.7883942604897887
2014-09-26,503.260009765625,509.1199951171875,503.260009765625,508.3800048828125,508.3800048828125,265200,0.7451170785953032
2014-09-29,506.07000732421875,509.8999938964844,504.3699951171875,507.8399963378906,507.8399963378906,230800,-0.1062214366684966
2014-09-30,507.5899963378906,512.5,503.8999938964844,509.6600036621094,509.6600036621094,406800,0.3583820371264812
2014-10-01,509.6600036621094,513.4299926757812,507.1400146484375,508.010009765625,508.010009765625,292100,-0.3237440420336135
2014-10-02,509.2699890136719,516.22998046875,506.29998779296875,513.2999877929688,513.2999877929688,277800,1.0413137390313132
2014-10-03,514.6199951171875,520.510009765625,511.9800109863281,518.1099853515625,518.1099853515625,269800,0.9370733826188582
2014-10-06,518.6199951171875,519.75,512.0499877929688,512.9400024414062,512.9400024414062,185200,-0.9978543275224072
2014-10-07,509.8599853515625,515.0,506.30999755859375,511.7200012207031,511.7200012207031,262900,-0.23784481906194976
2014-10-08,511.30999755859375,518.3200073242188,508.9700012207031,517.7999877929688,517.7999877929688,205800,1.1881471425314372
2014-10-09,517.3499755859375,517.3499755859375,507.57000732421875,508.32000732421875,508.32000732421875,336200,-1.8308189826648613
2014-10-10,509.3900146484375,513.6699829101562,505.8299865722656,509.1000061035156,509.1000061035156,258800,0.15344640542533927
2014-10-13,509.0299987792969,511.7900085449219,501.3900146484375,501.7799987792969,501.7799987792969,216000,-1.4378328887174274
2014-10-14,505.9700012207031,512.3699951171875,503.4200134277344,506.3500061035156,506.3500061035156,207700,0.9107591644418767
2014-10-15,500.5,508.6700134277344,491.92999267578125,505.989990234375,505.989990234375,357400,-0.07110020041493081
2014-10-16,501.6600036621094,507.9800109863281,499.4800109863281,504.5799865722656,504.5799865722656,279400,-0.27866236275865264
2014-10-17,506.6600036621094,509.7900085449219,503.1199951171875,507.5899963378906,507.5899963378906,286300,0.5965376839602188
2014-10-20,508.489990234375,517.8499755859375,508.489990234375,517.030029296875,517.030029296875,207400,1.8597752176148896
2014-10-21,520.72998046875,530.0,518.0999755859375,526.9400024414062,526.9400024414062,236100,1.9167113287419824
2014-10-22,529.3699951171875,531.5700073242188,520.4500122070312,521.9400024414062,521.9400024414062,178000,-0.9488746302869666
2014-10-23,525.2000122070312,535.3900146484375,525.1099853515625,531.5700073242188,531.5700073242188,228300,1.845040586612945
2014-10-24,530.969970703125,537.02001953125,525.8099975585938,536.0499877929688,536.0499877929688,266500,0.8427827768727969
2014-10-27,537.2000122070312,541.6300048828125,535.0499877929688,539.5700073242188,539.5700073242188,251800,0.6566588212682634
2014-10-28,540.2000122070312,550.4199829101562,538.760009765625,549.719970703125,549.719970703125,258500,1.8811207519189077
2014-10-29,551.010009765625,551.3599853515625,546.2999877929688,550.0399780273438,550.0399780273438,270400,0.05821278856021905
2014-10-30,547.2999877929688,553.7000122070312,547.2999877929688,551.4600219726562,551.4600219726562,250100,0.2581710424768291
2014-10-31,554.8900146484375,556.6500244140625,551.02001953125,553.52001953125,553.52001953125,295800,0.3735533812994962
2014-11-03,556.0,556.0,545.0,552.1799926757812,552.1799926757812,1341000,-0.24209185001177191
2014-11-04,552.1900024414062,557.9500122070312,550.2899780273438,554.3599853515625,554.3599853515625,230200,0.39479747631154805
2014-11-05,559.1099853515625,563.1500244140625,554.2899780273438,559.1500244140625,559.1500244140625,340600,0.8640665251952173
2014-11-06,557.739990234375,566.530029296875,554.510009765625,566.0499877929688,566.0499877929688,397100,1.234009313714468
2014-11-07,566.1099853515625,567.280029296875,559.5599975585938,562.22998046875,562.22998046875,322200,-0.6748533533430412
2014-11-10,564.010009765625,568.0399780273438,563.0499877929688,566.3900146484375,566.3900146484375,217000,0.739916817708508
2014-11-11,566.4299926757812,572.7999877929688,565.5900268554688,570.8699951171875,570.8699951171875,254000,0.7909709480896865
2014-11-12,571.0,571.260009765625,566.4199829101562,568.7999877929688,568.7999877929688,236800,-0.36260573193969137
2014-11-13,569.530029296875,576.0,569.530029296875,573.719970703125,573.719970703125,348000,0.8649759169732985
2014-11-14,570.6099853515625,574.0900268554688,564.010009765625,567.1099853515625,567.1099853515625,241200,-1.1521274644599844
2014-11-17,567.75,572.02001953125,567.1799926757812,568.0599975585938,568.0599975585938,209500,0.1675181590114816
2014-11-18,567.989990234375,573.0900268554688,565.280029296875,568.5900268554688,568.5900268554688,194900,0.09330516127750155
2014-11-19,570.6300048828125,572.1699829101562,567.1199951171875,568.510009765625,568.510009765625,139100,-0.01407289717800797
2014-11-20,564.9500122070312,569.5,564.9500122070312,567.5,567.5,176600,-0.17765909980044237
2014-11-21,574.1400146484375,574.8200073242188,568.5999755859375,569.2100219726562,569.2100219726562,239400,0.30132545773677855
2014-11-24,569.1599731445312,571.6099853515625,566.4099731445312,571.3800048828125,571.3800048828125,174900,0.3812271088685204
2014-11-25,573.6599731445312,573.6599731445312,566.3499755859375,568.97998046875,568.97998046875,243500,-0.4200399722693704
2014-11-26,570.0,572.989990234375,566.6500244140625,568.5499877929688,568.5499877929688,144200,-0.07557254921816137
2014-11-28,570.0,583.0,566.0800170898438,577.7100219726562,577.7100219726562,121200,1.6111220431549889
2014-12-01,575.97998046875,579.52001953125,571.27001953125,575.719970703125,575.719970703125,409200,-0.344472346651703
2014-12-02,571.52001953125,586.4500122070312,571.52001953125,585.489990234375,585.489990234375,453800,1.697008967626723
2014-12-03,585.4600219726562,593.0,585.4600219726562,590.5499877929688,590.5499877929688,354400,0.8642329746010091
2014-12-04,588.0,592.9000244140625,586.0900268554688,588.0700073242188,588.0700073242188,299500,-0.41994420794390086
2014-12-05,588.1199951171875,592.4099731445312,587.3900146484375,587.9500122070312,587.9500122070312,274400,-0.020404903445681022
