Date,Open,High,Low,Close,Adj Close,Volume,returns
2014-09-22,52.89500045776367,52.92499923706055,52.404998779296875,52.65999984741211,38.692317962646484,1457600,
2014-09-23,52.119998931884766,52.30500030517578,52.005001068115234,52.07500076293945,38.503761291503906,1327000,-1.1108983785942939
2014-09-24,52.154998779296875,52.349998474121094,51.71500015258789,52.10499954223633,38.525943756103516,1203600,0.05760687250575547
2014-09-25,52.10499954223633,52.380001068115234,51.58000183105469,51.625,38.17102813720703,1845400,-0.9212159033745726
2014-09-26,51.67499923706055,52.02000045776367,51.16999816894531,51.880001068115234,38.35958480834961,1782400,0.49394880022322063
2014-09-29,51.66999816894531,52.474998474121094,51.58000183105469,52.415000915527344,38.75515365600586,1837600,1.0312255905887246
2014-09-30,52.47999954223633,53.08000183105469,52.279998779296875,52.689998626708984,38.9584846496582,2289400,0.5246545957803717
2014-10-01,52.76499938964844,53.08000183105469,52.39500045776367,52.53499984741211,38.843894958496094,2256000,-0.2941711583539619
2014-10-02,52.45500183105469,52.79499816894531,52.29999923706055,52.44499969482422,38.77733612060547,1553000,-0.17131465280155744
2014-10-03,52.69499969482422,53.474998474121094,52.27000045776367,53.38999938964844,39.476070404052734,2017800,1.8018871204559916
2014-10-06,53.39500045776367,53.67499923706055,53.1349983215332,53.48500061035156,39.54631042480469,2321600,0.1779382314837541
2014-10-07,53.42499923706055,53.63999938964844,53.13999938964844,53.18000030517578,39.320796966552734,1982400,-0.5702539061329892
2014-10-08,53.08000183105469,54.064998626708984,52.98500061035156,54.02000045776367,39.94187927246094,2312400,1.5795414587580048
2014-10-09,54.064998626708984,54.33000183105469,52.814998626708984,52.85499954223633,39.08048629760742,2947800,-2.1566103399762393
2014-10-10,53.08000183105469,53.7599983215332,52.775001525878906,52.849998474121094,39.07678985595703,2631200,-0.009461863889026478
2014-10-13,52.810001373291016,53.150001525878906,51.189998626708984,51.334999084472656,37.95661926269531,4601600,-2.866602522969386
2014-10-14,51.4900016784668,51.630001068115234,49.65999984741211,51.0,37.708919525146484,8668600,-0.6525744432592795
2014-10-15,50.70500183105469,50.904998779296875,49.16999816894531,50.119998931884766,37.05825424194336,5425600,-1.725492290422026
2014-10-16,49.6349983215332,50.994998931884766,49.43000030517578,50.80500030517578,37.56473922729492,4223800,1.3667226414389333
