Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A,APD,ABNB,AKAM,ALB,ARE,ALGN,ALLE,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ACGL,ADM,ANET,AJG,AIZ,T,ATO,ADSK,ADP,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BK,BBWI,BAX,BDX,BBY,BIO,TECH,BIIB,BLK,BX,BA,BKNG,BWA,BSX,BMY,AVGO,BR,BRO,BLDR,BG,BXP,CHRW,CDNS,CZR,CPT,CPB,COF,CAH,KMX,CCL,CARR,CTLT,CAT,CBOE,CBRE,CDW,CE,COR,CNC,CNP,CF,CRL,SCHW,CHTR,CVX,CMG,CB,CHD,CI,CINF,CTAS,CSCO,C,CFG,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CAG,COP,ED,STZ,CEG,COO,CPRT,GLW,CPAY,CTVA,CSGP,COST,CTRA,CRWD,CCI,CSX,CMI,CVS,DHR,DRI,DVA,DAY,DECK,DE,DAL,DVN,DXCM,FANG,DLR,DFS,DG,DLTR,D,DPZ,DOV,DOW,DHI,DTE,DUK,DD,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,EMR,ENPH,ETR,EOG,EPAM,EQT,EFX,EQIX,EQR,ESS,EL,ETSY,EG,EVRG,ES,EXC,EXPE,EXPD,EXR,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FI,FMC,F,FTNT,FTV,FOXA,FOX,BEN,FCX,GRMN,IT,GE,GEHC,GEV,GEN,GNRC,GD,GIS,GM,GPC,GILD,GPN,GL,GDDY,GS,HAL,HIG,HAS,HCA,DOC,HSIC,HSY,HES,HPE,HLT,HOLX,HD,HON,HRL,HST,HWM,HPQ,HUBB,HUM,HBAN,HII,IBM,IEX,IDXX,ITW,INCY,IR,PODD,INTC,ICE,IFF,IP,IPG,INTU,ISRG,IVZ,INVH,IQV,IRM,JBHT,JBL,JKHY,J,JNJ,JCI,JPM,JNPR,K,KVUE,KDP,KEY,KEYS,KMB,KIM,KMI,KKR,KLAC,KHC,KR,LHX,LH,LRCX,LW,LVS,LDOS,LEN,LLY,LIN,LYV,LKQ,LMT,L,LOW,LULU,LYB,MTB,MRO,MPC,MKTX,MAR,MMC,MLM,MAS,MA,MTCH,MKC,MCD,MCK,MDT,MRK,META,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MRNA,MHK,MOH,TAP,MDLZ,MPWR,MNST,MCO,MS,MOS,MSI,MSCI,NDAQ,NTAP,NFLX,NEM,NWSA,NWS,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NCLH,NRG,NUE,NVDA,NVR,NXPI,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,OTIS,PCAR,PKG,PANW,PARA,PH,PAYX,PAYC,PYPL,PNR,PEP,PFE,PCG,PM,PSX,PNW,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,QRVO,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,ROK,ROL,ROP,ROST,RCL,SPGI,CRM,SBAC,SLB,STX,SRE,NOW,SHW,SPG,SWKS,SJM,SW,SNA,SOLV,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SMCI,SYF,SNPS,SYY,TMUS,TROW,TTWO,TPR,TRGP,TGT,TEL,TDY,TFX,TER,TSLA,TXN,TXT,TMO,TJX,TSCO,TT,TDG,TRV,TRMB,TFC,TYL,TSN,USB,UBER,UDR,ULTA,UNP,UAL,UPS,URI,UNH,UHS,VLO,VTR,VLTO,VRSN,VRSK,VZ,VRTX,VTRS,VICI,V,VST,VMC,WRB,GWW,WAB,WBA,WMT,DIS,WBD,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WMB,WTW,WYNN,XEL,XYL,YUM,ZBRA,ZBH,ZTS,ES=F,YM=F,NQ=F,RTY=F,ZB=F,ZN=F,ZF=F,ZT=F,GC=F,MGC=F,SI=F,SIL=F,PL=F,HG=F,PA=F,CL=F,HO=F,NG=F,RB=F,BZ=F,ZC=F,ZO=F,KE=F,ZR=F,ZM=F,ZL=F,ZS=F,GF=F,HE=F,LE=F,CC=F,KC=F,CT=F,LBS=F,OJ=F,SB=F,AAPL,MSFT,NVDA,AVGO,AMZN,META,TSLA,COST,GOOGL,GOOG,NFLX,AMD,PEP,ADBE,TMUS,LIN,CSCO,QCOM,INTU,TXN,AMGN,ISRG,AMAT,CMCSA,BKNG,HON,VRTX,REGN,ADP,PANW,ADI,SBUX,MELI,GILD,KLAC,MU,MDLZ,LRCX,CTAS,INTC,SNPS,ASML,PYPL,CDNS,ORLY,MAR,CSX,MRVL,PDD,CEG,CRWD,ROP,NXPI,FTNT,ADSK,AEP,WDAY,MNST,ROST,ABNB,KDP,DASH,PCAR,CHTR,PAYX,CPRT,TTD,AZN,KHC,ODFL,MCHP,IDXX,EXC,FAST,GEHC,EA,CTSH,VRSK,CCEP,XEL,DDOG,BKR,CSGP,LULU,ON,FANG,CDW,BIIB,ANSS,DXCM,SMCI,MRNA,TTWO,TEAM,ZS,GFS,MDB,WBD,ILMN,ARM,DLTR,QQQ,NESN.SW,ROG.SW,NOVN.SW,CFR.SW,ZURN.SW,UBSG.SW,ABBN.SW,LONN.SW,SIKA.SW,ALC.SW,GIVN.SW,HOLN.SW,SCMN.SW,PGHN.SW,SREN.SW,SOON.SW,GEBN.SW,SLHN.SW,LOGN.SW,KNIN.SW,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,1COV.DE,DTG.DE,DBK.DE,DB1.DE,DHL.DE,DTE.DE,EOAN.DE,FRE.DE,HNR1.DE,HEI.DE,HEN3.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,P911.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SRT3.DE,SIE.DE,ENR.DE,SHL.DE,SY1.DE,VOW3.DE,VNA.DE,ZAL.DE
2011-01-01,1.8771727,12.421217,-5.7399306,,6.145596,7.3749137,-4.2787333,1.806234,2.0379257,0.9654848,-4.068173,,2.6992571,0.6812497,5.1597033,6.601837,,1.0606456,-2.321204,1.0758139,1.0758152,-4.508532,-5.755552,,0.63852537,-0.8991024,-0.8337944,1.0717682,-29.972233,-1.5104547,0.8303641,7.1242437,3.8980834,0.3278694,4.8503246,3.0793834,0.7297889,-0.5868217,0.10903066,5.195927,11.672593,,0.22715646,8.610367,,2.063275,1.8431959,-6.3308415,4.487172,6.492145,3.500437,-6.992185,3.0031073,-0.5904582,-10.851059,19.835587,4.526075,2.9235337,3.4105918,-4.848689,-4.207825,-1.8575491,-0.84573025,4.843523,4.9946685,-2.356453,3.9038737,11.166078,6.4664435,7.2506576,-6.854619,-7.7939253,-4.909363,1.0559652,4.3775606,3.4252284,12.690355,3.8919463,9.605116,-3.8658261,5.0847464,,2.6861815,-1.7553974,13.15789,8.352902,2.415315,-3.036221,,,3.5767653,0.65615976,8.349614,,0.77727354,5.0996532,9.3922615,2.7353647,-0.08139573,7.906577,5.493855,7.8582473,4.032877,2.943661,-1.0602407,-0.30425832,14.620842,1.1044506,0.35765517,4.547702,1.9027517,,-0.6163075,-4.099451,4.8387074,-4.4397116,-0.4639159,-4.479291,3.5502992,-1.1071686,4.933918,0.685899,-13.227993,,1.7749379,5.087019,14.95859,,,-2.223771,-0.51239824,9.986797,,-3.7873685,9.271003,-3.7542086,-1.6393434,-2.35319,1.4427269,6.2742853,,-7.9633813,9.452135,-7.3809547,12.966501,3.3699636,,5.549089,11.117105,-9.325075,-9.807418,1.9194748,2.8213155,9.666379,,3.855826,2.0741374,0.3930359,3.9250212,10.442434,6.3540506,9.090907,-1.4478374,-6.010362,4.267688,-4.822949,9.250789,2.9910843,,1.8918486,16.3877,,7.4710083,0.33708638,8.811218,4.3118343,1.558395,-0.24782771,,-0.6366434,1.351352,3.2622304,2.0893388,0.2789944,-7.197803,10.5172415,10.339165,-16.733255,7.508533,8.600762,-3.0879626,3.208007,-2.8921647,11.098945,1.294275,18.779778,5.672605,5.4815555,-4.7940927,-5.002984,18.856264,,,,8.488447,-9.442915,-0.5162951,6.686739,10.1148205,,,5.197138,-7.8540535,6.2570496,-2.275924,-1.0037953,0.7985973,5.905075,2.2289605,4.2852345,,-2.6998148,10.213074,4.8697658,-6.5493855,,0.8154385,6.955527,-0.97561586,9.903321,,,5.844848,4.8773503,5.3611712,-3.628554,3.5814178,,8.52732,1.8460013,5.90062,5.3857336,,10.384304,1.3803705,3.5827732,0.16853961,-10.990336,,9.870973,2.0446904,1.1246314,2.62637,6.020556,0.6591309,-4.8073,25.280302,2.826269,,,-2.4790099,0.46556878,0.5973068,1.4065175,12.03926,-3.3629718,8.180508,5.9405956,0.5417139,-1.5270182,,0.7679194,0.5649631,,2.6808329,0.2771576,,5.5633802,14.078682,,-4.2933855,2.7373106,2.2634256,-3.6500568,,1.1751924,4.47667,3.2533364,-0.77054924,-2.5453024,-8.931703,6.338031,13.86067,2.9298365,-1.1164302,0.38000897,4.4767356,-0.6662858,23.413452,,-3.2676613,-4.935004,1.9751244,-9.47528,5.213277,5.532996,-1.428571,-5.007518,-4.0255394,6.8059125,3.3162565,-7.9633756,,2.9927983,-1.3358933,-0.1346832,6.6062617,31.421438,-0.64493126,0.40951064,,-2.1317813,10.089765,-6.614863,-2.9831817,-11.198549,8.339695,10.663149,8.048513,6.128864,5.7398043,-12.140656,3.1605563,-0.41848534,21.844051,-10.353249,,,2.8274617,-3.4418108,5.675367,0.46800208,-2.5947168,-6.190219,6.977463,,6.192421,4.769512,55.324677,10.70591,22.981363,-5.9417353,-1.4474982,0.5626753,-2.0087297,11.842106,6.165493,2.332267,,-1.4823831,9.326625,,4.094492,3.6037085,3.5263674,,,-0.9312476,-1.5613106,4.0548244,-3.2608724,-2.203993,,-1.7852875,-1.1857728,8.163258,0.24979076,-2.0136812,0.6449603,-1.8653828,-0.30196965,5.8025866,4.769203,1.9490753,-1.331563,7.4541564,4.9202113,,19.126503,9.375629,5.521585,-3.3717976,10.764534,3.2774358,2.2222247,2.0596564,2.5890906,1.42857,3.281981,-9.093533,-0.92951113,12.968907,-3.8480966,1.6485701,3.0829992,-4.468082,7.0585,-2.1666672,-0.34196237,6.5748477,-6.852959,-0.7812497,,1.1701463,1.9700426,10.967522,-5.3160725,,0.0883691,,-1.5956072,-8.705695,8.688496,-1.8674147,0.8200282,-0.54643977,-4.4980783,7.188083,22.010399,,0.8175374,-0.88435453,2.3752985,2.1382046,1.711484,-2.2057517,,-8.814235,2.3446271,7.5960884,6.522948,18.803421,-9.500527,4.338461,11.209821,3.4501443,6.758279,5.8156314,0.23359556,7.5961685,0.9872541,15.4019575,5.1350265,-0.04817066,-4.4715366,0.11123726,,-0.17007191,8.941179,2.1260452,6.6330814,-1.3226771,17.142855,13.680417,-3.0400732,9.688578,5.6783543,,2.9997044,-0.733568,-0.44717678,11.019129,9.607197,,-0.7530531,,-4.057708,3.1774948,-4.8077617,2.4768414,3.7987669,3.9681056,3.6257017,-6.4748235,2.7122324,-1.6986227,2.4294941,4.6143866,3.0226753,-2.9368908,0.35397914,22.451136,9.182847,8.518623,12.028126,0.08492763,,-4.668705,2.3953667,10.208645,,2.3543496,2.8402674,2.8880866,,-1.2282498,0.29839128,-0.25664648,-0.042753313,-6.1431236,-6.1224575,-8.851504,,1.3646845,0.25904626,1.9544395,0.8864141,7.984431,0.3405191,1.5245396,6.6068625,4.8489666,0.5076142,8.666275,10.8252945,2.7005131,0.24246517,1.3811659,5.025641,9.404388,0.973119,10.444811,1.787943,16.317938,2.6490066,-2.2048175,5.759659,5.195927,-0.64493126,55.324677,1.0559652,-5.755552,,-9.500527,-0.51239824,1.0758139,1.0758152,21.844051,-4.2787333,-1.5613106,7.3749137,2.3752985,-2.5453024,4.547702,9.375629,-4.8073,4.338461,0.3278694,25.280302,11.672593,3.5502992,7.2506576,5.3611712,11.019129,2.5890906,3.500437,,3.0793834,-1.8674147,1.7106833,5.905075,14.078682,31.421438,-2.9831817,-3.6500568,0.35765517,2.0446904,0.8175374,9.572244,,5.0847464,-5.9417353,-4.935004,9.271003,2.4797897,,,,1.6485701,22.981363,18.856264,6.492145,-0.8337944,,8.339695,3.0829992,,0.7679194,,-1.4823831,7.8582473,3.5263674,5.087019,,5.8670774,,0.5626753,6.6062617,3.5827732,2.0893388,-3.0879626,,-4.822949,-0.4639159,-0.733568,0.51937336,0.08492763,,19.835587,-2.223771,0.38000897,11.842106,,,-2.356453,0.7297889,3.3699636,22.010399,,1.711484,,,,,-6.4748235,9.472692,,-9.807418,2.8277652,-6.7579923,4.8175225,-4.3694243,-6.6363664,6.482245,10.293159,7.00912,-0.8005405,0.9751303,,-7.333994,-6.4401965,1.3135475,-7.722659,7.2564645,-1.8226968,-7.86309,11.464498,-0.6179703,-6.0769243,-6.954383,17.00832,14.078485,-5.896148,-2.6039753,-3.624325,-4.7068763,-9.279157,0.19805346,-2.7730749,,,10.4092045,6.8725896,5.433075,0.85966015,6.1696076,1.4820756,1.7939485,1.7697185,-4.2870936,10.886118,5.302581,4.4277387,1.6202326,0.83737737,,13.711031,-7.9972634,3.9388447,5.451993,10.813656,-1.639347,1.003236,,,0.7308142,-2.8006601,,
2011-02-01,4.90219,-5.629525,6.510186,,0.019425532,4.3872943,17.624523,-0.24193333,2.222992,0.5976585,5.444128,,-22.3303,2.49288,4.10176,0.09601756,,5.9741693,2.0552387,2.1720304,2.1720219,7.9115295,2.1516137,,-1.4451947,-13.205649,0.28026477,0.43798667,-8.153648,6.09516,8.784313,2.7088373,2.869056,-6.8082786,3.867003,2.7040927,7.3784537,15.085259,4.4068384,4.0934844,4.7163844,,2.5495749,13.804721,,5.795146,3.5687013,3.1250038,3.7423353,3.3677456,4.384126,1.7433888,4.399205,-5.1556234,-9.785205,3.7074893,1.5042876,4.078663,-2.689722,9.507528,9.610229,-3.5563536,-5.1764655,4.8493814,3.9739022,4.4753327,3.0148475,13.159566,3.6413338,5.9180474,15.148372,2.578794,2.5019825,18.3908,0.13106461,5.573502,7.657661,6.023209,1.6424662,-6.0967665,14.6313305,,6.747245,-1.405974,3.3430245,0.31318012,8.330772,-4.56274,,,6.102462,28.596266,12.843625,,-0.096410975,5.716674,9.920635,-1.7956654,4.6208572,-4.980443,5.0969534,8.9761915,9.291057,11.9130335,2.6952424,9.635235,0.11898914,6.2734027,0.21383241,-12.245864,-2.9045675,,7.743684,0.88151205,-1.2307681,1.7024658,5.373552,2.2795365,13.23077,3.716971,8.970058,0.14025185,5.723207,,7.813044,7.0318427,3.8271067,6.6333327,,0.6929644,4.106354,9.680515,,-0.047419123,5.7507234,-4.4956503,-3.3333316,9.85671,0.0424483,7.4746165,,20.20711,-0.8250825,-3.684664,3.1006877,3.6853328,,8.124996,5.633802,1.5821667,-0.51404136,4.800184,2.8658612,0.23401229,,-4.439065,1.7725892,0.61521596,4.7350564,0.5922927,2.6120782,10.37549,-2.1130998,2.3153257,0.8897853,20.590117,7.0025797,1.3247261,,-1.3440505,5.564431,,2.3033829,0.08398314,-2.2393076,1.6977339,6.7068954,17.279509,,5.1851006,1.9607843,3.4021957,-1.7642913,-21.06518,-5.664099,2.7041106,6.011401,8.885408,4.047613,10.12609,7.009989,4.6624393,-0.33215573,6.441009,-1.8157331,-4.6513147,-2.0961137,2.4283633,1.8143554,-5.642631,6.215867,,,,4.1193514,-2.6206882,10.120016,6.4935155,3.8728867,,,2.3850088,23.020138,0.9549088,6.785511,-8.111819,1.8164225,1.5633103,1.5876375,4.7351537,,0.097789794,4.311108,6.5514746,1.8371544,,2.4534962,5.056348,12.058259,3.459339,,,1.305222,1.9037279,3.39225,10.9311695,-0.59427667,,-4.508642,10.238407,12.144214,-5.5248566,,-0.07406944,3.9838674,8.368201,1.1403941,-7.191313,,4.3452716,0.04659939,6.3988705,-0.17528217,-3.808864,23.47989,12.03921,1.5608103,8.488279,,,6.6010675,1.4878063,6.036622,7.949934,-2.5501218,2.7940407,1.1376296,3.894081,18.534487,6.481118,,1.7781571,2.6966374,,1.8075098,7.1310062,,11.140761,10.753171,,7.009346,0.25784042,0.24468854,10.042097,,0.3226451,-1.3880515,4.1322284,-0.6039663,6.8142695,2.2115433,-1.6556276,-0.5527573,7.9900146,5.524197,12.973204,5.9543777,1.8272254,8.533915,,6.259316,-0.70903695,9.182215,6.4191623,2.027032,1.7124041,9.82679,7.8054314,2.7283864,5.4676075,4.1753616,-1.8088641,,3.4738963,14.866943,-6.001351,1.2064673,5.5977244,-4.147132,1.9137274,,4.6084633,14.253092,-2.4322581,4.1544013,5.316972,1.6066382,8.614228,0.9523833,5.9353375,-0.33531356,3.7101972,16.87092,-5.6093545,-3.461321,0.36317554,,,3.7598245,7.9413133,2.9001122,17.982891,7.1743803,-0.7887646,-3.7806613,,-3.6626518,4.4652567,-5.2675557,-4.8549037,24.125877,-2.1995425,5.4716516,-4.3518786,13.4135475,0.9049722,9.645106,2.7162123,,-11.258635,1.9115076,,20.322746,-0.25724566,5.0937533,,,2.5158908,-1.3839208,5.5982385,-0.47536173,9.678541,,3.7337275,2.8333347,2.378999,4.8647346,-1.395891,4.546835,-0.12672554,5.148917,8.435177,7.023254,0.8325638,6.6126914,3.0005474,-12.547525,,-3.8769493,10.068356,-0.35118657,18.221682,5.7978997,2.7552335,2.88902,4.964044,7.690024,7.6056333,-3.9883254,0.3493192,3.5965602,8.295274,3.3175237,8.289349,10.490804,-2.4721615,-0.7696235,2.42373,3.161767,4.978088,-9.285716,2.22777,,-3.080376,8.467224,13.125585,10.746455,,1.4126774,,1.3025032,-0.16878022,4.3340693,4.598791,-4.280822,1.4285622,-2.7857587,9.902704,6.1789765,,2.174715,-4.632802,11.368904,1.6080177,28.766027,1.5344759,6.6384673,-4.1583123,-0.5244235,10.695408,1.8667127,11.69064,-0.8713727,5.013273,3.042979,-2.531868,5.2331705,1.4811895,-4.0254216,3.7428935,6.5232882,6.6623254,-0.14471422,6.6024137,13.25227,2.703702,,3.5775135,12.6619835,0.8242697,-5.354326,3.0438428,16.247654,3.7271683,8.574823,11.11988,-0.07212317,,4.8736978,-4.374825,3.649633,20.00514,-1.2521546,,4.581252,,7.730256,6.017704,1.3235,4.7232428,7.1711216,-7.29445,12.52895,10.53847,-2.1388898,8.718424,-1.8079286,-0.49352208,6.3977165,2.8006973,-10.1117,5.3062963,12.4861,3.4858978,5.6735134,1.5697957,,7.634727,-4.0617013,5.375255,,3.3918128,3.1587837,3.1030703,,1.0880829,-0.3751132,-0.4552352,-0.0926718,5.6605186,5.6971564,19.982967,,0.6509013,0.6066041,-2.6068347,5.1849427,6.5166793,-8.665156,9.596074,10.682112,9.552691,-6.25,-2.4060557,-10.702772,-6.2845106,-1.9177619,-3.945506,1.6210914,1.7765079,2.8223999,12.082339,10.988565,21.788172,-6.8064537,6.763568,-4.2979183,4.0934844,-4.147132,-5.2675557,18.3908,2.1516137,,-0.8713727,4.106354,2.1720304,2.1720219,-3.461321,17.624523,-1.3839208,4.3872943,11.368904,6.8142695,-12.245864,10.068356,12.03921,5.013273,-6.8082786,1.5608103,4.7163844,13.23077,5.9180474,3.39225,20.00514,7.690024,4.384126,,2.7040927,4.598791,-2.950723,1.5633103,10.753171,5.5977244,4.1544013,10.042097,0.21383241,0.04659939,2.174715,3.7848136,,14.6313305,-2.1995425,-0.70903695,5.7507234,-3.8400817,,,,8.289349,24.125877,6.215867,3.3677456,0.28026477,,1.6066382,10.490804,,1.7781571,,-11.258635,8.9761915,5.0937533,7.0318427,,0.55214036,,-4.3518786,1.2064673,8.368201,-1.7642913,7.009989,,20.590117,5.373552,-4.374825,4.530999,1.5697957,,3.7074893,0.6929644,12.973204,0.9049722,,,4.4753327,7.3784537,3.6853328,6.1789765,,28.766027,,,,,10.53847,0.08652882,,-0.51404136,3.160715,3.0362375,-2.4373257,-0.856348,3.5053616,4.575424,8.9781475,1.9291177,5.7162056,-3.9111607,,-0.96256685,3.1769984,-1.5126021,1.7104478,5.468027,4.3037972,0.652612,1.9243591,-0.11306081,2.2932048,2.2202644,-1.3020905,2.907841,7.2623672,4.307463,8.695651,4.814545,9.433688,12.2372,6.5217376,,,7.899006,0.50577813,-0.7468288,0.07188303,-2.3614018,3.8159602,3.2676518,6.285355,-1.9757545,2.680997,-4.4365396,4.8160033,-6.0567794,5.7255206,,-15.3596735,11.5155945,-6.060123,-7.032886,3.5528185,6.240739,4.22942,,,-8.02902,4.1525435,,
