"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"31.12.2023","16.372,00","16.800,00","16.790,00","15.950,00","50,04K","-1,39%"
"24.12.2023","16.603,00","16.750,00","16.825,00","16.525,00","27,48K","0,57%"
"17.12.2023","16.509,00","16.900,00","16.900,00","16.625,00","44,42K","-3,74%"
"10.12.2023","17.150,00","16.600,00","16.950,00","16.325,00","50,10K","2,05%"
"03.12.2023","16.806,00","16.550,00","16.855,00","16.300,00","64,52K","-1,38%"
"26.11.2023","17.042,00","16.100,00","16.995,00","16.060,00","75,01K","5,60%"
"19.11.2023","16.138,00","17.000,00","16.880,00","16.250,00","54,29K","-4,53%"
"12.11.2023","16.904,00","17.250,00","17.440,00","17.020,00","55,21K","-2,05%"
"05.11.2023","17.257,00","18.200,00","18.125,00","17.450,00","51,53K","-5,30%"
"29.10.2023","18.223,00","18.500,00","18.430,00","18.020,00","44,69K","-0,82%"
"22.10.2023","18.374,00","18.500,00","18.370,00","18.075,00","38,59K","-1,15%"
"15.10.2023","18.588,00","18.850,00","18.800,00","18.450,00","39,57K","0,23%"
"08.10.2023","18.546,00","18.950,00","18.800,00","18.425,00","39,08K","-0,19%"
"01.10.2023","18.582,00","18.950,00","18.875,00","18.525,00","35,73K","-0,60%"
"24.09.2023","18.694,00","19.300,00","19.200,00","18.825,00","43,22K","-3,73%"
"17.09.2023","19.418,00","20.000,00","19.910,00","19.200,00","49,25K","-2,54%"
"10.09.2023","19.924,00","20.300,00","20.425,00","19.750,00","44,26K","-0,64%"
"03.09.2023","20.052,00","20.825,00","20.955,00","20.125,00","43,05K","-4,90%"
"27.08.2023","21.085,00","20.600,00","20.700,00","20.325,00","27,79K","1,39%"
"20.08.2023","20.795,00","20.250,00","21.050,00","20.130,00","38,61K","3,30%"
"13.08.2023","20.131,00","20.130,00","20.170,00","19.950,00","50,17K","-0,54%"
"06.08.2023","20.241,00","21.600,00","21.525,00","20.220,00","67,68K","-5,02%"
"30.07.2023","21.310,00","21.950,00","22.675,00","21.205,00","45,02K","-4,47%"
"23.07.2023","22.307,00","20.900,00","21.875,00","20.810,00","43,15K","7,41%"
"16.07.2023","20.769,00","21.100,00","21.375,00","20.850,00","35,62K","-3,98%"
"09.07.2023","21.630,00","20.900,00","21.500,00","20.705,00","40,01K","3,97%"
"02.07.2023","20.804,00","20.600,00","21.240,00","20.405,00","33,65K","1,40%"
"25.06.2023","20.516,00","20.850,00","20.750,00","20.000,00","51,55K","-3,73%"
"18.06.2023","21.311,00","22.700,00","22.640,00","21.050,00","32,72K","-7,48%"
"11.06.2023","23.034,00","21.250,00","23.240,00","21.250,00","48,47K","8,80%"
"04.06.2023","21.170,00","20.800,00","21.540,00","20.705,00","31,99K","-0,19%"
"28.05.2023","21.211,00","21.500,00","21.565,00","20.540,00","37,45K","0,23%"
"21.05.2023","21.162,00","21.480,00","21.595,00","20.985,00","41,60K","-0,55%"
"14.05.2023","21.278,00","22.400,00","22.150,00","21.350,00","45,01K","-4,23%"
"07.05.2023","22.217,00","24.050,00","24.000,00","22.250,00","40,00K","-9,43%"
"30.04.2023","24.531,00","24.350,00","25.150,00","23.850,00","25,19K","1,29%"
"23.04.2023","24.219,00","24.200,00","24.150,00","23.675,00","34,99K","-1,05%"
"16.04.2023","24.477,00","24.700,00","25.725,00","24.495,00","46,17K","1,43%"
"09.04.2023","24.132,00","23.250,00","24.300,00","23.180,00","24,81K","5,84%"
"02.04.2023","22.800,00","23.950,00","23.840,00","22.610,00","23,00K","-4,35%"
"26.03.2023","23.838,00","23.900,00","24.400,00","23.300,00","35,57K","1,58%"
"19.03.2023","23.468,00","23.100,00","23.095,00","22.100,00","32,66K","0,45%"
"12.03.2023","23.364,00","22.950,00","23.575,00","22.865,00","36,41K","3,00%"
"05.03.2023","22.684,00","24.640,00","24.600,00","22.950,00","32,24K","-7,78%"
"26.02.2023","24.597,00","24.900,00","25.250,00","24.380,00","32,04K","0,18%"
"19.02.2023","24.554,00","26.400,00","26.930,00","25.200,00","24,29K","-4,80%"
"12.02.2023","25.793,00","27.200,00","27.000,00","25.805,00","25,62K","-7,20%"
"05.02.2023","27.794,00","27.950,00","28.050,00","27.105,00","26,02K","-2,86%"
"29.01.2023","28.612,00","29.845,00","30.300,00","29.000,00","24,81K","-1,00%"
"22.01.2023","28.902,00","28.000,00","29.500,00","27.950,00","14,71K","0,46%"
"15.01.2023","28.771,00","27.350,00","28.800,00","26.950,00","25,54K","7,37%"
"08.01.2023","26.795,00","27.750,00","27.900,00","26.750,00","41,96K","-4,57%"
"01.01.2023","28.079,00","31.500,00","31.300,00","27.650,00","28,16K","-6,55%"
"25.12.2022","30.048,00","31.000,00","30.900,00","30.050,00","10,39K","1,70%"
"18.12.2022","29.547,00","27.800,00","29.450,00","27.775,00","19,53K","4,51%"
"11.12.2022","28.273,00","29.475,00","29.450,00","28.200,00","24,22K","-3,94%"
"04.12.2022","29.433,00","28.610,00","31.500,00","28.350,00","25,90K","1,98%"
"27.11.2022","28.862,00","25.500,00","27.400,00","25.350,00","23,88K","13,56%"
"20.11.2022","25.416,00","24.700,00","26.375,00","24.625,00","14,42K","0,12%"
"13.11.2022","25.385,00","27.300,00","29.690,00","25.050,00","40,67K","-5,72%"
"06.11.2022","26.925,00","23.150,00","26.050,00","23.150,00","35,76K","13,08%"
"30.10.2022","23.811,00","21.850,00","23.900,00","21.850,00","42,65K","7,58%"
"23.10.2022","22.134,00","22.300,00","22.450,00","22.075,00","22,10K","0,84%"
"16.10.2022","21.949,00","21.740,00","21.950,00","21.600,00","29,56K","0,79%"
"09.10.2022","21.777,00","22.450,00","22.350,00","21.785,00","22,68K","-3,16%"
"02.10.2022","22.487,00","21.750,00","22.450,00","21.385,00","22,30K","6,54%"
"25.09.2022","21.107,00","22.400,00","22.700,00","21.255,00","39,36K","-9,84%"
"18.09.2022","23.411,00","24.800,00","24.900,00","23.250,00","31,63K","-3,46%"
"11.09.2022","24.249,00","23.500,00","24.700,00","23.320,00","40,60K","5,46%"
"04.09.2022","22.994,00","21.150,00","22.250,00","21.080,00","26,33K","12,01%"
"28.08.2022","20.529,00","21.500,00","21.425,00","20.155,00","26,56K","-5,10%"
"21.08.2022","21.633,00","22.100,00","21.905,00","21.400,00","25,90K","-2,81%"
"14.08.2022","22.258,00","22.060,00","22.515,00","21.650,00","21,78K","-3,38%"
"07.08.2022","23.036,00","21.900,00","23.450,00","21.425,00","21,84K","3,69%"
"31.07.2022","22.216,00","24.350,00","24.100,00","22.050,00","30,43K","-5,94%"
"24.07.2022","23.619,00","22.600,00","22.580,00","21.300,00","32,05K","6,77%"
"17.07.2022","22.122,00","20.100,00","21.650,00","20.050,00","31,12K","14,12%"
"10.07.2022","19.385,00","21.475,00","21.650,00","19.050,00","32,07K","-10,18%"
"03.07.2022","21.581,00","22.850,00","22.700,00","21.200,00","31,35K","-1,11%"
"26.06.2022","21.824,00","23.450,00","24.700,00","21.700,00","38,71K","-2,57%"
"19.06.2022","22.400,00","25.400,00","25.550,00","22.850,00","50,65K","-12,74%"
"12.06.2022","25.669,00","26.400,00","26.500,00","25.450,00","43,30K","-5,85%"
"05.06.2022","27.264,00","29.450,00","29.425,00","27.500,00","22,77K","-3,04%"
"29.05.2022","28.119,00","30.280,00","30.150,00","27.800,00","15,33K","-0,58%"
"22.05.2022","28.284,00","26.750,00","28.150,00","26.250,00","20,39K","1,11%"
"15.05.2022","27.973,00","26.200,00","27.875,00","26.130,00","41,88K","2,61%"
"08.05.2022","27.262,00","28.350,00","28.300,00","27.475,00","43,14K","-9,36%"
"01.05.2022","30.076,00","31.025,00","31.000,00","30.030,00","38,32K","-5,34%"
"24.04.2022","31.771,00","32.650,00","33.275,00","32.505,00","16,99K","-4,04%"
"17.04.2022","33.107,00","33.850,00","33.900,00","33.725,00","17,25K","-0,20%"
"10.04.2022","33.175,00","32.900,00","33.200,00","32.450,00","17,35K","-2,01%"
"03.04.2022","33.855,00","33.700,00","33.950,00","33.475,00","23,34K","1,90%"
"27.03.2022","33.223,00","34.000,00","34.040,00","32.650,00","29,81K","-6,39%"
"20.03.2022","35.491,00","31.380,00","37.235,00","28.375,00","87,94K","-3,86%"
"13.03.2022","36.915,00","45.590,00","45.589,50","36.864,50","1,51K","-23,22%"
"06.03.2022","48.078,00","42.200,00","42.100,00","42.200,00","74,25K","66,25%"
"27.02.2022","28.919,00","24.750,00","28.650,00","24.750,00","128,43K","18,71%"
"20.02.2022","24.361,00","24.350,00","25.625,00","24.240,00","115,88K","0,90%"
"13.02.2022","24.144,00","23.425,00","24.050,00","23.425,00","80,35K","4,74%"
"06.02.2022","23.051,00","23.200,00","23.600,00","23.140,00","98,41K","0,26%"
"30.01.2022","22.991,00","22.375,00","22.925,00","22.350,00","53,10K","2,95%"
"23.01.2022","22.332,00","23.050,00","23.000,00","22.235,00","115,98K","-7,06%"
"16.01.2022","24.028,00","22.000,00","23.715,00","21.900,00","121,21K","8,26%"
"09.01.2022","22.194,00","20.900,00","22.400,00","20.550,00","109,66K","7,04%"
"02.01.2022","20.734,00","20.625,00","20.730,00","20.360,00","77,92K","-0,11%"
"26.12.2021","20.757,00","20.230,00","20.750,00","20.215,00","44,14K","3,55%"
"19.12.2021","20.045,00","19.260,00","20.100,00","19.240,00","55,86K","2,02%"
"12.12.2021","19.648,00","19.775,00","19.775,00","19.275,00","88,39K","-0,50%"
"05.12.2021","19.746,00","19.875,00","20.250,00","19.820,00","76,77K","-1,42%"
"28.11.2021","20.030,00","20.150,00","20.250,00","20.030,00","93,63K","0,67%"
"21.11.2021","19.897,00","20.125,00","21.000,00","20.075,00","112,27K","-0,73%"
"14.11.2021","20.044,00","19.800,00","19.830,00","19.200,00","92,09K","0,33%"
"07.11.2021","19.979,00","19.600,00","19.725,00","19.550,00","75,42K","2,80%"
"31.10.2021","19.434,00","19.500,00","19.690,00","19.225,00","82,32K","-0,07%"
"24.10.2021","19.448,00","20.030,00","20.350,00","19.310,00","109,63K","-1,47%"
"17.10.2021","19.739,00","20.200,00","20.475,00","19.960,00","137,59K","-1,40%"
"10.10.2021","20.020,00","19.380,00","19.825,00","19.190,00","96,19K","4,16%"
"03.10.2021","19.221,00","18.125,00","18.870,00","17.810,00","77,73K","6,96%"
"26.09.2021","17.971,00","18.900,00","18.910,00","18.100,00","85,84K","-7,30%"
"19.09.2021","19.387,00","19.050,00","19.230,00","18.920,00","88,33K","0,15%"
"12.09.2021","19.358,00","19.880,00","19.975,00","19.485,00","119,37K","-5,07%"
"05.09.2021","20.392,00","19.620,00","20.350,00","19.550,00","108,07K","3,05%"
"29.08.2021","19.789,00","19.582,50","19.942,50","19.157,50","95,75K","4,09%"
"22.08.2021","19.011,00","18.457,50","19.282,50","18.447,50","88,51K","2,97%"
"15.08.2021","18.463,00","19.640,00","19.692,50","18.345,00","109,40K","-6,07%"
"08.08.2021","19.656,00","19.152,50","19.765,00","18.537,50","102,31K","2,30%"
"01.08.2021","19.214,00","19.547,50","19.757,50","19.130,00","85,93K","-1,73%"
"25.07.2021","19.552,00","19.477,50","19.957,50","19.220,00","101,58K","0,93%"
"18.07.2021","19.372,00","19.080,00","19.497,50","18.277,50","95,16K","1,58%"
"11.07.2021","19.070,00","18.760,00","19.212,50","18.437,50","82,37K","1,72%"
"04.07.2021","18.747,00","18.315,00","18.775,00","17.935,00","92,44K","2,21%"
"27.06.2021","18.342,00","18.560,00","18.597,50","17.925,00","79,60K","-0,98%"
"20.06.2021","18.523,00","17.197,50","18.587,50","17.170,00","100,28K","7,98%"
"13.06.2021","17.154,00","18.300,00","18.492,50","17.095,00","96,10K","-5,89%"
"06.06.2021","18.227,00","18.005,00","18.427,50","17.655,00","73,61K","1,15%"
"30.05.2021","18.020,00","18.180,00","18.472,50","17.757,50","68,46K","-0,51%"
"23.05.2021","18.113,00","16.745,00","18.232,50","16.627,50","80,07K","7,87%"
"16.05.2021","16.791,00","17.660,00","18.217,50","16.657,50","90,24K","-4,29%"
"09.05.2021","17.544,00","18.172,50","18.257,50","17.070,00","93,88K","-2,98%"
"02.05.2021","18.082,00","17.665,00","18.112,50","17.435,00","65,04K","2,31%"
"25.04.2021","17.674,00","16.387,50","17.697,50","16.315,00","95,63K","7,80%"
"18.04.2021","16.395,00","16.235,00","16.410,00","15.927,50","63,51K","0,20%"
"11.04.2021","16.363,00","16.667,50","16.687,50","16.047,50","61,74K","-1,59%"
"04.04.2021","16.628,00","16.372,50","16.872,50","16.327,50","57,63K","2,55%"
"28.03.2021","16.214,00","16.410,00","16.457,50","15.847,50","48,34K","-1,07%"
"21.03.2021","16.389,00","16.230,00","16.677,50","15.945,00","53,88K","0,55%"
"14.03.2021","16.299,00","16.025,00","16.375,00","15.802,50","70,62K","1,79%"
"07.03.2021","16.013,00","16.540,00","16.627,50","15.670,00","85,71K","-2,51%"
"28.02.2021","16.425,00","18.672,50","18.887,50","15.902,50","169,24K","-11,58%"
"21.02.2021","18.577,00","19.727,50","20.107,50","18.517,50","139,66K","-5,16%"
"14.02.2021","19.588,00","18.625,00","19.807,50","18.515,00","85,70K","5,49%"
"07.02.2021","18.569,00","18.102,50","18.717,50","18.042,50","62,58K","3,00%"
"31.01.2021","18.029,00","17.700,00","18.117,50","17.482,50","76,37K","1,91%"
"24.01.2021","17.691,00","18.212,50","18.477,50","17.520,00","80,69K","-3,16%"
"17.01.2021","18.269,00","18.005,00","18.510,00","17.860,00","80,92K","1,45%"
"10.01.2021","18.007,00","17.525,00","18.452,50","17.037,50","112,05K","1,92%"
"03.01.2021","17.667,00","16.660,00","18.195,00","16.660,00","106,16K","6,34%"
"27.12.2020","16.613,00","17.237,50","17.405,00","16.562,50","34,41K","-2,24%"
"20.12.2020","16.993,00","17.465,00","17.805,00","16.295,00","76,37K","-2,81%"
"13.12.2020","17.484,00","17.355,00","17.877,50","17.282,50","96,12K","1,16%"
"06.12.2020","17.284,00","16.365,00","17.662,50","16.282,50","107,39K","5,40%"
"29.11.2020","16.399,00","16.412,50","16.520,00","15.825,00","92,47K","-0,34%"
"22.11.2020","16.455,00","16.160,00","16.487,50","15.895,00","102,07K","1,88%"
"15.11.2020","16.151,00","15.952,50","16.167,50","15.620,00","90,72K","1,63%"
"08.11.2020","15.892,00","15.470,00","16.087,50","15.445,00","93,36K","3,45%"
"01.11.2020","15.362,00","15.145,00","15.652,50","14.932,50","70,23K","1,36%"
"25.10.2020","15.156,00","15.592,50","16.307,50","15.142,50","104,94K","-3,54%"
"18.10.2020","15.712,00","15.665,00","16.130,00","15.557,50","83,20K","0,38%"
"11.10.2020","15.652,00","15.157,50","15.732,50","14.990,00","79,27K","2,83%"
"04.10.2020","15.221,00","14.355,00","15.265,00","14.245,00","68,17K","5,57%"
"27.09.2020","14.418,00","14.357,50","14.642,50","14.047,50","63,99K","1,08%"
"20.09.2020","14.264,00","14.907,50","15.005,00","14.127,50","86,21K","-4,29%"
"13.09.2020","14.904,00","15.087,50","15.367,50","14.810,00","79,05K","-1,26%"
"06.09.2020","15.094,00","15.280,00","15.410,00","14.642,50","76,01K","-1,30%"
"30.08.2020","15.293,00","15.445,00","15.812,50","14.987,50","90,89K","-0,48%"
"23.08.2020","15.367,00","14.740,00","15.500,00","14.735,00","82,07K","4,60%"
"16.08.2020","14.691,00","14.355,00","14.842,50","14.355,00","78,73K","2,26%"
"09.08.2020","14.366,00","14.355,00","14.427,50","14.000,00","78,94K","-0,10%"
"02.08.2020","14.380,00","13.795,00","14.647,50","13.607,50","100,00K","4,31%"
"26.07.2020","13.786,00","13.655,00","13.992,50","13.512,50","77,34K","0,95%"
"19.07.2020","13.656,00","13.152,50","13.782,50","13.072,50","104,71K","3,30%"
"12.07.2020","13.220,00","13.540,00","13.722,50","13.090,00","74,44K","-2,18%"
"05.07.2020","13.515,00","12.955,00","13.562,50","12.955,00","93,70K","3,99%"
"28.06.2020","12.996,00","12.695,00","13.127,50","12.565,00","221,58K","2,46%"
"21.06.2020","12.684,00","12.755,00","12.817,50","12.427,50","242,83K","-0,67%"
"14.06.2020","12.769,00","12.702,50","13.037,50","12.467,50","317,67K","0,82%"
"07.06.2020","12.665,00","12.942,50","13.117,50","12.535,00","394,47K","-2,51%"
"31.05.2020","12.991,00","12.410,00","13.012,50","12.402,50","341,97K","5,41%"
"24.05.2020","12.324,00","12.195,00","12.412,50","12.092,50","207,70K","0,60%"
"17.05.2020","12.250,00","11.870,00","12.907,50","11.837,50","305,87K","3,33%"
"10.05.2020","11.855,00","12.377,50","12.497,50","11.822,50","331,65K","-3,85%"
"03.05.2020","12.330,00","11.885,00","12.397,50","11.802,50","193,10K","3,14%"
"26.04.2020","11.955,00","12.257,50","12.592,50","11.832,50","228,51K","-2,38%"
"19.04.2020","12.246,00","12.042,50","12.535,00","11.777,50","297,95K","1,69%"
"12.04.2020","12.042,00","11.717,50","12.067,50","11.622,50","280,76K","3,17%"
"05.04.2020","11.672,00","11.235,00","11.702,50","11.207,50","363,51K","3,85%"
"29.03.2020","11.239,00","11.372,50","11.495,00","10.962,50","290,38K","-1,02%"
"22.03.2020","11.355,00","11.125,00","11.420,00","10.867,50","404,39K","1,16%"
"15.03.2020","11.225,00","11.850,00","12.120,00","11.230,00","605,91K","-8,89%"
"08.03.2020","12.320,00","12.500,00","12.870,00","11.830,00","602,24K","-4,05%"
"01.03.2020","12.840,00","12.530,00","12.890,00","12.505,00","522,75K","4,77%"
"23.02.2020","12.255,00","12.500,00","12.600,00","12.180,00","367,20K","-2,19%"
"16.02.2020","12.530,00","13.130,00","13.125,00","12.530,00","366,97K","-3,73%"
"09.02.2020","13.015,00","13.025,00","13.280,00","12.890,00","556,78K","1,92%"
"02.02.2020","12.770,00","12.875,00","13.180,00","12.725,00","456,50K","-0,62%"
"26.01.2020","12.850,00","12.800,00","12.875,00","12.550,00","328,11K","-0,77%"
"19.01.2020","12.950,00","13.950,00","14.125,00","12.950,00","341,07K","-6,90%"
"12.01.2020","13.910,00","14.300,00","14.360,00","13.770,00","465,42K","-1,97%"
"05.01.2020","14.190,00","13.900,00","14.225,00","13.775,00","446,19K","3,16%"
"29.12.2019","13.755,00","14.300,00","14.315,00","13.760,00","300,30K","-3,20%"
"22.12.2019","14.210,00","14.500,00","14.460,00","14.050,00","159,01K","-2,17%"
"15.12.2019","14.525,00","14.200,00","14.500,00","13.870,00","478,09K","2,51%"
"08.12.2019","14.170,00","13.250,00","14.195,00","13.090,00","691,74K","5,16%"
"01.12.2019","13.475,00","13.723,50","13.775,00","13.120,00","546,60K","-1,43%"
"24.11.2019","13.670,00","14.650,00","14.595,00","13.670,00","340,03K","-6,59%"
"17.11.2019","14.635,00","14.785,00","14.850,00","14.360,00","478,70K","-2,27%"
"10.11.2019","14.975,00","15.770,00","15.760,00","14.975,00","465,43K","-7,50%"
"03.11.2019","16.190,00","16.600,00","16.555,00","16.025,00","510,97K","-3,49%"
"27.10.2019","16.775,00","16.750,00","16.875,00","16.550,00","474,57K","0,00%"
"20.10.2019","16.775,00","16.200,00","16.930,00","16.040,00","549,20K","3,36%"
"13.10.2019","16.230,00","17.230,00","17.300,00","16.225,00","673,47K","-7,52%"
"06.10.2019","17.550,00","17.800,00","17.800,00","17.360,00","1,04M","-1,35%"
"29.09.2019","17.790,00","17.425,00","17.790,00","17.050,00","765,88K","3,40%"
"22.09.2019","17.205,00","17.580,00","17.600,00","17.030,00","575,50K","-1,43%"
"15.09.2019","17.455,00","17.250,00","17.725,00","16.905,00","733,27K","-1,66%"
"08.09.2019","17.750,00","17.900,00","18.180,00","17.625,00","879,00K","0,37%"
"01.09.2019","17.685,00","18.550,00","18.450,00","17.445,00","816,31K","-1,20%"
"25.08.2019","17.900,00","15.860,00","17.900,00","15.700,00","465,45K","14,30%"
"18.08.2019","15.660,00","16.080,00","16.045,00","15.650,00","487,14K","-3,33%"
"11.08.2019","16.200,00","15.700,00","16.300,00","15.645,00","871,27K","4,18%"
"04.08.2019","15.550,00","14.900,00","16.025,00","14.675,00","1,02M","7,61%"
"28.07.2019","14.450,00","14.075,00","14.595,00","14.050,00","556,65K","2,48%"
"21.07.2019","14.100,00","14.395,00","14.545,00","14.040,00","504,18K","-4,28%"
"14.07.2019","14.730,00","13.485,00","14.860,00","13.450,00","804,11K","9,35%"
"07.07.2019","13.470,00","12.625,00","13.465,00","12.590,00","710,86K","7,93%"
"30.06.2019","12.480,00","12.435,00","12.480,00","12.100,00","558,75K","-1,65%"
"23.06.2019","12.690,00","12.115,00","12.725,00","12.058,00","584,28K","4,96%"
"16.06.2019","12.090,00","11.845,00","12.320,00","11.775,00","621,33K","1,90%"
"09.06.2019","11.864,00","11.675,00","11.990,00","11.670,00","757,49K","2,13%"
"02.06.2019","11.617,00","11.900,00","11.890,00","11.640,00","632,24K","-3,33%"
"26.05.2019","12.017,00","12.300,00","12.250,00","12.015,00","370,87K","-2,74%"
"19.05.2019","12.355,00","11.905,00","12.375,00","11.850,00","446,17K","2,85%"
"12.05.2019","12.013,00","11.800,00","12.180,00","11.750,00","623,60K","0,77%"
"05.05.2019","11.921,00","12.060,00","12.060,00","11.760,00","483,86K","-2,12%"
"28.04.2019","12.179,00","12.385,00","12.440,00","12.155,00","417,18K","-1,97%"
"21.04.2019","12.424,00","12.600,00","12.575,00","12.320,00","369,29K","-1,96%"
"14.04.2019","12.672,00","13.000,00","13.070,00","12.700,00","351,60K","-2,69%"
"07.04.2019","13.022,00","13.275,00","13.260,00","12.933,00","591,37K","-0,37%"
"31.03.2019","13.071,00","13.275,00","13.375,00","13.050,00","514,41K","0,67%"
"24.03.2019","12.984,00","12.925,00","13.120,00","12.870,00","466,64K","-0,08%"
"17.03.2019","12.995,00","12.950,00","13.270,00","12.900,00","441,65K","0,50%"
"10.03.2019","12.930,00","13.100,00","13.235,00","12.875,00","522,78K","-1,22%"
"03.03.2019","13.090,00","13.275,00","13.665,00","13.090,00","491,83K","-0,80%"
"24.02.2019","13.195,00","13.050,00","13.225,00","12.920,00","423,75K","1,58%"
"17.02.2019","12.990,00","12.400,00","13.040,00","12.400,00","435,54K","4,76%"
"10.02.2019","12.400,00","12.600,00","12.560,00","12.200,00","573,94K","-1,35%"
"03.02.2019","12.570,00","12.750,00","13.260,00","12.535,00","616,50K","-0,71%"
"27.01.2019","12.660,00","11.890,00","12.660,00","11.825,00","569,31K","5,81%"
"20.01.2019","11.965,00","11.770,00","11.970,00","11.570,00","323,37K","1,23%"
"13.01.2019","11.820,00","11.400,00","11.825,00","11.400,00","592,16K","3,14%"
"06.01.2019","11.460,00","11.150,00","11.460,00","11.105,00","672,02K","3,15%"
"30.12.2018","11.110,00","10.725,00","11.135,00","10.530,00","355,73K","3,54%"
"23.12.2018","10.730,00","10.950,00","10.900,00","10.675,00","213,49K","-1,33%"
"16.12.2018","10.875,00","11.040,00","11.050,00","10.795,00","502,48K","-1,85%"
"09.12.2018","11.080,00","10.840,00","11.060,00","10.770,00","659,79K","1,56%"
"02.12.2018","10.910,00","11.290,00","11.340,00","10.795,00","588,30K","-2,59%"
"25.11.2018","11.200,00","10.875,00","11.200,00","10.775,00","524,05K","2,61%"
"18.11.2018","10.915,00","11.260,00","11.250,00","10.760,00","533,75K","-3,92%"
"11.11.2018","11.360,00","11.425,00","11.455,00","11.265,00","550,13K","-0,96%"
"04.11.2018","11.470,00","11.775,00","11.875,00","11.445,00","510,90K","-3,86%"
"28.10.2018","11.930,00","11.825,00","12.030,00","11.480,00","527,86K","0,25%"
"21.10.2018","11.900,00","12.600,00","12.550,00","11.900,00","414,16K","-4,42%"
"14.10.2018","12.450,00","12.680,00","12.725,00","12.250,00","540,01K","-1,62%"
"07.10.2018","12.655,00","12.510,00","13.010,00","12.480,00","657,37K","0,28%"
"30.09.2018","12.620,00","12.415,00","12.885,00","12.410,00","708,02K","0,16%"
"23.09.2018","12.600,00","13.100,00","13.100,00","12.545,00","391,44K","-4,91%"
"16.09.2018","13.250,00","12.375,00","13.250,00","12.240,00","511,66K","4,70%"
"09.09.2018","12.655,00","12.290,00","12.690,00","12.225,00","501,96K","2,43%"
"02.09.2018","12.355,00","12.800,00","12.800,00","12.355,00","403,37K","-3,48%"
"26.08.2018","12.800,00","13.575,00","13.680,00","12.800,00","327,03K","-4,58%"
"19.08.2018","13.415,00","13.670,00","13.740,00","13.235,00","403,22K","-0,48%"
"12.08.2018","13.480,00","13.790,00","13.750,00","12.840,00","576,62K","-2,46%"
"05.08.2018","13.820,00","13.325,00","14.100,00","13.325,00","598,97K","1,99%"
