"Date","Price","Open","High","Low","Vol.","Change %"
"03/11/2018","88,375.00","88,375.00","88,375.00","88,375.00","0.08K","5.18%"
"03/04/2018","84,020.00","84,020.00","84,020.00","84,020.00","","6.02%"
"02/25/2018","79,250.00","79,250.00","79,250.00","79,250.00","0.02K","-2.69%"
"02/18/2018","81,444.00","81,444.00","81,444.00","81,444.00","0.06K","0.15%"
"02/11/2018","81,325.00","81,325.00","81,325.00","81,325.00","0.02K","0.05%"
"02/04/2018","81,285.00","81,285.00","81,285.00","81,285.00","0.00K","1.04%"
"01/28/2018","80,449.00","80,449.00","80,449.00","80,449.00","","0.91%"
"01/21/2018","79,720.00","79,720.00","79,720.00","79,720.00","0.01K","0.28%"
"01/14/2018","79,496.50","79,496.50","79,496.50","79,496.50","0.22K","6.07%"
"01/07/2018","74,947.00","74,947.00","74,947.00","74,947.00","","-0.30%"
"12/31/2017","75,170.00","75,170.00","75,170.00","75,170.00","","-0.05%"
"12/24/2017","75,205.00","75,205.00","75,205.00","75,205.00","","0.00%"
"12/17/2017","75,205.00","75,205.00","75,205.00","75,205.00","0.03K","4.15%"
"12/10/2017","72,205.00","72,205.00","72,205.00","72,205.00","0.01K","-3.08%"
"12/03/2017","74,500.00","74,500.00","74,500.00","74,500.00","0.04K","11.72%"
"11/26/2017","66,685.00","66,685.00","66,685.00","66,685.00","0.02K","5.65%"
"11/19/2017","63,120.00","63,120.00","63,120.00","63,120.00","0.03K","2.63%"
"11/12/2017","61,500.00","61,500.00","61,500.00","61,500.00","0.45K","1.23%"
"11/05/2017","60,750.00","60,750.00","60,750.00","60,750.00","0.18K","-0.08%"
"10/29/2017","60,800.00","60,800.00","60,800.00","60,800.00","0.04K","0.50%"
"10/22/2017","60,500.00","60,500.00","60,500.00","60,500.00","0.01K","-0.77%"
"10/15/2017","60,970.00","60,970.00","60,970.00","60,970.00","0.17K","2.41%"
"10/08/2017","59,532.50","59,532.50","59,532.50","59,532.50","0.04K","1.76%"
"10/01/2017","58,500.00","58,500.00","58,500.00","58,500.00","0.05K","-0.91%"
"09/24/2017","59,040.00","59,040.00","59,040.00","59,040.00","0.01K","-0.37%"
"09/17/2017","59,262.00","59,262.00","59,262.00","59,262.00","0.22K","-4.18%"
"09/10/2017","61,850.00","61,850.00","61,850.00","61,850.00","0.39K","1.64%"
"09/03/2017","60,850.00","60,850.00","60,850.00","60,850.00","0.05K","0.16%"
"08/27/2017","60,750.00","60,750.00","60,750.00","60,750.00","","0.00%"
"08/20/2017","60,750.00","60,750.00","60,750.00","60,750.00","0.00K","0.75%"
"08/13/2017","60,296.00","60,296.00","60,296.00","60,296.00","0.06K","6.25%"
"08/06/2017","56,750.00","56,750.00","56,750.00","56,750.00","0.08K","-3.32%"
"07/30/2017","58,700.00","58,700.00","58,700.00","58,700.00","0.01K","3.31%"
"07/23/2017","56,820.00","56,820.00","56,820.00","56,820.00","0.01K","-1.78%"
"07/16/2017","57,850.00","57,850.00","57,850.00","57,850.00","0.01K","-2.12%"
"07/09/2017","59,100.00","59,100.00","59,100.00","59,100.00","0.02K","-1.09%"
"07/02/2017","59,750.00","59,750.00","59,750.00","59,750.00","0.01K","0.00%"
"06/25/2017","59,750.00","59,750.00","59,750.00","59,750.00","0.03K","2.58%"
"06/18/2017","58,250.00","58,250.00","58,250.00","58,250.00","0.19K","0.87%"
"06/11/2017","57,750.00","57,750.00","57,750.00","57,750.00","0.38K","3.13%"
"06/04/2017","56,000.00","56,000.00","56,000.00","56,000.00","","-0.62%"
"05/28/2017","56,350.00","56,350.00","56,350.00","56,350.00","0.46K","0.90%"
"05/21/2017","55,850.00","55,850.00","55,850.00","55,850.00","0.01K","2.95%"
"05/14/2017","54,250.00","54,250.00","54,250.00","54,250.00","0.50K","-0.55%"
"05/07/2017","54,550.00","54,550.00","54,550.00","54,550.00","0.02K","-0.91%"
"04/30/2017","55,050.00","55,050.00","55,050.00","55,050.00","0.01K","0.09%"
"04/23/2017","55,000.00","55,000.00","55,000.00","55,000.00","","0.46%"
"04/16/2017","54,750.00","54,750.00","54,750.00","54,750.00","0.04K","-0.90%"
"04/09/2017","55,250.00","55,250.00","55,250.00","55,250.00","0.02K","-0.45%"
"04/02/2017","55,500.00","55,500.00","55,500.00","55,500.00","0.02K","1.83%"
"03/26/2017","54,500.00","54,500.00","54,500.00","54,500.00","0.48K","1.40%"
"03/19/2017","53,750.00","53,750.00","53,750.00","53,750.00","","1.90%"
"03/12/2017","52,750.00","52,750.00","52,750.00","52,750.00","0.06K","0.96%"
"03/05/2017","52,250.00","52,250.00","52,250.00","52,250.00","0.02K","2.45%"
"02/26/2017","51,000.00","51,000.00","51,000.00","51,000.00","0.07K","6.81%"
"02/19/2017","47,750.00","47,750.00","47,750.00","47,750.00","","7.91%"
"02/12/2017","44,250.00","44,250.00","44,250.00","44,250.00","0.22K","11.04%"
"02/05/2017","39,850.00","39,850.00","39,850.00","39,850.00","0.02K","6.27%"
"01/29/2017","37,500.00","37,500.00","37,500.00","37,500.00","","1.35%"
"01/22/2017","37,000.00","37,000.00","37,000.00","37,000.00","","3.50%"
"01/15/2017","35,750.00","35,750.00","35,750.00","35,750.00","0.16K","3.77%"
"01/08/2017","34,450.00","34,450.00","34,450.00","34,450.00","0.07K","5.19%"
"01/01/2017","32,750.00","32,750.00","32,750.00","32,750.00","0.07K","0.00%"
"12/25/2016","32,750.00","32,750.00","32,750.00","32,750.00","0.44K","0.00%"
"12/18/2016","32,750.00","32,750.00","32,750.00","32,750.00","","1.82%"
"12/11/2016","32,165.00","32,165.00","32,165.00","32,165.00","0.08K","2.22%"
"12/04/2016","31,465.00","31,465.00","31,465.00","31,465.00","0.02K","5.76%"
"11/27/2016","29,750.00","29,750.00","29,750.00","29,750.00","0.08K","0.00%"
"11/20/2016","29,750.00","29,750.00","29,750.00","29,750.00","","0.00%"
"11/13/2016","29,750.00","29,750.00","29,750.00","29,750.00","0.06K","1.71%"
"11/06/2016","29,250.00","29,250.00","29,250.00","29,250.00","0.04K","1.74%"
"10/30/2016","28,750.00","28,750.00","28,750.00","28,750.00","","1.79%"
"10/23/2016","28,244.00","28,244.00","28,244.00","28,244.00","","0.87%"
"10/16/2016","28,000.00","28,000.00","28,000.00","28,000.00","0.03K","-0.88%"
"10/09/2016","28,250.00","28,250.00","28,250.00","28,250.00","0.07K","0.00%"
"10/02/2016","28,250.00","28,250.00","28,250.00","28,250.00","0.00K","2.73%"
"09/25/2016","27,500.00","27,500.00","27,500.00","27,500.00","","0.92%"
"09/18/2016","27,250.00","27,250.00","27,250.00","27,250.00","0.08K","1.87%"
"09/11/2016","26,750.00","26,750.00","26,750.00","26,750.00","0.00K","0.94%"
"09/04/2016","26,500.00","26,500.00","26,500.00","26,500.00","0.01K","2.91%"
"08/28/2016","25,750.00","25,750.00","25,750.00","25,750.00","0.00K","-0.96%"
"08/21/2016","26,000.00","26,000.00","26,000.00","26,000.00","","-1.89%"
"08/14/2016","26,500.00","26,500.00","26,500.00","26,500.00","","0.95%"
"08/07/2016","26,250.00","26,250.00","26,250.00","26,250.00","0.00K","0.00%"
"07/31/2016","26,250.00","26,250.00","26,250.00","26,250.00","0.04K","0.00%"
"07/24/2016","26,250.00","26,250.00","26,250.00","26,250.00","0.00K","2.94%"
"07/17/2016","25,500.00","25,500.00","25,500.00","25,500.00","0.05K","-0.97%"
"07/10/2016","25,750.00","25,750.00","25,750.00","25,750.00","0.01K","4.04%"
"07/03/2016","24,750.00","24,750.00","24,750.00","24,750.00","0.02K","2.51%"
"06/26/2016","24,143.00","24,143.00","24,143.00","24,143.00","0.00K","2.07%"
"06/19/2016","23,654.50","23,654.50","23,654.50","23,654.50","0.01K","-0.04%"
"06/12/2016","23,665.00","23,665.00","23,665.00","23,665.00","0.05K","-1.08%"
"06/05/2016","23,924.00","23,924.00","23,924.00","23,924.00","0.04K","2.09%"
"05/29/2016","23,433.50","23,433.50","23,433.50","23,433.50","0.00K","-1.10%"
"05/22/2016","23,693.50","23,693.50","23,693.50","23,693.50","0.00K","-0.56%"
"05/15/2016","23,827.50","23,827.50","23,827.50","23,827.50","0.00K","1.59%"
"05/08/2016","23,453.50","23,453.50","23,453.50","23,453.50","0.04K","-1.10%"
"05/01/2016","23,714.50","23,714.50","23,714.50","23,714.50","0.00K","-0.05%"
"04/24/2016","23,725.50","23,725.50","23,725.50","23,725.50","","2.10%"
"04/17/2016","23,236.50","23,236.50","23,236.50","23,236.50","0.02K","2.36%"
"04/10/2016","22,700.00","22,700.00","22,700.00","22,700.00","0.04K","-0.74%"
"04/03/2016","22,870.00","22,870.00","22,870.00","22,870.00","0.00K","1.06%"
"03/27/2016","22,630.00","22,630.00","22,630.00","22,630.00","0.01K","-1.24%"
"03/20/2016","22,914.00","22,914.00","22,914.00","22,914.00","0.01K","-0.68%"
"03/13/2016","23,072.00","23,072.00","23,072.00","23,072.00","0.02K","-0.09%"
"03/06/2016","23,092.00","23,092.00","23,092.00","23,092.00","0.04K","-1.12%"
"02/28/2016","23,354.50","23,354.50","23,354.50","23,354.50","0.01K","5.12%"
"02/21/2016","22,218.00","22,218.00","22,218.00","22,218.00","0.01K","-1.82%"
"02/14/2016","22,631.00","22,631.00","22,631.00","22,631.00","0.08K","2.44%"
"02/07/2016","22,093.00","22,093.00","22,093.00","22,093.00","0.03K","-3.33%"
"01/31/2016","22,855.00","22,855.00","22,855.00","22,855.00","0.01K","4.74%"
"01/24/2016","21,820.00","21,820.00","21,820.00","21,820.00","0.01K","-3.58%"
"01/17/2016","22,629.00","22,629.00","22,629.00","22,629.00","0.05K","-4.34%"
"01/10/2016","23,655.00","23,655.00","23,655.00","23,655.00","0.03K","-0.02%"
"01/03/2016","23,660.00","23,660.00","23,660.00","23,660.00","0.06K","-1.28%"
"12/27/2015","23,966.00","23,966.00","23,966.00","23,966.00","","-3.08%"
"12/20/2015","24,727.00","24,727.00","24,727.00","24,727.00","","2.26%"
"12/13/2015","24,181.00","24,181.00","24,181.00","24,181.00","0.22K","6.75%"
"12/06/2015","22,651.00","22,651.00","22,651.00","22,651.00","0.02K","-4.25%"
"11/29/2015","23,656.00","23,656.00","23,656.00","23,656.00","","-1.08%"
"11/22/2015","23,915.00","23,915.00","23,915.00","23,915.00","","3.20%"
"11/15/2015","23,173.00","23,173.00","23,173.00","23,173.00","","-3.30%"
"11/08/2015","23,965.00","23,965.00","23,965.00","23,965.00","0.06K","-8.44%"
"11/01/2015","26,173.00","26,173.00","26,173.00","26,173.00","0.00K","-2.82%"
"10/25/2015","26,933.00","26,933.00","26,933.00","26,933.00","0.00K","-0.97%"
"10/18/2015","27,197.00","27,197.00","27,197.00","27,197.00","0.04K","-1.76%"
"10/11/2015","27,685.00","27,685.00","27,685.00","27,685.00","0.05K","0.89%"
"10/04/2015","27,441.00","27,441.00","27,441.00","27,441.00","0.01K","-0.01%"
"09/27/2015","27,445.00","27,445.00","27,445.00","27,445.00","","-0.94%"
"09/20/2015","27,706.00","27,706.00","27,706.00","27,706.00","","-0.02%"
"09/13/2015","27,710.50","27,710.50","27,710.50","27,710.50","0.26K","-1.71%"
"09/06/2015","28,193.50","28,193.50","28,193.50","28,193.50","0.03K","1.79%"
"08/30/2015","27,698.00","27,698.00","27,698.00","27,698.00","","-1.61%"
"08/23/2015","28,151.00","28,151.00","28,151.00","28,151.00","","-1.07%"
"08/16/2015","28,455.00","28,455.00","28,455.00","28,455.00","0.19K","-5.47%"
"08/09/2015","30,100.00","30,100.00","30,100.00","30,100.00","0.02K","4.88%"
"08/02/2015","28,700.00","28,700.00","28,700.00","28,700.00","0.01K","-6.51%"
"07/26/2015","30,700.00","30,700.00","30,700.00","30,700.00","0.02K","-0.90%"
"07/19/2015","30,980.00","30,980.00","30,980.00","30,980.00","","0.00%"
"07/12/2015","30,980.00","30,980.00","30,980.00","30,980.00","0.10K","-3.64%"
"07/05/2015","32,150.00","32,150.00","32,150.00","32,150.00","0.23K","-0.77%"
"06/28/2015","32,400.00","32,400.00","32,400.00","32,400.00","","5.05%"
"06/21/2015","30,842.00","30,842.00","30,842.00","30,842.00","","1.52%"
"06/14/2015","30,380.00","30,380.00","30,380.00","30,380.00","0.05K","0.03%"
"06/07/2015","30,370.00","30,370.00","30,370.00","30,370.00","0.18K","-0.24%"
"05/31/2015","30,444.00","30,444.00","30,444.00","30,444.00","0.19K","0.31%"
"05/24/2015","30,350.00","30,350.00","30,350.00","30,350.00","0.01K","-0.23%"
"05/17/2015","30,420.00","30,420.00","30,420.00","30,420.00","0.29K","1.40%"
"05/10/2015","30,001.00","30,001.00","30,001.00","30,001.00","0.02K","0.80%"
"05/03/2015","29,764.00","29,764.00","29,764.00","29,764.00","0.01K","-1.17%"
"04/26/2015","30,117.00","30,117.00","30,117.00","30,117.00","0.01K","0.98%"
"04/19/2015","29,825.00","29,825.00","29,825.00","29,825.00","0.02K","3.57%"
"04/12/2015","28,798.00","28,798.00","28,798.00","28,798.00","0.31K","-0.22%"
"04/05/2015","28,861.00","28,861.00","28,861.00","28,861.00","0.11K","6.99%"
"03/29/2015","26,975.00","26,975.00","26,975.00","26,975.00","0.01K","-0.87%"
"03/22/2015","27,213.00","27,213.00","27,213.00","27,213.00","0.02K","-1.30%"
"03/15/2015","27,571.50","27,571.50","27,571.50","27,571.50","1.33K","-0.10%"
"03/08/2015","27,600.00","27,600.00","27,600.00","27,600.00","0.38K","-0.03%"
"03/01/2015","27,609.00","27,609.00","27,609.00","27,609.00","0.17K","-3.87%"
"02/22/2015","28,720.00","28,720.00","28,720.00","28,720.00","0.09K","-1.65%"
"02/15/2015","29,201.00","29,201.00","29,201.00","29,201.00","0.35K","0.49%"
"02/08/2015","29,060.00","29,060.00","29,060.00","29,060.00","0.09K","-0.51%"
"02/01/2015","29,210.00","29,210.00","29,210.00","29,210.00","","-0.79%"
"01/25/2015","29,444.00","29,444.00","29,444.00","29,444.00","","-3.16%"
"01/18/2015","30,406.00","30,406.00","30,406.00","30,406.00","0.03K","-1.20%"
"01/11/2015","30,775.00","30,775.00","30,775.00","30,775.00","0.04K","-1.94%"
"01/04/2015","31,383.00","31,383.00","31,383.00","31,383.00","","-0.82%"
"12/28/2014","31,641.00","31,641.00","31,641.00","31,641.00","","3.06%"
"12/21/2014","30,703.00","30,703.00","30,703.00","30,703.00","","1.77%"
"12/14/2014","30,168.00","30,168.00","30,168.00","30,168.00","0.14K","-5.35%"
"12/07/2014","31,872.50","31,872.50","31,872.50","31,872.50","0.18K","2.37%"
"11/30/2014","31,134.00","31,134.00","31,134.00","31,134.00","0.01K","2.44%"
"11/23/2014","30,393.00","30,393.00","30,393.00","30,393.00","0.04K","1.63%"
"11/16/2014","29,905.00","29,905.00","29,905.00","29,905.00","0.09K","-3.92%"
"11/09/2014","31,125.00","31,125.00","31,125.00","31,125.00","0.12K","0.54%"
"11/02/2014","30,957.50","30,957.50","30,957.50","30,957.50","","3.32%"
"10/26/2014","29,962.00","29,962.00","29,962.00","29,962.00","","-1.66%"
"10/19/2014","30,468.00","30,468.00","30,468.00","30,468.00","0.02K","-2.70%"
"10/12/2014","31,312.00","31,312.00","31,312.00","31,312.00","0.14K","1.22%"
"10/05/2014","30,934.00","30,934.00","30,934.00","30,934.00","0.18K","-3.11%"
"09/28/2014","31,928.00","31,928.00","31,928.00","31,928.00","","-0.01%"
"09/21/2014","31,931.50","31,931.50","31,931.50","31,931.50","","-2.47%"
"09/14/2014","32,741.00","32,741.00","32,741.00","32,741.00","0.55K","0.99%"
"09/07/2014","32,419.00","32,419.00","32,419.00","32,419.00","","-0.79%"
"08/31/2014","32,677.00","32,677.00","32,677.00","32,677.00","0.01K","0.75%"
"08/24/2014","32,434.00","32,434.00","32,434.00","32,434.00","0.01K","0.35%"
"08/17/2014","32,321.00","32,321.00","32,321.00","32,321.00","0.17K","0.15%"
"08/10/2014","32,274.00","32,274.00","32,274.00","32,274.00","","1.16%"
"08/03/2014","31,903.00","31,903.00","31,903.00","31,903.00","","-0.79%"
"07/27/2014","32,157.00","32,157.00","32,157.00","32,157.00","","-1.55%"
"07/20/2014","32,663.00","32,663.00","32,663.00","32,663.00","","0.75%"
"07/13/2014","32,419.00","32,419.00","32,419.00","32,419.00","0.05K","3.38%"
"07/06/2014","31,358.00","31,358.00","31,358.00","31,358.00","0.10K","2.43%"
"06/29/2014","30,614.00","30,614.00","30,614.00","30,614.00","0.10K","0.75%"
"06/22/2014","30,385.00","30,385.00","30,385.00","30,385.00","0.08K","0.62%"
"06/15/2014","30,197.00","30,197.00","30,197.00","30,197.00","0.07K","-0.86%"
"06/08/2014","30,458.50","30,458.50","30,458.50","30,458.50","0.08K","-0.37%"
"06/01/2014","30,572.00","30,572.00","30,572.00","30,572.00","0.03K","0.31%"
"05/25/2014","30,478.00","30,478.00","30,478.00","30,478.00","0.01K","1.32%"
"05/18/2014","30,080.00","30,080.00","30,080.00","30,080.00","0.17K","0.40%"
"05/11/2014","29,960.00","29,960.00","29,960.00","29,960.00","0.02K","0.67%"
"05/04/2014","29,760.00","29,760.00","29,760.00","29,760.00","0.03K","0.53%"
"04/27/2014","29,603.00","29,603.00","29,603.00","29,603.00","","-2.62%"
"04/20/2014","30,400.00","30,400.00","30,400.00","30,400.00","","3.34%"
"04/13/2014","29,417.00","29,417.00","29,417.00","29,417.00","0.16K","0.13%"
"04/06/2014","29,379.00","29,379.00","29,379.00","29,379.00","","-1.69%"
"03/30/2014","29,883.50","29,883.50","29,883.50","29,883.50","0.05K","-4.82%"
"03/23/2014","31,398.00","31,398.00","31,398.00","31,398.00","","1.58%"
"03/16/2014","30,910.00","30,910.00","30,910.00","30,910.00","0.20K","0.11%"
"03/09/2014","30,875.00","30,875.00","30,875.00","30,875.00","0.01K","0.90%"
"03/02/2014","30,600.00","30,600.00","30,600.00","30,600.00","","-2.29%"
"02/23/2014","31,318.50","31,318.50","31,318.50","31,318.50","0.02K","-0.35%"
"02/16/2014","31,430.00","31,430.00","31,430.00","31,430.00","0.28K","0.88%"
"02/09/2014","31,155.00","31,155.00","31,155.00","31,155.00","","-0.05%"
"02/02/2014","31,171.00","31,171.00","31,171.00","31,171.00","","7.77%"
"01/26/2014","28,924.00","28,924.00","28,924.00","28,924.00","0.01K","3.58%"
"01/19/2014","27,925.00","27,925.00","27,925.00","27,925.00","","0.13%"
"01/12/2014","27,890.00","27,890.00","27,890.00","27,890.00","0.16K","1.42%"
"01/05/2014","27,500.00","27,500.00","27,500.00","27,500.00","0.01K","-7.09%"
