"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"19.08.2024","16.666,00","16.575,00","16.550,00","16.555,00","17,16K","1,79%"
"16.08.2024","16.373,00","16.175,00","16.150,00","16.175,00","11,42K","0,33%"
"15.08.2024","16.319,00","16.450,00","16.420,00","16.420,00","11,18K","0,26%"
"14.08.2024","16.276,00","16.325,00","16.275,00","16.300,00","11,64K","-0,28%"
"13.08.2024","16.321,00","16.275,00","16.230,00","16.225,00","12,89K","-0,21%"
"12.08.2024","16.355,00","16.225,00","16.160,00","16.160,00","11,31K","1,27%"
"09.08.2024","16.150,00","16.400,00","16.355,00","16.355,00","14,76K","0,04%"
"08.08.2024","16.143,00","16.225,00","16.185,00","16.190,00","10,88K","-0,94%"
"07.08.2024","16.296,00","16.325,00","16.280,00","16.285,00","12,08K","-0,54%"
"06.08.2024","16.385,00","16.300,00","16.260,00","16.275,00","12,62K","0,67%"
"05.08.2024","16.276,00","16.050,00","16.000,00","16.000,00","17,04K","0,02%"
"02.08.2024","16.273,00","16.400,00","16.375,00","16.380,00","14,05K","-0,06%"
"01.08.2024","16.282,00","16.300,00","16.275,00","16.220,00","15,34K","-1,94%"
"31.07.2024","16.604,00","16.600,00","16.525,00","16.505,00","22,72K","3,32%"
"30.07.2024","16.071,00","15.950,00","15.935,00","15.940,00","15,52K","1,48%"
"29.07.2024","15.837,00","15.900,00","15.895,00","15.875,00","10,73K","0,27%"
"26.07.2024","15.794,00","15.900,00","15.875,00","15.540,00","12,90K","0,16%"
"25.07.2024","15.769,00","15.825,00","15.800,00","15.825,00","17,42K","-0,37%"
"24.07.2024","15.827,00","15.975,00","15.950,00","15.950,00","18,87K","-1,21%"
"23.07.2024","16.021,00","16.100,00","16.075,00","16.075,00","15,97K","-1,04%"
"22.07.2024","16.190,00","16.175,00","16.160,00","16.130,00","16,98K","-0,41%"
"19.07.2024","16.256,00","16.350,00","16.350,00","16.350,00","16,41K","-1,02%"
"18.07.2024","16.423,00","16.500,00","16.450,00","16.500,00","12,30K","-0,21%"
"17.07.2024","16.457,00","16.675,00","16.640,00","16.645,00","13,37K","-0,83%"
"16.07.2024","16.594,00","16.750,00","16.705,00","16.725,00","23,40K","-0,64%"
"15.07.2024","16.701,00","16.725,00","16.710,00","16.700,00","12,90K","-0,92%"
"12.07.2024","16.856,00","17.000,00","16.925,00","16.950,00","13,13K","0,28%"
"11.07.2024","16.809,00","16.975,00","16.945,00","16.950,00","19,25K","-0,49%"
"10.07.2024","16.891,00","17.175,00","17.075,00","17.080,00","18,44K","-1,46%"
"09.07.2024","17.142,00","17.300,00","17.250,00","17.250,00","16,09K","-1,89%"
"08.07.2024","17.473,00","17.425,00","17.375,00","17.380,00","13,42K","0,76%"
"05.07.2024","17.341,00","17.450,00","17.400,00","17.425,00","12,96K","0,72%"
"04.07.2024","17.217,00","17.250,00","17.200,00","17.225,00","7,75K","-0,61%"
"03.07.2024","17.323,00","17.400,00","17.355,00","17.360,00","18,37K","1,88%"
"02.07.2024","17.004,00","17.500,00","17.450,00","17.475,00","17,58K","-2,03%"
"01.07.2024","17.357,00","17.375,00","17.515,00","17.375,00","12,59K","0,38%"
"28.06.2024","17.291,00","17.300,00","17.270,00","17.270,00","11,37K","1,10%"
"27.06.2024","17.103,00","17.150,00","17.125,00","17.125,00","13,32K","0,28%"
"26.06.2024","17.056,00","17.200,00","17.175,00","17.200,00","18,74K","-0,65%"
"25.06.2024","17.167,00","17.175,00","17.150,00","17.150,00","14,41K","-0,91%"
"24.06.2024","17.325,00","17.280,00","17.265,00","17.270,00","11,72K","0,59%"
"21.06.2024","17.224,00","17.225,00","17.190,00","17.190,00","12,69K","-1,15%"
"20.06.2024","17.424,00","17.425,00","17.425,00","17.425,00","11,09K","0,30%"
"19.06.2024","17.372,00","17.350,00","17.300,00","17.300,00","11,86K","0,45%"
"18.06.2024","17.294,00","17.250,00","17.250,00","17.230,00","20,48K","-0,99%"
"17.06.2024","17.467,00","17.400,00","17.370,00","17.375,00","16,00K","-0,61%"
"14.06.2024","17.575,00","17.500,00","17.490,00","17.490,00","14,70K","-0,40%"
"13.06.2024","17.645,00","17.800,00","17.775,00","17.780,00","17,94K","-2,30%"
"12.06.2024","18.061,00","17.800,00","17.795,00","17.795,00","16,38K","1,36%"
"11.06.2024","17.818,00","17.880,00","17.850,00","17.850,00","19,98K","-0,41%"
"10.06.2024","17.891,00","18.125,00","18.100,00","18.105,00","15,42K","-0,78%"
"07.06.2024","18.031,00","18.200,00","18.200,00","18.200,00","18,24K","-2,70%"
"06.06.2024","18.531,00","18.400,00","18.360,00","18.370,00","16,66K","1,33%"
"05.06.2024","18.288,00","18.600,00","18.580,00","18.590,00","28,57K","-4,09%"
"04.06.2024","19.068,00","19.200,00","19.200,00","19.180,00","16,92K","-1,82%"
"03.06.2024","19.422,00","19.600,00","19.570,00","19.575,00","15,25K","-1,46%"
"31.05.2024","19.710,00","20.150,00","20.075,00","20.125,00","14,55K","-1,76%"
"30.05.2024","20.063,00","20.125,00","20.075,00","20.085,00","14,74K","-2,08%"
"29.05.2024","20.490,00","20.600,00","20.570,00","20.570,00","12,28K","0,11%"
"28.05.2024","20.467,00","20.400,00","20.345,00","20.350,00","11,01K","1,07%"
"24.05.2024","20.250,00","20.300,00","20.250,00","20.250,00","8,28K","0,83%"
"23.05.2024","20.084,00","20.150,00","20.070,00","20.030,00","16,15K","-1,38%"
"22.05.2024","20.366,00","20.700,00","20.625,00","20.675,00","17,55K","-4,40%"
"21.05.2024","21.304,00","21.575,00","21.550,00","21.575,00","20,80K","-1,44%"
"20.05.2024","21.615,00","21.650,00","21.650,00","21.650,00","26,06K","2,54%"
"17.05.2024","21.080,00","21.100,00","20.990,00","21.005,00","37,41K","6,48%"
"16.05.2024","19.797,00","19.650,00","19.575,00","19.600,00","21,19K","1,58%"
"15.05.2024","19.489,00","19.250,00","19.260,00","19.250,00","17,55K","2,17%"
"14.05.2024","19.075,00","19.150,00","19.125,00","19.150,00","13,01K","-0,81%"
"13.05.2024","19.230,00","19.125,00","19.100,00","19.100,00","8,75K","1,47%"
"10.05.2024","18.952,00","18.950,00","18.900,00","18.925,00","9,48K","-0,43%"
"09.05.2024","19.033,00","18.800,00","18.780,00","18.790,00","10,36K","0,78%"
"08.05.2024","18.885,00","18.750,00","18.720,00","18.720,00","13,81K","-1,93%"
"07.05.2024","19.256,00","19.050,00","19.025,00","19.025,00","16,64K","0,10%"
"03.05.2024","19.237,00","19.025,00","18.950,00","18.950,00","8,77K","3,16%"
"02.05.2024","18.648,00","18.650,00","18.550,00","18.525,00","8,61K","-1,22%"
"01.05.2024","18.879,00","18.875,00","18.825,00","18.805,00","11,55K","-1,87%"
"30.04.2024","19.238,00","19.200,00","19.165,00","19.165,00","11,92K","0,47%"
"29.04.2024","19.148,00","19.350,00","19.320,00","19.325,00","11,16K","0,25%"
"26.04.2024","19.100,00","19.425,00","19.375,00","19.375,00","10,27K","-0,30%"
"25.04.2024","19.157,00","19.100,00","19.070,00","19.075,00","12,62K","1,12%"
"24.04.2024","18.945,00","19.175,00","19.150,00","19.175,00","14,46K","-0,32%"
"23.04.2024","19.006,00","19.000,00","19.000,00","18.990,00","23,07K","-3,71%"
"22.04.2024","19.739,00","19.230,00","19.200,00","19.220,00","24,92K","2,14%"
"19.04.2024","19.326,00","19.275,00","19.250,00","19.230,00","31,71K","4,13%"
"18.04.2024","18.559,00","18.450,00","18.430,00","18.410,00","23,54K","1,76%"
"17.04.2024","18.238,00","18.005,00","18.000,00","18.005,00","19,15K","2,89%"
"16.04.2024","17.726,00","17.825,00","17.815,00","17.820,00","12,93K","-0,67%"
"15.04.2024","17.846,00","18.200,00","18.125,00","18.100,00","33,66K","0,28%"
"12.04.2024","17.797,00","18.000,00","18.000,00","18.000,00","17,39K","-0,08%"
"11.04.2024","17.811,00","18.025,00","17.900,00","17.905,00","21,70K","-3,01%"
"10.04.2024","18.364,00","18.790,00","18.790,00","18.790,00","33,59K","0,80%"
"09.04.2024","18.219,00","18.025,00","17.995,00","18.000,00","22,75K","2,08%"
"08.04.2024","17.848,00","17.900,00","17.870,00","17.875,00","20,89K","0,25%"
"05.04.2024","17.804,00","17.700,00","17.695,00","17.675,00","11,87K","0,53%"
"04.04.2024","17.711,00","17.450,00","17.400,00","17.425,00","12,29K","2,15%"
"03.04.2024","17.339,00","17.100,00","17.060,00","17.025,00","15,29K","1,81%"
"02.04.2024","17.030,00","17.125,00","17.085,00","17.100,00","17,73K","1,68%"
"28.03.2024","16.749,00","16.800,00","16.720,00","16.740,00","11,93K","0,78%"
"27.03.2024","16.620,00","16.600,00","16.540,00","16.550,00","16,81K","-0,12%"
"26.03.2024","16.640,00","16.800,00","16.770,00","16.795,00","21,75K","-1,75%"
"25.03.2024","16.937,00","17.105,00","17.090,00","17.105,00","19,40K","-1,77%"
"22.03.2024","17.242,00","17.400,00","17.350,00","17.380,00","16,66K","-1,70%"
"21.03.2024","17.541,00","17.625,00","17.625,00","17.625,00","12,63K","0,28%"
"20.03.2024","17.492,00","17.450,00","17.455,00","17.450,00","14,25K","0,56%"
"19.03.2024","17.395,00","17.650,00","17.695,00","17.650,00","25,67K","-2,67%"
"18.03.2024","17.872,00","17.975,00","17.900,00","17.900,00","13,20K","-1,12%"
"15.03.2024","18.074,00","18.350,00","18.325,00","18.330,00","13,01K","-0,02%"
"14.03.2024","18.077,00","18.100,00","18.025,00","18.050,00","16,69K","-1,47%"
"13.03.2024","18.346,00","18.425,00","18.440,00","18.425,00","14,94K","-1,11%"
"12.03.2024","18.551,00","18.400,00","18.395,00","18.375,00","19,82K","0,95%"
"11.03.2024","18.377,00","18.150,00","18.140,00","18.150,00","20,61K","2,03%"
"08.03.2024","18.011,00","18.100,00","18.050,00","18.070,00","13,36K","0,16%"
"07.03.2024","17.983,00","17.950,00","17.900,00","17.950,00","12,90K","1,50%"
"06.03.2024","17.717,00","17.675,00","17.700,00","17.675,00","18,68K","-0,24%"
"05.03.2024","17.759,00","17.875,00","17.850,00","17.850,00","16,66K","-1,04%"
"04.03.2024","17.945,00","17.825,00","17.825,00","17.825,00","16,18K","1,60%"
"01.03.2024","17.662,00","17.450,00","17.440,00","17.450,00","20,51K","-1,31%"
"29.02.2024","17.896,00","17.750,00","17.700,00","17.700,00","19,20K","1,68%"
"28.02.2024","17.601,00","17.400,00","17.375,00","17.375,00","17,28K","0,81%"
"27.02.2024","17.460,00","17.380,00","17.355,00","17.355,00","13,52K","1,69%"
"26.02.2024","17.169,00","17.325,00","17.275,00","17.275,00","14,46K","-1,86%"
"23.02.2024","17.495,00","17.450,00","17.410,00","17.420,00","20,03K","0,59%"
"22.02.2024","17.392,00","17.225,00","17.225,00","17.225,00","25,28K","2,73%"
"21.02.2024","16.930,00","16.725,00","16.700,00","16.725,00","23,37K","3,57%"
"20.02.2024","16.347,00","16.400,00","16.350,00","16.360,00","8,43K","-0,01%"
"19.02.2024","16.349,00","16.450,00","16.410,00","16.410,00","10,18K","-0,04%"
"16.02.2024","16.356,00","16.350,00","16.400,00","16.325,00","7,66K","0,60%"
"15.02.2024","16.258,00","16.525,00","16.510,00","16.525,00","13,57K","-0,54%"
"14.02.2024","16.346,00","16.400,00","16.350,00","16.350,00","12,28K","0,52%"
"13.02.2024","16.261,00","16.250,00","16.175,00","16.200,00","6,75K","1,38%"
"12.02.2024","16.040,00","16.050,00","16.000,00","16.040,00","5,58K","0,75%"
"09.02.2024","15.921,00","16.050,00","15.975,00","15.975,00","5,53K","-0,54%"
"08.02.2024","16.007,00","16.025,00","16.000,00","16.025,00","7,39K","-0,03%"
"07.02.2024","16.012,00","16.050,00","16.025,00","16.050,00","10,92K","0,53%"
"06.02.2024","15.927,00","15.950,00","15.875,00","15.880,00","12,45K","-0,58%"
"05.02.2024","16.020,00","16.100,00","16.075,00","16.075,00","16,37K","-1,32%"
"02.02.2024","16.235,00","16.450,00","16.365,00","16.365,00","9,46K","0,03%"
"01.02.2024","16.230,00","16.250,00","16.230,00","16.235,00","11,56K","-0,24%"
"31.01.2024","16.269,00","16.400,00","16.300,00","16.305,00","10,84K","-1,45%"
"30.01.2024","16.508,00","16.400,00","16.400,00","16.350,00","12,96K","0,42%"
"29.01.2024","16.439,00","16.575,00","16.545,00","16.550,00","12,20K","-2,06%"
"26.01.2024","16.785,00","16.800,00","16.775,00","16.790,00","11,07K","0,50%"
"25.01.2024","16.701,00","16.600,00","16.600,00","16.600,00","11,53K","0,32%"
"24.01.2024","16.648,00","16.450,00","16.425,00","16.435,00","15,42K","2,10%"
"23.01.2024","16.306,00","16.300,00","16.250,00","16.270,00","15,19K","1,87%"
"22.01.2024","16.007,00","16.050,00","16.040,00","16.005,00","11,79K","-0,18%"
"19.01.2024","16.036,00","16.200,00","16.175,00","16.190,00","8,21K","-0,74%"
"18.01.2024","16.156,00","16.150,00","16.125,00","16.125,00","9,43K","0,48%"
"17.01.2024","16.079,00","16.050,00","16.000,00","16.010,00","18,12K","-0,44%"
"16.01.2024","16.150,00","16.175,00","16.135,00","16.130,00","10,31K","-0,42%"
"15.01.2024","16.218,00","16.400,00","16.300,00","16.350,00","8,48K","-0,76%"
"12.01.2024","16.343,00","16.350,00","16.300,00","16.350,00","12,37K","-0,47%"
"11.01.2024","16.420,00","16.500,00","16.525,00","16.490,00","18,07K","-0,05%"
"10.01.2024","16.429,00","16.200,00","16.190,00","16.190,00","13,91K","0,87%"
"09.01.2024","16.287,00","16.400,00","16.320,00","16.320,00","14,51K","-0,10%"
"08.01.2024","16.303,00","16.200,00","16.195,00","16.200,00","14,66K","-0,42%"
"05.01.2024","16.372,00","16.000,00","16.000,00","15.950,00","11,98K","1,92%"
"04.01.2024","16.064,00","16.300,00","16.250,00","16.250,00","13,85K","-2,10%"
"03.01.2024","16.409,00","16.500,00","16.500,00","16.500,00","11,68K","-1,00%"
"02.01.2024","16.574,00","16.800,00","16.790,00","16.775,00","12,53K","-0,17%"
"29.12.2023","16.603,00","16.525,00","16.570,00","16.525,00","9,85K","-0,78%"
"28.12.2023","16.734,00","16.850,00","16.825,00","16.740,00","7,38K","-1,20%"
"27.12.2023","16.938,00","16.750,00","16.700,00","16.725,00","10,26K","2,60%"
"22.12.2023","16.509,00","16.700,00","16.650,00","16.625,00","7,26K","-2,24%"
"21.12.2023","16.888,00","16.900,00","16.820,00","16.800,00","9,56K","0,20%"
"20.12.2023","16.854,00","16.700,00","16.600,00","16.630,00","10,68K","0,64%"
"19.12.2023","16.747,00","16.750,00","16.700,00","16.725,00","8,50K","1,48%"
"18.12.2023","16.502,00","16.900,00","16.900,00","16.900,00","8,42K","-3,78%"
"15.12.2023","17.150,00","17.025,00","16.950,00","17.000,00","12,91K","1,05%"
"14.12.2023","16.972,00","16.850,00","16.750,00","16.800,00","13,06K","3,06%"
"13.12.2023","16.468,00","16.350,00","16.320,00","16.325,00","8,72K","-0,31%"
"12.12.2023","16.520,00","16.625,00","16.525,00","16.500,00","7,62K","-0,52%"
"11.12.2023","16.607,00","16.600,00","16.525,00","16.550,00","7,79K","-1,18%"
"08.12.2023","16.806,00","16.900,00","16.855,00","16.855,00","14,27K","1,81%"
"07.12.2023","16.508,00","16.300,00","16.300,00","16.300,00","12,75K","1,79%"
"06.12.2023","16.218,00","16.500,00","16.450,00","16.500,00","12,67K","0,46%"
"05.12.2023","16.143,00","16.350,00","16.345,00","16.350,00","12,89K","-3,42%"
"04.12.2023","16.714,00","16.550,00","16.500,00","16.550,00","11,95K","-1,92%"
"01.12.2023","17.042,00","16.850,00","16.850,00","16.850,00","14,10K","2,39%"
"30.11.2023","16.645,00","16.600,00","16.590,00","16.575,00","14,30K","-2,79%"
"29.11.2023","17.122,00","17.025,00","16.995,00","17.000,00","12,61K","2,12%"
"28.11.2023","16.766,00","16.650,00","16.625,00","16.650,00","19,58K","4,27%"
"27.11.2023","16.079,00","16.100,00","16.050,00","16.060,00","14,43K","-0,37%"
"24.11.2023","16.138,00","16.250,00","16.200,00","16.250,00","11,85K","-2,89%"
"23.11.2023","16.619,00","16.500,00","16.490,00","16.500,00","8,54K","1,12%"
"22.11.2023","16.435,00","16.800,00","16.695,00","16.690,00","11,98K","-3,28%"
"21.11.2023","16.992,00","16.840,00","16.825,00","16.825,00","13,39K","0,24%"
"20.11.2023","16.952,00","17.000,00","16.880,00","16.880,00","8,52K","0,28%"
"17.11.2023","16.904,00","17.050,00","17.020,00","17.020,00","10,51K","-0,68%"
"16.11.2023","17.020,00","17.225,00","17.215,00","17.225,00","10,85K","-2,30%"
"15.11.2023","17.421,00","17.470,00","17.440,00","17.450,00","8,52K","-0,38%"
"14.11.2023","17.487,00","17.250,00","17.200,00","17.250,00","13,00K","0,51%"
"13.11.2023","17.398,00","17.250,00","17.225,00","17.225,00","12,33K","0,82%"
"10.11.2023","17.257,00","17.450,00","17.440,00","17.450,00","13,30K","-3,12%"
"09.11.2023","17.813,00","17.940,00","17.925,00","17.905,00","8,06K","-1,55%"
"08.11.2023","18.094,00","18.050,00","18.050,00","18.025,00","8,52K","1,02%"
"07.11.2023","17.912,00","17.900,00","17.850,00","17.870,00","13,37K","-2,89%"
"06.11.2023","18.445,00","18.200,00","18.125,00","18.140,00","8,28K","1,22%"
"03.11.2023","18.223,00","18.100,00","18.025,00","18.020,00","7,94K","1,36%"
"02.11.2023","17.979,00","18.050,00","18.025,00","18.050,00","10,50K","-0,19%"
"01.11.2023","18.014,00","18.100,00","18.050,00","18.050,00","8,26K","-0,64%"
"31.10.2023","18.130,00","18.150,00","18.055,00","18.055,00","10,22K","-1,94%"
"30.10.2023","18.489,00","18.500,00","18.430,00","18.445,00","7,77K","0,63%"
"27.10.2023","18.374,00","18.300,00","18.225,00","18.225,00","7,45K","1,63%"
"26.10.2023","18.079,00","18.125,00","18.120,00","18.125,00","5,92K","-1,30%"
"25.10.2023","18.317,00","18.450,00","18.360,00","18.365,00","8,72K","0,24%"
"24.10.2023","18.274,00","18.100,00","18.050,00","18.075,00","9,45K","0,53%"
"23.10.2023","18.177,00","18.500,00","18.370,00","18.350,00","7,05K","-2,21%"
"20.10.2023","18.588,00","18.575,00","18.530,00","18.530,00","9,37K","0,37%"
"19.10.2023","18.520,00","18.600,00","18.525,00","18.525,00","6,19K","-0,72%"
"18.10.2023","18.655,00","18.725,00","18.710,00","18.700,00","7,43K","0,33%"
"17.10.2023","18.593,00","18.500,00","18.450,00","18.450,00","9,13K","-0,05%"
"16.10.2023","18.602,00","18.850,00","18.800,00","18.460,00","7,46K","0,30%"
"13.10.2023","18.546,00","18.700,00","18.675,00","18.675,00","5,27K","-0,97%"
"12.10.2023","18.728,00","18.800,00","18.665,00","18.685,00","8,04K","1,94%"
"11.10.2023","18.371,00","18.500,00","18.460,00","18.425,00","9,71K","-1,66%"
"10.10.2023","18.682,00","18.650,00","18.575,00","18.580,00","7,03K","-1,36%"
"09.10.2023","18.939,00","18.950,00","18.800,00","18.850,00","9,04K","1,92%"
"06.10.2023","18.582,00","18.580,00","18.525,00","18.575,00","7,42K","0,50%"
"05.10.2023","18.490,00","18.530,00","18.500,00","18.525,00","6,66K","-1,24%"
"04.10.2023","18.723,00","18.900,00","18.875,00","18.875,00","8,49K","-0,03%"
"03.10.2023","18.728,00","18.800,00","18.650,00","18.700,00","6,21K","-0,11%"
"02.10.2023","18.749,00","18.950,00","18.825,00","18.875,00","6,95K","0,29%"
"29.09.2023","18.694,00","18.850,00","18.775,00","18.825,00","8,50K","-1,02%"
"28.09.2023","18.887,00","18.950,00","18.850,00","18.875,00","7,23K","-0,61%"
"27.09.2023","19.003,00","18.900,00","18.850,00","18.900,00","11,45K","0,67%"
"26.09.2023","18.877,00","19.020,00","18.970,00","18.990,00","10,13K","-1,27%"
"25.09.2023","19.120,00","19.300,00","19.200,00","19.250,00","5,92K","-1,53%"
"22.09.2023","19.418,00","19.400,00","19.350,00","19.350,00","7,49K","1,54%"
"21.09.2023","19.123,00","19.250,00","19.210,00","19.200,00","12,84K","-2,40%"
"20.09.2023","19.593,00","19.975,00","19.910,00","19.950,00","13,32K","-1,64%"
"19.09.2023","19.919,00","19.700,00","19.625,00","19.625,00","8,91K","0,21%"
"18.09.2023","19.877,00","20.000,00","19.900,00","19.900,00","6,70K","-0,24%"
"15.09.2023","19.924,00","20.150,00","20.130,00","20.050,00","7,08K","-2,06%"
"14.09.2023","20.343,00","20.500,00","20.425,00","20.430,00","11,66K","1,37%"
"13.09.2023","20.069,00","19.775,00","19.725,00","19.750,00","9,71K","0,73%"
"12.09.2023","19.923,00","20.100,00","20.020,00","20.025,00","8,72K","-2,74%"
"11.09.2023","20.485,00","20.300,00","20.250,00","20.255,00","7,10K","2,16%"
"08.09.2023","20.052,00","20.200,00","20.150,00","20.125,00","8,06K","-2,10%"
"07.09.2023","20.482,00","20.375,00","20.300,00","20.305,00","11,26K","-0,54%"
"06.09.2023","20.593,00","20.800,00","20.715,00","20.715,00","9,66K","-2,12%"
"05.09.2023","21.039,00","21.000,00","20.955,00","20.960,00","7,25K","0,00%"
"04.09.2023","21.040,00","20.825,00","20.725,00","20.750,00","6,81K","-0,21%"
"01.09.2023","21.085,00","20.850,00","20.700,00","20.700,00","9,72K","3,92%"
"31.08.2023","20.289,00","20.400,00","20.325,00","20.325,00","6,80K","-1,66%"
"30.08.2023","20.631,00","20.500,00","20.440,00","20.455,00","5,72K","-0,25%"
"29.08.2023","20.683,00","20.600,00","20.550,00","20.600,00","5,55K","-0,54%"
"25.08.2023","20.795,00","21.100,00","21.050,00","21.100,00","9,00K","-0,16%"
"24.08.2023","20.829,00","20.600,00","20.550,00","20.600,00","9,53K","-0,61%"
"23.08.2023","20.956,00","20.775,00","20.775,00","20.775,00","6,82K","2,20%"
"22.08.2023","20.504,00","20.550,00","20.450,00","20.475,00","7,60K","1,91%"
"21.08.2023","20.119,00","20.250,00","20.125,00","20.130,00","5,66K","-0,06%"
"18.08.2023","20.131,00","20.250,00","20.150,00","20.200,00","5,79K","-0,72%"
"17.08.2023","20.277,00","20.150,00","20.125,00","20.135,00","7,16K","2,39%"
"16.08.2023","19.804,00","20.025,00","20.170,00","19.960,00","10,46K","0,12%"
"15.08.2023","19.780,00","19.950,00","19.990,00","19.950,00","16,39K","-1,56%"
"14.08.2023","20.093,00","20.130,00","20.100,00","20.050,00","10,36K","-0,73%"
"11.08.2023","20.241,00","20.225,00","20.220,00","20.220,00","12,41K","-0,98%"
"10.08.2023","20.441,00","20.500,00","20.500,00","20.470,00","9,08K","-0,55%"
"09.08.2023","20.554,00","20.640,00","20.625,00","20.640,00","11,41K","-1,38%"
"08.08.2023","20.841,00","20.900,00","20.850,00","20.850,00","26,02K","-1,24%"
"07.08.2023","21.102,00","21.600,00","21.525,00","21.550,00","8,76K","-0,98%"
"04.08.2023","21.310,00","21.300,00","21.200,00","21.205,00","10,79K","-1,37%"
"03.08.2023","21.607,00","21.450,00","21.400,00","21.450,00","6,48K","0,22%"
"02.08.2023","21.560,00","21.900,00","21.840,00","21.845,00","8,07K","-3,57%"
"01.08.2023","22.358,00","22.700,00","22.675,00","22.700,00","10,22K","0,29%"
"31.07.2023","22.293,00","21.950,00","21.900,00","21.900,00","9,47K","-0,06%"
"28.07.2023","22.307,00","21.925,00","21.875,00","21.925,00","6,90K","2,85%"
"27.07.2023","21.689,00","21.700,00","21.650,00","21.645,00","6,83K","0,46%"
"26.07.2023","21.590,00","21.900,00","21.825,00","21.875,00","10,10K","-3,83%"
"25.07.2023","22.450,00","21.625,00","21.575,00","21.625,00","10,97K","4,77%"
"24.07.2023","21.428,00","20.900,00","20.830,00","20.810,00","8,35K","3,17%"
"21.07.2023","20.769,00","21.150,00","21.125,00","21.100,00","7,01K","-2,40%"
"20.07.2023","21.280,00","21.500,00","21.375,00","21.400,00","6,87K","1,78%"
"19.07.2023","20.907,00","20.950,00","20.905,00","20.910,00","5,22K","-0,84%"
"18.07.2023","21.084,00","20.850,00","20.800,00","20.850,00","9,83K","0,14%"
"17.07.2023","21.054,00","21.100,00","21.000,00","21.025,00","6,70K","-2,66%"
"14.07.2023","21.630,00","21.690,00","21.500,00","21.500,00","7,43K","1,58%"
"13.07.2023","21.294,00","21.400,00","21.330,00","21.330,00","8,71K","-1,80%"
"12.07.2023","21.685,00","21.200,00","21.120,00","21.130,00","10,86K","4,74%"
"11.07.2023","20.704,00","20.800,00","20.720,00","20.705,00","7,68K","-1,48%"
"10.07.2023","21.014,00","20.900,00","20.825,00","20.830,00","5,33K","1,01%"
"07.07.2023","20.804,00","20.700,00","20.650,00","20.675,00","7,77K","-1,91%"
"06.07.2023","21.209,00","21.250,00","21.240,00","21.200,00","8,03K","0,01%"
"05.07.2023","21.207,00","20.500,00","20.400,00","20.405,00","9,82K","3,41%"
"04.07.2023","20.508,00","20.600,00","20.500,00","20.500,00","3,37K","-0,35%"
"03.07.2023","20.580,00","20.600,00","20.460,00","20.450,00","4,66K","0,31%"
"30.06.2023","20.516,00","20.300,00","20.225,00","20.275,00","7,79K","-0,57%"
"29.06.2023","20.634,00","20.000,00","19.950,00","20.000,00","10,82K","2,88%"
"28.06.2023","20.056,00","20.100,00","20.060,00","20.050,00","9,64K","-3,53%"
"27.06.2023","20.789,00","20.600,00","20.540,00","20.525,00","10,16K","2,38%"
"26.06.2023","20.305,00","20.850,00","20.750,00","20.800,00","13,14K","-4,72%"
"23.06.2023","21.311,00","21.100,00","21.000,00","21.050,00","5,31K","0,61%"
"22.06.2023","21.182,00","21.400,00","21.300,00","21.300,00","5,01K","-0,26%"
"21.06.2023","21.238,00","21.700,00","21.550,00","21.550,00","7,54K","-3,63%"
