"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"14.01.2024","844,00","883,00","883,00","836,00","1,58K","-4,20%"
"07.01.2024","881,00","930,00","933,00","810,00","1,19K","-8,23%"
"31.12.2023","960,00","1.005,00","1.048,00","940,00","1,76K","-3,52%"
"24.12.2023","995,00","1.085,00","1.085,00","992,00","0,18K","-8,63%"
"17.12.2023","1.089,00","1.097,00","1.098,00","1.081,00","1,32K","-0,09%"
"10.12.2023","1.090,00","1.065,00","1.090,00","1.061,00","1,82K","2,35%"
"03.12.2023","1.065,00","1.066,00","1.075,00","1.045,00","1,18K","0,47%"
"26.11.2023","1.060,00","1.089,00","1.120,00","1.060,00","1,25K","-2,66%"
"19.11.2023","1.089,00","1.080,00","1.100,00","1.066,00","1,64K","1,30%"
"12.11.2023","1.075,00","1.069,00","1.080,00","1.050,00","1,87K","1,42%"
"05.11.2023","1.060,00","1.001,00","1.065,00","1.001,00","1,37K","7,29%"
"29.10.2023","988,00","973,00","1.003,00","967,00","1,14K","3,35%"
"22.10.2023","956,00","850,00","960,00","850,00","2,39K","11,42%"
"15.10.2023","858,00","805,00","867,00","805,00","2,53K","5,93%"
"08.10.2023","810,00","800,00","827,00","795,00","0,98K","1,89%"
"01.10.2023","795,00","807,00","810,00","775,00","2,08K","-2,45%"
"24.09.2023","815,00","780,00","835,00","748,00","1,51K","5,30%"
"17.09.2023","774,00","725,00","784,00","722,00","2,03K","6,76%"
"10.09.2023","725,00","735,00","740,00","715,00","0,72K","-1,49%"
"03.09.2023","736,00","710,00","745,00","706,00","0,59K","2,51%"
"27.08.2023","718,00","711,00","743,00","708,00","0,61K","0,56%"
"20.08.2023","714,00","733,00","733,00","709,00","1,21K","-2,99%"
"13.08.2023","736,00","745,00","751,00","735,00","0,56K","-1,21%"
"06.08.2023","745,00","738,00","758,00","738,00","0,95K","0,27%"
"30.07.2023","743,00","805,00","805,00","740,00","0,91K","-6,07%"
"23.07.2023","791,00","834,00","847,00","789,00","1,28K","-5,83%"
"16.07.2023","840,00","945,00","945,00","835,00","2,12K","-10,64%"
"09.07.2023","940,00","896,00","958,00","896,00","1,10K","4,68%"
"02.07.2023","898,00","856,00","908,00","856,00","1,11K","1,93%"
"25.06.2023","881,00","949,00","949,00","870,00","1,20K","-5,17%"
"18.06.2023","929,00","896,00","965,00","885,00","2,82K","1,53%"
"11.06.2023","915,00","835,00","925,00","835,00","2,68K","8,54%"
"04.06.2023","843,00","809,00","855,00","809,00","1,53K","5,11%"
"28.05.2023","802,00","822,00","822,00","785,00","1,13K","-2,43%"
"21.05.2023","822,00","855,00","855,00","820,00","0,97K","-3,63%"
"14.05.2023","853,00","848,00","861,00","845,00","1,10K","0,35%"
"07.05.2023","850,00","880,00","880,00","850,00","1,12K","-2,30%"
"30.04.2023","870,00","878,00","887,00","855,00","0,56K","-1,14%"
"23.04.2023","880,00","990,00","990,00","870,00","1,05K","-11,11%"
"16.04.2023","990,00","1.013,00","1.025,00","973,00","1,25K","-2,65%"
"09.04.2023","1.017,00","987,00","1.032,00","986,00","0,70K","2,73%"
"02.04.2023","990,00","1.004,00","1.027,00","975,00","0,89K","-2,46%"
"26.03.2023","1.015,00","1.158,00","1.163,00","986,00","1,35K","-12,35%"
"19.03.2023","1.158,00","1.190,00","1.220,00","1.136,00","2,22K","-4,93%"
"12.03.2023","1.218,00","1.270,00","1.275,00","1.187,00","1,90K","-3,33%"
"05.03.2023","1.260,00","1.230,00","1.313,00","1.195,00","3,15K","4,22%"
"26.02.2023","1.209,00","1.070,00","1.224,00","1.070,00","2,04K","12,99%"
"19.02.2023","1.070,00","912,00","1.076,00","905,00","2,80K","18,23%"
"12.02.2023","905,00","845,00","919,00","840,00","1,73K","6,47%"
"05.02.2023","850,00","811,00","852,00","810,00","1,97K","3,66%"
"29.01.2023","820,00","781,00","823,00","781,00","0,78K","3,80%"
"22.01.2023","790,00","780,00","800,00","775,00","1,32K","0,64%"
"15.01.2023","785,00","790,00","809,00","770,00","1,65K","-1,01%"
"08.01.2023","793,00","780,00","805,00","770,00","0,97K","1,67%"
"01.01.2023","780,00","793,00","797,00","775,00","0,51K","-2,50%"
"25.12.2022","800,00","785,00","805,00","770,00","0,21K","1,39%"
"18.12.2022","789,00","794,00","824,00","784,00","1,50K","-1,87%"
"11.12.2022","804,00","751,00","805,00","747,00","0,43K","6,91%"
"04.12.2022","752,00","751,00","760,00","731,00","0,57K","1,62%"
"27.11.2022","740,00","700,00","740,00","690,00","0,87K","5,71%"
"20.11.2022","700,00","698,00","710,00","689,00","1,27K","-0,71%"
"13.11.2022","705,00","682,00","706,00","682,00","0,95K","5,22%"
"06.11.2022","670,00","675,00","685,00","631,00","0,73K","-0,45%"
"30.10.2022","673,00","682,00","693,00","635,00","0,51K","-1,32%"
"23.10.2022","682,00","716,00","716,00","676,00","0,83K","-5,54%"
"16.10.2022","722,00","715,00","737,00","705,00","1,38K","2,41%"
"09.10.2022","705,00","735,00","735,00","690,00","0,47K","-4,73%"
"02.10.2022","740,00","770,00","770,00","725,00","0,28K","-2,63%"
"25.09.2022","760,00","751,00","780,00","749,00","0,69K","0,00%"
"18.09.2022","760,00","798,00","810,00","753,00","1,66K","-4,76%"
"11.09.2022","798,00","844,00","850,00","798,00","0,58K","-6,12%"
"04.09.2022","850,00","813,00","860,00","796,00","0,39K","5,59%"
"28.08.2022","805,00","821,00","821,00","775,00","0,85K","-2,90%"
"21.08.2022","829,00","830,00","844,00","805,00","0,65K","-0,72%"
"14.08.2022","835,00","863,00","863,00","820,00","0,54K","-5,44%"
"07.08.2022","883,00","845,00","915,00","845,00","0,70K","3,64%"
"31.07.2022","852,00","875,00","886,00","840,00","0,90K","-5,23%"
"24.07.2022","899,00","848,00","905,00","841,00","0,93K","7,02%"
"17.07.2022","840,00","846,00","859,00","835,00","0,76K","1,45%"
"10.07.2022","828,00","835,00","840,00","805,00","0,71K","-0,48%"
"03.07.2022","832,00","865,00","865,00","830,00","0,53K","-4,37%"
"26.06.2022","870,00","880,00","905,00","870,00","0,71K","-1,14%"
"19.06.2022","880,00","920,00","930,00","880,00","1,39K","-7,37%"
"12.06.2022","950,00","990,00","1.000,00","945,00","2,29K","-7,14%"
"05.06.2022","1.023,00","989,00","1.025,00","989,00","1,05K","2,61%"
"29.05.2022","997,00","1.020,00","1.020,00","970,00","0,30K","-1,29%"
"22.05.2022","1.010,00","1.061,00","1.070,00","1.004,00","0,55K","-1,94%"
"15.05.2022","1.030,00","1.040,00","1.080,00","1.000,00","0,33K","-0,96%"
"08.05.2022","1.040,00","1.110,00","1.150,00","1.035,00","0,97K","-10,34%"
"01.05.2022","1.160,00","1.110,00","1.190,00","1.097,00","1,56K","-2,52%"
"24.04.2022","1.190,00","1.311,00","1.311,00","1.100,00","1,57K","-9,85%"
"17.04.2022","1.320,00","1.416,00","1.430,00","1.319,00","0,46K","-6,38%"
"10.04.2022","1.410,00","1.451,00","1.461,00","1.390,00","0,53K","-3,09%"
"03.04.2022","1.455,00","1.531,00","1.560,00","1.451,00","0,96K","-5,52%"
"27.03.2022","1.540,00","1.586,00","1.590,00","1.496,00","0,56K","-4,11%"
"20.03.2022","1.606,00","1.603,00","1.683,00","1.585,00","0,30K","1,01%"
"13.03.2022","1.590,00","1.618,00","1.651,00","1.535,00","0,46K","-1,43%"
"06.03.2022","1.613,00","1.560,00","1.660,00","1.320,00","2,79K","11,24%"
"27.02.2022","1.450,00","1.073,00","1.450,00","1.073,00","2,22K","38,76%"
"20.02.2022","1.045,00","965,00","1.050,00","965,00","1,18K","8,29%"
"13.02.2022","965,00","989,00","991,00","950,00","1,13K","-2,53%"
"06.02.2022","990,00","970,00","1.003,00","936,00","1,06K","2,06%"
"30.01.2022","970,00","953,00","991,00","953,00","1,26K","1,57%"
"23.01.2022","955,00","1.000,00","1.045,00","945,00","1,25K","-4,98%"
"16.01.2022","1.005,00","1.080,00","1.080,00","995,00","1,27K","-8,05%"
"09.01.2022","1.093,00","1.163,00","1.163,00","1.085,00","1,21K","-6,98%"
"02.01.2022","1.175,00","1.252,00","1.254,00","1.165,00","1,60K","-6,00%"
"26.12.2021","1.250,00","1.226,00","1.255,00","1.219,00","0,30K","-5,66%"
"19.12.2021","1.325,00","1.353,00","1.360,00","1.295,00","0,66K","-2,07%"
"12.12.2021","1.353,00","1.344,00","1.360,00","1.325,00","0,65K","0,37%"
"05.12.2021","1.348,00","1.349,00","1.375,00","1.335,00","0,92K","-0,07%"
"28.11.2021","1.349,00","1.397,00","1.397,00","1.315,00","0,47K","-3,30%"
"21.11.2021","1.395,00","1.548,00","1.550,00","1.395,00","0,56K","-8,82%"
"14.11.2021","1.530,00","1.575,00","1.575,00","1.520,00","1,39K","-2,67%"
"07.11.2021","1.572,00","1.587,00","1.595,00","1.555,00","0,33K","0,13%"
"31.10.2021","1.570,00","1.523,00","1.560,00","1.478,00","0,36K","0,51%"
"24.10.2021","1.562,00","1.690,00","1.695,00","1.511,00","0,75K","-7,02%"
"17.10.2021","1.680,00","1.630,00","1.690,00","1.625,00","0,95K","2,13%"
"10.10.2021","1.645,00","1.621,00","1.675,00","1.621,00","1,28K","1,54%"
"03.10.2021","1.620,00","1.652,00","1.699,00","1.590,00","1,22K","-1,70%"
"26.09.2021","1.648,00","1.700,00","1.741,00","1.570,00","1,41K","-3,06%"
"19.09.2021","1.700,00","1.690,00","1.765,00","1.670,00","1,51K","-2,30%"
"12.09.2021","1.740,00","1.815,00","1.817,00","1.693,00","0,84K","-5,23%"
"05.09.2021","1.836,00","1.841,00","1.850,00","1.826,00","0,67K","-1,66%"
"29.08.2021","1.867,00","1.780,00","1.865,00","1.780,00","0,57K","4,89%"
"22.08.2021","1.780,00","1.811,00","1.845,00","1.738,00","0,43K","-1,66%"
"15.08.2021","1.810,00","1.815,00","1.864,00","1.800,00","0,57K","0,84%"
"08.08.2021","1.795,00","1.765,00","1.802,00","1.753,00","0,64K","2,22%"
"01.08.2021","1.756,00","1.790,00","1.790,00","1.721,00","0,37K","-2,17%"
"25.07.2021","1.795,00","1.767,00","1.815,00","1.735,00","0,73K","1,13%"
"18.07.2021","1.775,00","1.766,00","1.799,00","1.762,00","0,78K","-0,56%"
"11.07.2021","1.785,00","1.763,00","1.796,00","1.745,00","0,20K","1,25%"
"04.07.2021","1.763,00","1.798,00","1.798,00","1.759,00","0,78K","-2,81%"
"27.06.2021","1.814,00","1.819,00","1.875,00","1.795,00","0,42K","0,78%"
"20.06.2021","1.800,00","1.750,00","1.835,00","1.730,00","1,37K","2,86%"
"13.06.2021","1.750,00","1.670,00","1.759,00","1.665,00","0,15K","6,38%"
"06.06.2021","1.645,00","1.634,00","1.685,00","1.625,00","0,82K","0,00%"
"30.05.2021","1.645,00","1.640,00","1.675,00","1.620,00","0,52K","4,78%"
"23.05.2021","1.570,00","1.595,00","1.660,00","1.563,00","0,78K","-1,01%"
"16.05.2021","1.586,00","1.500,00","1.586,00","1.450,00","1,26K","2,99%"
"09.05.2021","1.540,00","1.643,00","1.644,00","1.525,00","1,50K","-5,64%"
"02.05.2021","1.632,00","1.538,00","1.632,00","1.538,00","0,47K","6,60%"
"25.04.2021","1.531,00","1.517,00","1.544,00","1.502,00","0,52K","0,72%"
"18.04.2021","1.520,00","1.470,00","1.524,00","1.451,00","1,16K","4,83%"
"11.04.2021","1.450,00","1.350,00","1.456,00","1.340,00","1,17K","8,21%"
"04.04.2021","1.340,00","1.312,00","1.358,00","1.312,00","0,57K","2,92%"
"28.03.2021","1.302,00","1.311,00","1.320,00","1.274,00","0,08K","-1,21%"
"21.03.2021","1.318,00","1.345,00","1.373,00","1.305,00","0,34K","-2,01%"
"14.03.2021","1.345,00","1.318,00","1.347,00","1.300,00","0,29K","3,46%"
"07.03.2021","1.300,00","1.288,00","1.310,00","1.270,00","0,75K","2,77%"
"28.02.2021","1.265,00","1.165,00","1.270,00","1.158,00","0,58K","8,40%"
"21.02.2021","1.167,00","1.229,00","1.234,00","1.120,00","0,44K","-5,51%"
"14.02.2021","1.235,00","1.164,00","1.276,00","1.164,00","1,01K","8,33%"
"07.02.2021","1.140,00","1.020,00","1.140,00","1.020,00","1,22K","11,98%"
"31.01.2021","1.018,00","999,00","1.025,00","977,00","1,05K","2,41%"
"24.01.2021","994,00","1.073,00","1.094,00","920,00","1,19K","-6,67%"
"17.01.2021","1.065,00","1.005,00","1.098,00","1.005,00","0,63K","2,90%"
"10.01.2021","1.035,00","1.061,00","1.085,00","986,00","0,95K","-1,90%"
"03.01.2021","1.055,00","964,00","1.080,00","961,00","0,99K","9,55%"
"27.12.2020","963,00","993,00","996,00","954,00","0,08K","-2,33%"
"20.12.2020","986,00","984,00","990,00","956,00","0,22K","1,86%"
"13.12.2020","968,00","949,00","990,00","949,00","0,35K","2,22%"
"06.12.2020","947,00","864,00","955,00","864,00","0,25K","10,50%"
"29.11.2020","857,00","820,00","861,00","815,00","1,35K","3,75%"
"22.11.2020","826,00","778,00","850,00","778,00","0,71K","6,31%"
"15.11.2020","777,00","758,00","785,00","755,00","0,87K","2,91%"
"08.11.2020","755,00","730,00","761,00","730,00","0,54K","4,28%"
"01.11.2020","724,00","678,00","726,00","674,00","0,85K","7,26%"
"25.10.2020","675,00","682,00","683,00","672,00","1,44K","-0,88%"
"18.10.2020","681,00","656,00","682,00","655,00","0,56K","4,13%"
"11.10.2020","654,00","621,00","665,00","621,00","0,56K","5,31%"
"04.10.2020","621,00","596,00","622,00","596,00","0,53K","4,55%"
"27.09.2020","594,00","580,00","608,00","573,00","0,99K","2,41%"
"20.09.2020","580,00","587,00","587,00","572,00","0,43K","-1,02%"
"13.09.2020","586,00","585,00","595,00","585,00","0,49K","1,03%"
"06.09.2020","580,00","566,00","587,00","560,00","2,70K","2,29%"
"30.08.2020","567,00","553,00","570,00","553,00","0,57K","3,66%"
"23.08.2020","547,00","519,00","547,00","517,00","0,57K","5,39%"
"16.08.2020","519,00","525,00","530,00","515,00","0,62K","-0,57%"
"09.08.2020","522,00","520,00","528,00","515,00","1,01K","0,77%"
"02.08.2020","518,00","524,00","528,00","513,00","0,91K","0,00%"
"26.07.2020","518,00","503,00","514,00","503,00","0,32K","1,37%"
"19.07.2020","511,00","510,00","522,00","510,00","0,08K","0,79%"
"12.07.2020","507,00","497,00","520,00","494,00","0,26K","1,40%"
"05.07.2020","500,00","513,00","517,00","497,00","0,17K","-2,91%"
"28.06.2020","515,00","519,00","523,00","512,00","0,08K","-1,72%"
"21.06.2020","524,00","512,00","529,00","508,00","0,79K","1,95%"
"14.06.2020","514,00","524,00","528,00","508,00","0,96K","-2,28%"
"07.06.2020","526,00","538,00","540,00","521,00","0,85K","-1,50%"
"31.05.2020","534,00","539,00","540,00","530,00","0,45K","-0,19%"
"24.05.2020","535,00","534,00","540,00","528,00","0,67K","0,00%"
"17.05.2020","535,00","524,00","544,00","520,00","1,33K","2,29%"
"10.05.2020","523,00","522,00","530,00","513,00","0,16K","-0,76%"
"03.05.2020","527,00","503,00","532,00","503,00","0,29K","3,33%"
"26.04.2020","510,00","478,00","518,00","477,00","0,46K","6,25%"
"19.04.2020","480,00","462,00","486,00","452,00","1,23K","-0,41%"
"12.04.2020","482,00","467,00","494,00","465,00","0,32K","2,99%"
"05.04.2020","468,00","463,00","479,00","457,00","0,12K","1,30%"
"29.03.2020","462,00","485,00","490,00","440,00","0,43K","-5,52%"
"22.03.2020","489,00","480,00","500,00","472,00","0,77K","-0,20%"
"15.03.2020","490,00","503,00","503,00","475,00","2,09K","-6,49%"
"08.03.2020","524,00","541,00","551,00","490,00","2,05K","-5,76%"
"01.03.2020","556,00","565,00","573,00","554,00","0,73K","-3,30%"
"23.02.2020","575,00","563,00","581,00","560,00","0,57K","0,88%"
"16.02.2020","570,00","555,00","575,00","551,00","0,31K","3,45%"
"09.02.2020","551,00","545,00","553,00","540,00","0,36K","0,36%"
"02.02.2020","549,00","549,00","551,00","544,00","0,49K","-0,18%"
"26.01.2020","550,00","564,00","571,00","549,00","0,25K","-2,48%"
"19.01.2020","564,00","575,00","580,00","558,00","0,50K","-1,91%"
"12.01.2020","575,00","589,00","589,00","574,00","0,52K","-2,71%"
"05.01.2020","591,00","586,00","598,00","583,00","0,78K","0,17%"
"29.12.2019","590,00","586,00","590,00","586,00","0,03K","0,51%"
"22.12.2019","587,00","585,00","587,00","585,00","0,00K","0,00%"
"15.12.2019","587,00","598,00","598,00","585,00","0,65K","-1,34%"
"08.12.2019","595,00","591,00","595,00","580,00","0,27K","0,85%"
"01.12.2019","590,00","590,00","605,00","590,00","0,44K","0,00%"
"24.11.2019","590,00","555,00","590,00","555,00","0,30K","6,50%"
"17.11.2019","554,00","562,00","562,00","546,00","0,36K","-2,46%"
"10.11.2019","568,00","564,00","567,00","560,00","0,35K","1,25%"
"03.11.2019","561,00","548,00","561,00","545,00","0,26K","2,94%"
"27.10.2019","545,00","540,00","555,00","533,00","0,36K","1,87%"
"20.10.2019","535,00","511,00","540,00","500,00","0,93K","4,09%"
"13.10.2019","514,00","515,00","515,00","501,00","1,07K","-0,19%"
"06.10.2019","515,00","510,00","520,00","503,00","0,36K","2,39%"
"29.09.2019","503,00","521,00","525,00","502,00","0,03K","-4,37%"
"22.09.2019","526,00","530,00","537,00","520,00","0,27K","-2,05%"
"15.09.2019","537,00","544,00","544,00","533,00","0,51K","0,37%"
"08.09.2019","535,00","550,00","550,00","535,00","0,69K","-2,73%"
"01.09.2019","550,00","560,00","561,00","546,00","0,13K","0,36%"
"25.08.2019","548,00","557,00","557,00","557,00","0,22K","-4,20%"
"18.08.2019","572,00","591,00","591,00","570,00","0,33K","-3,05%"
"11.08.2019","590,00","611,00","611,00","590,00","0,31K","-3,59%"
"04.08.2019","612,00","618,00","618,00","610,00","0,06K","0,33%"
"28.07.2019","610,00","618,00","618,00","610,00","0,12K","0,00%"
"21.07.2019","610,00","610,00","626,00","606,00","0,56K","0,00%"
"14.07.2019","610,00","610,00","610,00","599,00","0,44K","1,50%"
"07.07.2019","601,00","580,00","608,00","574,00","0,67K","4,52%"
"30.06.2019","575,00","585,00","594,00","569,00","0,39K","-2,04%"
"23.06.2019","587,00","559,00","595,00","559,00","0,33K","3,71%"
"16.06.2019","566,00","555,00","585,00","531,00","0,47K","1,43%"
"09.06.2019","558,00","565,00","565,00","534,00","0,87K","-0,71%"
"02.06.2019","562,00","570,00","585,00","554,00","0,49K","-4,42%"
"26.05.2019","588,00","580,00","588,00","570,00","0,58K","0,68%"
"19.05.2019","584,00","597,00","601,00","567,00","1,30K","-2,67%"
"12.05.2019","600,00","628,00","630,00","590,00","0,67K","-4,15%"
"05.05.2019","626,00","632,00","634,00","620,00","1,13K","-1,11%"
"28.04.2019","633,00","653,00","655,00","630,00","1,41K","-3,21%"
"21.04.2019","654,00","675,00","680,00","647,00","1,26K","-3,11%"
"14.04.2019","675,00","673,00","680,00","673,00","0,11K","0,15%"
"07.04.2019","674,00","690,00","690,00","670,00","0,73K","-2,32%"
"31.03.2019","690,00","696,00","696,00","685,00","0,21K","-0,86%"
"24.03.2019","696,00","719,00","725,00","696,00","0,75K","-3,60%"
"17.03.2019","722,00","727,00","727,00","720,00","0,89K","-0,55%"
"10.03.2019","726,00","723,00","727,00","718,00","0,35K","0,41%"
"03.03.2019","723,00","728,00","730,00","716,00","0,56K","-0,96%"
"24.02.2019","730,00","731,00","741,00","725,00","1,77K","-0,54%"
"17.02.2019","734,00","723,00","752,00","722,00","0,45K","1,24%"
"10.02.2019","725,00","723,00","726,00","707,00","0,47K","-0,14%"
"03.02.2019","726,00","725,00","735,00","716,00","2,16K","-0,14%"
"27.01.2019","727,00","690,00","728,00","685,00","0,51K","5,36%"
"20.01.2019","690,00","695,00","696,00","685,00","1,29K","-0,72%"
"13.01.2019","695,00","690,00","692,00","685,00","0,45K","0,43%"
"06.01.2019","692,00","700,00","701,00","681,00","1,32K","-0,86%"
"30.12.2018","698,00","717,00","717,00","696,00","0,99K","-1,97%"
"23.12.2018","712,00","713,00","713,00","713,00","0,04K","0,28%"
"16.12.2018","710,00","732,00","734,00","709,00","0,21K","-3,40%"
"09.12.2018","735,00","744,00","744,00","727,00","0,45K","-1,74%"
"02.12.2018","748,00","759,00","770,00","747,00","0,43K","-1,19%"
"25.11.2018","757,00","767,00","773,00","747,00","0,36K","-1,30%"
"18.11.2018","767,00","777,00","778,00","764,00","0,20K","-1,67%"
"11.11.2018","780,00","797,00","797,00","773,00","0,36K","-2,62%"
"04.11.2018","801,00","811,00","816,00","801,00","0,37K","-1,84%"
"28.10.2018","816,00","825,00","827,00","812,00","0,38K","-1,33%"
"21.10.2018","827,00","815,00","830,00","812,00","0,38K","2,48%"
"14.10.2018","807,00","823,00","825,00","806,00","0,29K","-1,82%"
"07.10.2018","822,00","806,00","823,00","806,00","0,34K","1,23%"
"30.09.2018","812,00","821,00","825,00","809,00","1,08K","-1,58%"
"23.09.2018","825,00","833,00","836,00","823,00","0,23K","-0,96%"
"16.09.2018","833,00","825,00","833,00","825,00","0,22K","1,22%"
"09.09.2018","823,00","815,00","824,00","804,00","0,41K","1,48%"
"02.09.2018","811,00","820,00","820,00","806,00","0,16K","-0,12%"
"26.08.2018","812,00","833,00","833,00","814,00","0,17K","-2,52%"
"19.08.2018","833,00","846,00","851,00","835,00","0,40K","-1,19%"
"12.08.2018","843,00","842,00","847,00","832,00","0,61K","0,36%"
"05.08.2018","840,00","822,00","850,00","819,00","1,55K","1,94%"
"29.07.2018","824,00","817,00","835,00","817,00","0,33K","0,73%"
"22.07.2018","818,00","852,00","859,00","810,00","0,27K","-4,33%"
"15.07.2018","855,00","862,00","871,00","849,00","0,68K","-1,04%"
"08.07.2018","864,00","857,00","880,00","857,00","0,37K","1,05%"
"01.07.2018","855,00","866,00","870,00","853,00","0,15K","-1,38%"
"24.06.2018","867,00","867,00","867,00","867,00","0,03K","-4,62%"
"17.06.2018","909,00","923,00","923,00","899,00","0,17K","-0,98%"
"10.06.2018","918,00","925,00","930,00","911,00","0,39K","-0,43%"
"03.06.2018","922,00","911,00","925,00","900,00","0,40K","1,77%"
"27.05.2018","906,00","877,00","924,00","858,00","0,36K","4,14%"
"20.05.2018","870,00","862,00","880,00","857,00","0,48K","1,99%"
"13.05.2018","853,00","819,00","862,00","817,00","0,28K","4,41%"
"06.05.2018","817,00","824,00","826,00","817,00","0,23K","-0,61%"
"29.04.2018","822,00","816,00","832,00","816,00","0,22K","1,23%"
"22.04.2018","812,00","818,00","830,00","799,00","1,29K","-0,12%"
"15.04.2018","813,00","812,00","817,00","796,00","0,40K","-0,61%"
"08.04.2018","818,00","808,00","839,00","808,00","0,20K","1,61%"
"01.04.2018","805,00","817,00","852,00","805,00","0,45K","-1,47%"
"25.03.2018","817,00","829,00","849,00","812,00","0,18K","-0,85%"
"18.03.2018","824,00","840,00","850,00","824,00","0,44K","-1,90%"
"11.03.2018","840,00","860,00","860,00","838,00","0,13K","-2,89%"
"04.03.2018","865,00","871,00","898,00","860,00","0,24K","0,12%"
"25.02.2018","864,00","790,00","864,00","790,00","0,39K","7,73%"
"18.02.2018","802,00","762,00","803,00","762,00","0,26K","4,97%"
"11.02.2018","764,00","728,00","764,00","723,00","0,32K","4,66%"
"04.02.2018","730,00","710,00","733,00","705,00","0,77K","4,29%"
"28.01.2018","700,00","725,00","725,00","697,00","0,17K","-3,05%"
"21.01.2018","722,00","690,00","722,00","689,00","1,17K","0,98%"
"14.01.2018","715,00","676,00","715,00","676,00","0,80K","5,15%"
"07.01.2018","680,00","671,00","685,00","668,00","0,51K","1,64%"
"31.12.2017","669,00","661,00","670,00","661,00","0,11K","0,75%"
"24.12.2017","664,00","664,00","664,00","664,00","0,01K","0,30%"
"17.12.2017","662,00","670,00","670,00","670,00","0,16K","1,85%"
"10.12.2017","650,00","656,00","664,00","649,00","0,38K","-0,31%"
"03.12.2017","652,00","645,00","650,00","645,00","0,62K","2,35%"
"26.11.2017","637,00","639,00","639,00","634,00","0,08K","0,00%"
"19.11.2017","637,00","643,00","643,00","637,00","0,46K","-0,93%"
"12.11.2017","643,00","625,00","640,00","625,00","0,25K","2,88%"
"05.11.2017","625,00","631,00","631,00","625,00","0,03K","-1,57%"
"29.10.2017","635,00","630,00","640,00","621,00","0,04K","1,28%"
"22.10.2017","627,00","622,00","627,00","622,00","0,03K","0,48%"
"15.10.2017","624,00","593,00","625,00","593,00","0,88K","4,52%"
"08.10.2017","597,00","595,00","600,00","588,00","0,43K","0,17%"
"01.10.2017","596,00","598,00","600,00","598,00","0,26K","-1,49%"
"24.09.2017","605,00","598,00","605,00","598,00","0,36K","0,00%"
"17.09.2017","605,00","618,00","618,00","616,00","0,33K","-2,42%"
"10.09.2017","620,00","640,00","640,00","621,00","0,26K","-3,43%"
"03.09.2017","642,00","640,00","642,00","640,00","0,35K","0,31%"
"27.08.2017","640,00","640,00","646,00","640,00","0,17K","0,95%"
"20.08.2017","634,00","635,00","640,00","635,00","0,29K","0,79%"
"13.08.2017","629,00","629,00","629,00","629,00","0,13K","-0,16%"
"06.08.2017","630,00","630,00","630,00","630,00","0,30K","2,11%"
"30.07.2017","617,00","622,00","624,00","615,00","0,57K","-1,12%"
