"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"01.11.2020","2.045,00","1.876,75","2.041,38","1.853,50","781,10K","10,63%"
"01.10.2020","1.848,50","1.737,75","1.861,00","1.709,75","739,85K","4,73%"
"01.09.2020","1.765,00","1.771,50","1.789,50","1.713,78","744,58K","-1,94%"
"01.08.2020","1.800,00","1.715,50","1.780,49","1.683,50","734,19K","5,05%"
"01.07.2020","1.713,50","1.598,00","1.701,99","1.584,25","1,29M","5,80%"
"01.06.2020","1.619,50","1.524,50","1.610,39","1.517,50","4,93M","4,62%"
"01.05.2020","1.548,00","1.458,50","1.534,50","1.428,05","5,65M","3,58%"
"01.04.2020","1.494,50","1.501,50","1.501,50","1.426,50","5,35M","-2,06%"
"01.03.2020","1.526,00","1.700,00","1.732,00","1.582,50","7,13M","-9,94%"
"01.02.2020","1.694,50","1.721,00","1.747,50","1.679,00","5,15M","-1,60%"
"01.01.2020","1.722,00","1.807,00","1.833,00","1.719,00","5,99M","-4,86%"
"01.12.2019","1.810,00","1.765,00","1.829,00","1.741,00","5,61M","2,26%"
"01.11.2019","1.770,00","1.762,00","1.820,00","1.731,00","5,54M","0,85%"
"01.10.2019","1.755,00","1.719,00","1.760,00","1.706,00","6,89M","1,95%"
"01.09.2019","1.721,50","1.747,00","1.826,00","1.721,50","7,12M","-1,80%"
"01.08.2019","1.753,00","1.786,00","1.803,00","1.741,50","6,70M","-2,56%"
"01.07.2019","1.799,00","1.808,00","1.861,00","1.777,00","6,13M","-0,06%"
"01.06.2019","1.800,00","1.785,50","1.830,00","1.750,50","5,87M","0,31%"
"01.05.2019","1.794,50","1.794,00","1.867,00","1.770,00","6,21M","-0,14%"
"01.04.2019","1.797,00","1.915,00","1.914,50","1.797,50","5,97M","-6,01%"
"01.03.2019","1.912,00","1.911,00","1.948,00","1.847,00","6,06M","0,05%"
"01.02.2019","1.911,00","1.892,00","1.927,00","1.850,00","5,75M","0,05%"
"01.01.2019","1.910,00","1.850,00","1.920,00","1.795,00","7,61M","3,47%"
"01.12.2018","1.846,00","1.980,00","1.983,00","1.836,50","5,54M","-5,72%"
"01.11.2018","1.958,00","1.974,00","1.995,00","1.924,00","5,10M","0,23%"
"01.10.2018","1.953,50","2.064,00","2.258,50","1.954,00","6,48M","-5,26%"
"01.09.2018","2.062,00","2.114,00","2.111,00","2.017,50","5,10M","-2,96%"
"01.08.2018","2.125,00","2.070,50","2.172,00","2.012,00","5,32M","2,11%"
"01.07.2018","2.081,00","2.129,00","2.132,00","2.001,00","6,03M","-2,44%"
"01.06.2018","2.133,00","2.285,00","2.345,00","2.133,00","4,45M","-6,94%"
"01.05.2018","2.292,00","2.255,00","2.368,00","2.240,00","5,37M","1,64%"
"01.04.2018","2.255,00","2.030,00","2.590,00","1.978,00","8,36M","12,50%"
"01.03.2018","2.004,50","2.140,00","2.154,50","2.003,00","5,47M","-5,98%"
"01.02.2018","2.132,00","2.216,00","2.226,00","2.123,00","5,44M","-3,94%"
"01.01.2018","2.219,50","2.265,00","2.274,00","2.152,50","4,78M","-2,14%"
"01.12.2017","2.268,00","2.062,00","2.288,00","2.004,00","4,29M","10,74%"
"01.11.2017","2.048,00","2.203,00","2.200,00","2.048,00","4,35M","-5,19%"
"01.10.2017","2.160,00","2.093,00","2.190,00","2.085,00","3,76M","2,76%"
"01.09.2017","2.102,00","2.134,00","2.190,00","2.076,00","5,13M","-0,71%"
"01.08.2017","2.117,00","1.910,00","2.132,00","1.907,00","4,53M","10,38%"
"01.07.2017","1.918,00","1.923,00","1.950,00","1.888,00","3,68M","-0,05%"
"01.06.2017","1.919,00","1.930,00","1.940,00","1.858,00","4,34M","-0,47%"
"01.05.2017","1.928,00","1.914,00","1.959,50","1.865,00","3,93M","0,86%"
"01.04.2017","1.911,50","1.965,00","1.971,50","1.892,00","3,49M","-2,60%"
"01.03.2017","1.962,50","1.942,00","1.978,00","1.855,00","4,30M","2,00%"
"01.02.2017","1.924,00","1.821,00","1.924,00","1.807,00","4,74M","5,77%"
"01.01.2017","1.819,00","1.690,00","1.869,00","1.679,00","4,60M","7,44%"
"01.12.2016","1.693,00","1.724,00","1.751,00","1.679,00","4,36M","-2,25%"
"01.11.2016","1.732,00","1.735,00","1.780,00","1.685,00","4,83M","-0,12%"
"01.10.2016","1.734,00","1.673,00","1.735,00","1.612,00","4,80M","3,65%"
"01.09.2016","1.673,00","1.606,00","1.673,00","1.548,00","3,94M","3,66%"
"01.08.2016","1.614,00","1.658,00","1.700,00","1.614,50","3,73M","-1,82%"
"01.07.2016","1.644,00","1.655,00","1.695,00","1.592,00","3,88M","-0,30%"
"01.06.2016","1.649,00","1.557,00","1.649,00","1.540,50","4,46M","5,98%"
"01.05.2016","1.556,00","1.648,00","1.648,00","1.535,00","3,87M","-7,33%"
"01.04.2016","1.679,00","1.535,00","1.679,00","1.503,50","4,67M","10,46%"
"01.03.2016","1.520,00","1.587,00","1.599,50","1.475,50","4,76M","-3,37%"
"01.02.2016","1.573,00","1.512,00","1.585,00","1.480,00","4,44M","3,55%"
"01.01.2016","1.519,00","1.471,00","1.536,00","1.450,50","4,86M","0,80%"
"01.12.2015","1.507,00","1.449,00","1.550,00","1.449,00","4,84M","4,22%"
"01.11.2015","1.446,00","1.491,00","1.529,00","1.435,00","4,63M","-2,20%"
"01.10.2015","1.478,50","1.593,00","1.628,00","1.465,00","5,13M","-6,25%"
"01.09.2015","1.577,00","1.593,00","1.650,00","1.544,00","4,80M","-1,62%"
"01.08.2015","1.603,00","1.612,00","1.623,00","1.510,00","4,75M","-0,93%"
"01.07.2015","1.618,00","1.703,00","1.737,00","1.618,00","5,08M","-4,32%"
"01.06.2015","1.691,00","1.735,00","1.765,00","1.682,00","5,22M","-2,82%"
"01.05.2015","1.740,00","1.927,00","1.978,00","1.738,00","4,46M","-9,61%"
"01.04.2015","1.925,00","1.775,00","1.924,50","1.760,00","4,95M","7,84%"
"01.03.2015","1.785,00","1.820,00","1.819,00","1.745,00","5,41M","-1,65%"
"01.02.2015","1.815,00","1.877,00","1.895,00","1.787,00","4,38M","-2,63%"
"01.01.2015","1.864,00","1.850,00","1.879,00","1.771,00","5,77M","0,62%"
"01.12.2014","1.852,50","1.998,00","2.026,00","1.850,00","5,59M","-7,56%"
"01.11.2014","2.004,00","2.053,00","2.075,50","2.004,00","4,96M","-1,72%"
"01.10.2014","2.039,00","1.935,00","2.039,50","1.889,00","5,76M","4,03%"
"01.09.2014","1.960,00","2.097,00","2.112,00","1.945,00","5,51M","-6,53%"
"01.08.2014","2.097,00","1.976,00","2.113,00","1.970,50","5,00M","5,48%"
"01.07.2014","1.988,00","1.879,00","2.048,00","1.870,00","5,70M","5,13%"
"01.06.2014","1.891,00","1.854,00","1.915,00","1.821,00","6,31M","2,88%"
"01.05.2014","1.838,00","1.783,00","1.855,50","1.756,00","4,36M","2,11%"
"01.04.2014","1.800,00","1.786,00","1.893,00","1.785,00","5,70M","0,84%"
"01.03.2014","1.785,00","1.725,00","1.795,00","1.712,00","5,62M","1,77%"
"01.02.2014","1.754,00","1.707,00","1.782,50","1.677,00","4,92M","2,81%"
"01.01.2014","1.706,00","1.815,00","1.820,00","1.706,00","5,16M","-5,22%"
"01.12.2013","1.800,00","1.751,00","1.826,00","1.740,00","5,09M","2,56%"
"01.11.2013","1.755,00","1.869,00","1.868,00","1.748,00","5,20M","-5,59%"
"01.10.2013","1.859,00","1.841,00","1.900,00","1.786,00","5,10M","0,76%"
"01.09.2013","1.845,00","1.817,00","1.855,00","1.777,50","5,11M","1,71%"
"01.08.2013","1.814,00","1.830,00","1.945,00","1.777,00","5,01M","0,55%"
"01.07.2013","1.804,00","1.790,00","1.855,00","1.768,50","4,88M","1,75%"
"01.06.2013","1.773,00","1.927,00","1.974,00","1.764,50","6,72M","-6,98%"
"01.05.2013","1.906,00","1.830,00","1.917,00","1.811,00","4,90M","1,93%"
"01.04.2013","1.870,00","1.895,00","1.941,00","1.837,00","5,39M","-1,79%"
"01.03.2013","1.904,00","1.962,00","1.988,00","1.900,50","5,38M","-5,04%"
"01.02.2013","2.005,00","2.101,00","2.168,00","2.002,00","5,18M","-4,11%"
"01.01.2013","2.091,00","2.121,00","2.166,00","2.033,00","5,36M","0,87%"
"01.12.2012","2.073,00","2.138,00","2.140,00","2.061,00","4,66M","-1,00%"
"01.11.2012","2.094,00","1.931,00","2.135,00","1.906,00","5,24M","9,86%"
"01.10.2012","1.906,00","2.100,00","2.210,00","1.891,00","5,02M","-8,54%"
"01.09.2012","2.084,00","1.880,63","2.200,50","1.874,25","4,53K","10,22%"
"01.08.2012","1.890,75","1.859,75","1.925,13","1.803,55","12,47K","1,67%"
"01.07.2012","1.859,75","1.882,00","1.964,88","1.834,38","1,25K","-1,22%"
"01.06.2012","1.882,75","2.024,00","2.026,75","1.803,25","4,56K","-4,06%"
"01.05.2012","1.962,50","2.149,50","2.157,00","1.927,75","6,64K","-5,92%"
"01.04.2012","2.086,00","2.103,25","2.152,50","2.023,25","5,65K","-0,39%"
"01.03.2012","2.094,25","2.295,00","2.333,50","2.094,00","55,72K","-8,73%"
"01.02.2012","2.294,50","2.224,00","2.325,25","2.120,75","54,37K","3,92%"
"01.01.2012","2.208,00","1.997,00","2.297,25","1.994,00","49,96K","10,57%"
"01.12.2011","1.997,00","2.099,75","2.212,75","1.947,25","41,19K","-5,39%"
"01.11.2011","2.110,75","2.199,25","2.341,25","1.940,00","51,27K","-4,15%"
"01.10.2011","2.202,25","2.129,25","2.282,50","2.066,00","56,96K","-0,84%"
"01.09.2011","2.221,00","2.440,50","2.446,75","2.128,50","56,16K","-8,97%"
"01.08.2011","2.439,75","2.609,00","2.645,00","2.260,25","57,06K","-6,80%"
"01.07.2011","2.617,75","2.507,75","2.660,50","2.429,75","48,57K","4,32%"
"01.06.2011","2.509,25","2.648,25","2.673,50","2.461,00","44,45K","-5,71%"
"01.05.2011","2.661,25","2.763,75","2.797,50","2.432,50","50,83K","-2,93%"
"01.04.2011","2.741,50","2.616,50","2.775,50","2.571,25","33,74K","4,46%"
"01.03.2011","2.624,50","2.569,50","2.640,75","2.432,75","59,52K","1,90%"
"01.02.2011","2.575,50","2.515,75","2.578,25","2.450,25","46,08K","2,42%"
"01.01.2011","2.514,75","2.468,00","2.519,50","2.343,50","66,18K","2,26%"
"01.12.2010","2.459,25","2.263,50","2.480,75","2.230,00","56,96K","9,07%"
"01.11.2010","2.254,75","2.339,00","2.488,25","2.175,50","67,08K","-2,94%"
"01.10.2010","2.323,00","2.348,50","2.436,50","2.249,25","50,03K","-0,27%"
"01.09.2010","2.329,25","2.087,25","2.329,50","2.087,25","6,44K","14,22%"
"01.08.2010","2.039,25","2.159,00","2.241,25","2.003,00","6,81K","-5,99%"
"01.07.2010","2.169,25","1.943,00","2.158,25","1.902,75","15,45K","10,66%"
"01.06.2010","1.960,25","2.004,00","2.031,00","1.786,00","10,37K","-2,81%"
"01.05.2010","2.017,00","2.211,00","2.216,00","1.928,00","10,16K","-9,59%"
"01.04.2010","2.231,00","2.301,00","2.458,75","2.086,00","10,01K","-2,96%"
"01.03.2010","2.299,00","2.129,00","2.317,00","2.087,00","10,24K","9,06%"
"01.02.2010","2.108,00","2.064,00","2.155,00","1.942,25","10,07K","2,65%"
