"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"01.06.2009","53,00","53,00","53,00","53,00","","8,16%"
"01.05.2009","49,00","48,00","48,00","48,00","0,00K","11,36%"
"01.04.2009","44,00","44,00","44,00","44,00","","-12,00%"
"01.03.2009","50,00","50,00","50,00","50,00","0,40K","-3,85%"
"01.02.2009","52,00","52,00","52,00","52,00","","-8,77%"
"01.01.2009","57,00","57,00","57,00","57,00","0,40K","0,00%"
"01.12.2008","57,00","57,00","57,00","57,00","","0,00%"
"01.11.2008","57,00","42,00","50,00","42,00","0,03K","23,91%"
"01.10.2008","46,00","46,00","46,00","46,00","","-16,36%"
"01.09.2008","55,00","55,00","55,00","55,00","","-15,38%"
"01.08.2008","65,00","65,00","65,00","65,00","","-2,99%"
"01.07.2008","67,00","67,00","67,00","67,00","","17,54%"
"01.06.2008","57,00","63,00","63,00","63,00","0,00K","-10,94%"
"01.05.2008","64,00","60,00","60,00","60,00","0,00K","-5,88%"
"01.04.2008","68,00","68,00","68,00","68,00","","-9,33%"
"01.03.2008","75,00","75,00","75,00","75,00","","0,00%"
"01.02.2008","75,00","75,00","75,00","75,00","","-6,25%"
"01.01.2008","80,00","80,00","80,00","80,00","","-9,09%"
"01.12.2007","88,00","88,00","88,00","88,00","0,02K","-11,11%"
"01.11.2007","99,00","98,00","110,00","90,10","0,23K","1,75%"
"01.10.2007","97,30","97,00","98,00","95,00","0,04K","-18,92%"
"01.07.2007","120,00","120,00","120,00","120,00","","-14,29%"
"01.06.2007","140,00","140,00","140,00","140,00","0,00K","0,00%"
