"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"01.04.2017","2.623,00","2.770,00","2.802,00","2.523,00","1,93M","-5,34%"
"01.03.2017","2.771,00","2.880,00","2.883,00","2.665,00","2,33M","-1,91%"
"01.02.2017","2.825,00","2.857,00","2.972,00","2.776,00","2,24M","-1,22%"
"01.01.2017","2.860,00","2.575,00","2.859,50","2.521,00","2,01M","11,02%"
"01.12.2016","2.576,00","2.756,00","2.841,00","2.522,00","2,01M","-4,66%"
"01.11.2016","2.702,00","2.453,00","2.963,00","2.426,00","2,75M","9,93%"
"01.10.2016","2.458,00","2.385,00","2.468,00","2.238,00","2,22M","3,41%"
"01.09.2016","2.377,00","2.328,00","2.380,00","2.215,00","2,51M","2,90%"
"01.08.2016","2.310,00","2.280,00","2.319,00","2.226,00","2,42M","2,99%"
"01.07.2016","2.243,00","2.123,00","2.286,00","2.065,00","2,25M","6,58%"
"01.06.2016","2.104,50","1.911,00","2.105,00","1.908,00","2,42M","9,44%"
"01.05.2016","1.923,00","1.893,00","1.925,00","1.826,00","2,00M","-0,80%"
"01.04.2016","1.938,50","1.848,00","1.949,00","1.753,00","2,07M","6,69%"
"01.03.2016","1.817,00","1.783,00","1.875,00","1.742,00","1,99M","3,00%"
"01.02.2016","1.764,00","1.610,00","1.784,00","1.609,00","2,17M","8,69%"
"01.01.2016","1.623,00","1.574,00","1.623,00","1.465,00","2,04M","0,87%"
"01.12.2015","1.609,00","1.550,00","1.633,00","1.483,00","2,12M","2,94%"
"01.11.2015","1.563,00","1.699,00","1.699,00","1.504,00","2,55M","-8,60%"
"01.10.2015","1.710,00","1.712,00","1.860,00","1.655,00","2,47M","1,27%"
"01.09.2015","1.688,50","1.826,00","1.831,00","1.603,00","2,44M","-6,69%"
"01.08.2015","1.809,50","1.893,00","1.926,00","1.691,00","2,37M","-5,56%"
"01.07.2015","1.916,00","2.032,00","2.102,00","1.916,00","2,46M","-4,20%"
"01.06.2015","2.000,00","2.147,00","2.181,00","1.992,00","2,76M","-8,59%"
"01.05.2015","2.188,00","2.340,00","2.400,00","2.168,50","2,34M","-6,70%"
"01.04.2015","2.345,00","2.078,00","2.344,50","2.078,00","2,34M","12,69%"
"01.03.2015","2.081,00","2.069,00","2.109,00","1.988,50","2,26M","0,77%"
"01.02.2015","2.065,00","2.137,00","2.168,00","2.046,00","1,97M","-2,82%"
"01.01.2015","2.125,00","2.204,00","2.205,00","2.028,00","2,60M","-2,43%"
"01.12.2014","2.178,00","2.194,00","2.243,00","2.125,00","2,67M","-1,67%"
"01.11.2014","2.215,00","2.325,00","2.323,00","2.215,00","2,15M","-3,99%"
"01.10.2014","2.307,00","2.266,00","2.348,00","2.192,00","2,60M","0,83%"
"01.09.2014","2.288,00","2.358,00","2.409,00","2.228,00","2,60M","-3,01%"
"01.08.2014","2.359,00","2.337,00","2.394,00","2.264,50","2,57M","-0,04%"
"01.07.2014","2.360,00","2.195,00","2.419,00","2.185,50","2,78M","6,45%"
"01.06.2014","2.217,00","2.077,00","2.217,00","2.069,00","2,62M","7,94%"
"01.05.2014","2.054,00","2.030,00","2.103,00","2.012,50","1,85M","0,69%"
"01.04.2014","2.040,00","1.967,00","2.086,00","1.965,00","2,23M","2,87%"
"01.03.2014","1.983,00","2.055,00","2.132,00","1.946,00","3,19M","-4,34%"
"01.02.2014","2.073,00","1.963,00","2.075,00","1.952,00","2,36M","5,12%"
"01.01.2014","1.972,00","2.084,00","2.092,00","1.965,00","2,55M","-4,04%"
"01.12.2013","2.055,00","1.877,00","2.102,00","1.874,00","3,08M","8,90%"
"01.11.2013","1.887,00","1.955,00","1.951,00","1.864,00","2,43M","-3,33%"
"01.10.2013","1.952,00","1.898,00","1.976,50","1.866,00","2,65M","1,77%"
"01.09.2013","1.918,00","1.906,00","1.929,00","1.860,50","2,48M","0,68%"
"01.08.2013","1.905,00","1.866,00","2.008,00","1.840,50","2,46M","3,36%"
"01.07.2013","1.843,00","1.870,00","1.918,00","1.834,00","2,23M","-0,54%"
"01.06.2013","1.853,00","1.943,00","1.965,00","1.819,00","2,67M","-3,84%"
"01.05.2013","1.927,00","1.841,00","1.930,00","1.815,00","2,54M","3,16%"
"01.04.2013","1.868,00","1.873,00","1.936,00","1.845,00","2,36M","-1,53%"
"01.03.2013","1.897,00","2.026,00","2.025,00","1.886,00","2,59M","-8,14%"
"01.02.2013","2.065,00","2.154,00","2.220,00","2.065,00","2,23M","-3,73%"
"01.01.2013","2.145,00","2.118,00","2.160,00","1.970,50","2,51M","3,13%"
"01.12.2012","2.080,00","2.042,00","2.103,00","2.014,00","2,34M","1,66%"
"01.11.2012","2.046,00","1.891,00","2.055,00","1.852,00","2,83M","9,41%"
"01.10.2012","1.870,00","2.072,00","2.132,00","1.816,00","2,87M","-10,78%"
"01.09.2012","2.096,00","1.867,00","2.142,00","1.858,00","2,74M","13,85%"
"01.08.2012","1.841,00","1.830,00","1.879,00","1.781,00","2,45M","-0,05%"
"01.07.2012","1.842,00","1.910,00","1.927,00","1.798,00","2,36M","-1,86%"
"01.06.2012","1.877,00","1.872,00","1.936,00","1.756,00","2,33M","0,32%"
"01.05.2012","1.871,00","2.061,00","2.068,00","1.865,00","2,23M","-9,31%"
"01.04.2012","2.063,00","1.995,00","2.062,50","1.969,00","2,13M","3,15%"
"01.03.2012","2.000,00","2.105,50","2.120,00","1.983,00","2,49M","-5,30%"
"01.02.2012","2.112,00","2.115,00","2.160,00","1.945,00","2,34M","0,28%"
"01.01.2012","2.106,00","1.855,00","2.205,00","1.832,00","2,43M","14,15%"
"01.12.2011","1.845,00","2.038,00","2.062,00","1.810,00","1,95M","-10,91%"
"01.11.2011","2.071,00","1.935,00","2.073,00","1.878,00","1,90M","3,55%"
"01.10.2011","2.000,00","1.870,00","2.000,00","1.735,00","2,05M","7,15%"
"01.09.2011","1.866,50","2.284,25","2.284,25","1.820,25","213,52K","-18,51%"
"01.08.2011","2.290,50","2.495,00","2.523,00","2.033,50","168,09K","-8,56%"
"01.07.2011","2.505,00","2.343,00","2.539,00","2.301,00","79,30K","6,77%"
"01.06.2011","2.346,25","2.265,00","2.377,00","2.157,25","137,75K","3,59%"
"01.05.2011","2.265,00","2.230,00","2.289,00","2.048,00","146,84K","0,27%"
"01.04.2011","2.259,00","2.352,25","2.553,50","2.212,00","167,78K","-4,28%"
"01.03.2011","2.360,00","2.516,00","2.542,50","2.229,00","47,10K","-6,20%"
"01.02.2011","2.516,00","2.403,00","2.599,75","2.402,50","28,15K","4,18%"
"01.01.2011","2.415,00","2.430,00","2.486,00","2.220,00","51,70K","-1,27%"
"01.12.2010","2.446,00","2.115,00","2.455,00","2.110,00","35,90K","15,87%"
"01.11.2010","2.111,00","2.430,00","2.599,00","2.019,50","84,00K","-12,93%"
"01.10.2010","2.424,50","2.186,00","2.638,75","2.186,00","66,70K","10,56%"
"01.09.2010","2.193,00","2.066,00","2.284,75","2.066,00","31,05K","5,70%"
"01.08.2010","2.074,75","2.005,00","2.175,00","1.951,00","37,83K","3,22%"
"01.07.2010","2.010,00","1.771,00","2.019,50","1.736,50","32,70K","12,79%"
"01.06.2010","1.782,00","1.930,00","1.930,00","1.577,00","55,80K","-7,16%"
"01.05.2010","1.919,50","2.275,00","2.290,00","1.823,75","57,70K","-16,31%"
"01.04.2010","2.293,50","2.370,00","2.550,00","2.260,00","50,35K","-3,23%"
"01.03.2010","2.370,00","2.245,00","2.425,00","2.175,00","37,50K","7,87%"
"01.02.2010","2.197,00","2.110,00","2.394,00","1.935,00","83,10K","3,15%"
"01.01.2010","2.130,00","2.588,00","2.736,00","2.097,00","82,00K","-17,28%"
"01.12.2009","2.575,00","2.310,00","2.615,00","2.260,00","44,50K","11,38%"
"01.11.2009","2.312,00","2.160,00","2.328,75","2.126,25","25,30K","6,54%"
"01.10.2009","2.170,00","1.950,00","2.365,75","1.855,00","80,15K","11,28%"
"01.09.2009","1.950,00","1.850,00","2.015,00","1.781,00","36,80K","4,61%"
"01.08.2009","1.864,00","1.750,00","1.948,00","1.750,00","28,20K","6,51%"
"01.07.2009","1.750,00","1.543,00","1.764,00","1.455,00","41,10K","13,20%"
"01.06.2009","1.546,00","1.567,00","1.720,00","1.487,00","44,50K","0,39%"
"01.05.2009","1.540,00","1.425,00","1.638,00","1.420,00","32,10K","8,45%"
"01.04.2009","1.420,00","1.322,00","1.566,00","1.281,50","47,10K","6,93%"
"01.03.2009","1.328,00","1.125,00","1.359,00","1.090,00","33,50K","17,00%"
"01.02.2009","1.135,00","1.120,00","1.229,00","1.070,00","30,30K","3,32%"
"01.01.2009","1.098,50","1.220,00","1.365,00","1.089,75","42,90K","-3,89%"
"01.12.2008","1.143,00","1.165,00","1.165,00","1.130,00","4,80K","-4,81%"
"01.11.2008","1.200,75","1.200,75","1.200,75","1.200,75","","9,01%"
"01.10.2008","1.101,50","1.101,50","1.101,50","1.101,50","","-33,70%"
"01.09.2008","1.661,50","1.661,50","1.661,50","1.661,50","","-7,62%"
"01.08.2008","1.798,50","1.798,50","1.798,50","1.798,50","","-5,00%"
"01.07.2008","1.893,25","1.893,25","1.893,25","1.893,25","","-0,84%"
"01.06.2008","1.909,25","1.909,25","1.909,25","1.909,25","","-3,93%"
"01.05.2008","1.987,25","1.987,25","1.987,25","1.987,25","","-10,16%"
"01.04.2008","2.212,00","2.212,00","2.212,00","2.212,00","","-3,94%"
"01.03.2008","2.302,75","2.302,75","2.302,75","2.302,75","","-15,53%"
"01.02.2008","2.726,00","2.726,00","2.726,00","2.726,00","","8,97%"
"01.01.2008","2.501,50","2.501,50","2.501,50","2.501,50","","6,20%"
"01.12.2007","2.355,50","2.355,50","2.355,50","2.355,50","","-9,12%"
"01.11.2007","2.592,00","2.592,00","2.592,00","2.592,00","","-7,94%"
"01.10.2007","2.815,50","2.815,50","2.815,50","2.815,50","","-8,20%"
"01.09.2007","3.067,00","3.067,00","3.067,00","3.067,00","","-1,73%"
"01.08.2007","3.121,00","3.121,00","3.121,00","3.121,00","","-12,77%"
"01.07.2007","3.578,00","3.578,00","3.578,00","3.578,00","","6,85%"
"01.06.2007","3.348,50","3.348,50","3.348,50","3.348,50","","-9,52%"
"01.05.2007","3.701,00","3.701,00","3.701,00","3.701,00","","-1,42%"
"01.04.2007","3.754,50","3.754,50","3.754,50","3.754,50","","15,35%"
"01.03.2007","3.255,00","3.255,00","3.255,00","3.255,00","","-6,63%"
"01.02.2007","3.486,00","3.486,00","3.486,00","3.486,00","","-0,71%"
"01.01.2007","3.511,00","3.511,00","3.511,00","3.511,00","","-18,18%"
"01.12.2006","4.291,00","4.291,00","4.291,00","4.291,00","","-3,23%"
"01.11.2006","4.434,00","4.434,00","4.434,00","4.434,00","","4,35%"
"01.10.2006","4.249,00","4.249,00","4.249,00","4.249,00","","27,64%"
"01.09.2006","3.329,00","3.329,00","3.329,00","3.329,00","","-3,17%"
"01.08.2006","3.438,00","3.438,00","3.438,00","3.438,00","","0,53%"
"01.07.2006","3.420,00","3.420,00","3.420,00","3.420,00","","5,39%"
"01.06.2006","3.245,00","3.245,00","3.245,00","3.245,00","","-12,89%"
"01.05.2006","3.725,00","3.725,00","3.725,00","3.725,00","","16,41%"
"01.04.2006","3.200,00","3.200,00","3.200,00","3.200,00","","20,69%"
"01.03.2006","2.651,50","2.651,50","2.651,50","2.651,50","","13,18%"
"01.02.2006","2.342,75","2.342,75","2.342,75","2.342,75","","2,17%"
"01.01.2006","2.293,00","2.293,00","2.293,00","2.293,00","","20,56%"
"01.12.2005","1.902,00","1.902,00","1.902,00","1.902,00","","11,23%"
"01.11.2005","1.710,00","1.710,00","1.710,00","1.710,00","","11,33%"
"01.10.2005","1.536,00","1.536,00","1.536,00","1.536,00","","8,96%"
"01.09.2005","1.409,75","1.409,75","1.409,75","1.409,75","","3,98%"
"01.08.2005","1.355,75","1.355,75","1.355,75","1.355,75","","8,57%"
"01.07.2005","1.248,75","1.248,75","1.248,75","1.248,75","","2,67%"
"01.06.2005","1.216,25","1.216,25","1.216,25","1.216,25","","-5,28%"
"01.05.2005","1.284,00","1.284,00","1.284,00","1.284,00","","-0,52%"
