"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"14.05.2023","2.283,50","2.273,00","2.302,00","2.242,50","265,65K","2,33%"
"07.05.2023","2.231,50","2.327,00","2.326,00","2.236,00","269,38K","-3,75%"
"30.04.2023","2.318,50","2.360,00","2.353,00","2.292,00","189,81K","-1,59%"
"23.04.2023","2.356,00","2.375,00","2.373,00","2.310,00","234,62K","-1,69%"
"16.04.2023","2.396,50","2.371,00","2.430,00","2.371,00","271,33K","0,46%"
"09.04.2023","2.385,50","2.310,00","2.387,00","2.302,00","205,62K","2,23%"
"02.04.2023","2.333,50","2.430,00","2.429,00","2.340,50","188,15K","-3,29%"
"26.03.2023","2.413,00","2.342,00","2.410,00","2.340,50","192,71K","3,25%"
"19.03.2023","2.337,00","2.287,00","2.313,00","2.282,50","228,43K","2,77%"
"12.03.2023","2.274,00","2.290,00","2.320,00","2.280,00","292,53K","-1,69%"
"05.03.2023","2.313,00","2.370,00","2.367,00","2.297,50","228,45K","-3,83%"
"26.02.2023","2.405,00","2.360,00","2.410,00","2.345,00","204,79K","2,98%"
"19.02.2023","2.335,50","2.430,00","2.470,00","2.356,00","219,06K","-2,18%"
"12.02.2023","2.387,50","2.430,00","2.424,00","2.373,00","237,14K","-2,17%"
"05.02.2023","2.440,50","2.530,00","2.525,00","2.465,00","249,72K","-5,02%"
"29.01.2023","2.569,50","2.615,00","2.642,00","2.573,50","232,98K","-2,19%"
"22.01.2023","2.627,00","2.625,00","2.640,00","2.619,00","143,97K","0,63%"
"15.01.2023","2.610,50","2.629,00","2.662,00","2.570,50","259,25K","0,60%"
"08.01.2023","2.595,00","2.370,00","2.545,00","2.370,00","316,18K","13,05%"
"01.01.2023","2.295,50","2.369,00","2.368,00","2.273,00","203,04K","-3,47%"
"25.12.2022","2.378,00","2.378,00","2.399,00","2.378,00","84,12K","-0,48%"
"18.12.2022","2.389,50","2.378,00","2.395,00","2.364,00","150,92K","0,61%"
"11.12.2022","2.375,00","2.440,00","2.428,00","2.398,00","192,83K","-4,25%"
"04.12.2022","2.480,50","2.520,00","2.515,00","2.476,50","180,69K","-2,55%"
"27.11.2022","2.545,50","2.353,50","2.477,00","2.353,50","220,69K","7,75%"
"20.11.2022","2.362,50","2.375,00","2.417,00","2.368,00","132,97K","-2,78%"
"13.11.2022","2.430,00","2.425,00","2.443,00","2.371,00","198,90K","-1,36%"
"06.11.2022","2.463,50","2.305,00","2.425,00","2.285,00","232,82K","4,59%"
"30.10.2022","2.355,50","2.207,00","2.317,00","2.207,00","180,52K","6,51%"
"23.10.2022","2.211,50","2.180,00","2.300,00","2.176,00","219,65K","0,25%"
"16.10.2022","2.206,00","2.242,00","2.240,00","2.175,00","210,92K","-4,34%"
"09.10.2022","2.306,00","2.275,00","2.360,00","2.215,50","229,46K","0,30%"
"02.10.2022","2.299,00","2.169,00","2.359,00","2.169,00","252,07K","6,34%"
"25.09.2022","2.162,00","2.152,00","2.272,00","2.103,00","261,37K","-0,14%"
"18.09.2022","2.165,00","2.250,00","2.265,00","2.172,00","212,98K","-4,92%"
"11.09.2022","2.277,00","2.310,00","2.327,00","2.244,00","186,16K","-0,39%"
"04.09.2022","2.286,00","2.296,00","2.289,00","2.238,00","215,95K","-0,41%"
"28.08.2022","2.295,50","2.403,00","2.404,50","2.298,00","209,21K","-7,94%"
"21.08.2022","2.493,50","2.385,00","2.484,50","2.380,50","187,30K","4,51%"
"14.08.2022","2.386,00","2.393,00","2.442,00","2.373,50","231,48K","-1,99%"
"07.08.2022","2.434,50","2.440,00","2.493,00","2.434,00","169,97K","0,77%"
"31.07.2022","2.416,00","2.447,50","2.447,50","2.372,50","189,91K","-2,91%"
"24.07.2022","2.488,50","2.450,00","2.446,00","2.386,00","191,40K","0,53%"
"17.07.2022","2.475,50","2.385,00","2.457,00","2.385,00","205,69K","5,66%"
"10.07.2022","2.343,00","2.425,00","2.423,00","2.336,00","184,49K","-3,84%"
"03.07.2022","2.436,50","2.452,00","2.450,00","2.380,00","203,64K","-0,31%"
"26.06.2022","2.444,00","2.480,00","2.519,50","2.400,00","252,25K","-0,49%"
"19.06.2022","2.456,00","2.488,00","2.530,00","2.450,50","220,64K","-1,68%"
"12.06.2022","2.498,00","2.608,00","2.610,00","2.500,00","255,86K","-6,79%"
"05.06.2022","2.680,00","2.783,00","2.797,00","2.705,00","204,60K","-1,69%"
"29.05.2022","2.726,00","2.891,00","2.890,00","2.728,00","115,11K","-5,07%"
"22.05.2022","2.871,50","2.975,00","2.973,00","2.847,00","145,30K","-2,53%"
"15.05.2022","2.946,00","2.814,00","2.953,00","2.814,00","179,12K","5,67%"
"08.05.2022","2.788,00","2.754,00","2.770,00","2.715,00","224,84K","-1,90%"
"01.05.2022","2.842,00","2.945,00","2.961,50","2.870,00","192,70K","-6,90%"
"24.04.2022","3.052,50","3.105,00","3.117,00","3.044,00","172,77K","-5,95%"
"17.04.2022","3.245,50","3.327,00","3.325,00","3.250,00","129,41K","-1,22%"
"10.04.2022","3.285,50","3.251,00","3.270,00","3.238,00","143,22K","-2,64%"
"03.04.2022","3.374,50","3.487,00","3.481,00","3.374,00","156,53K","-2,19%"
"27.03.2022","3.450,00","3.615,00","3.615,50","3.499,00","169,13K","-4,30%"
"20.03.2022","3.605,00","3.502,00","3.675,00","3.502,00","155,98K","6,63%"
"13.03.2022","3.381,00","3.413,00","3.410,00","3.254,00","193,37K","-2,93%"
"06.03.2022","3.483,00","3.968,00","3.966,00","3.437,00","328,53K","-9,51%"
"27.02.2022","3.849,00","3.415,00","3.819,00","3.414,00","405,61K","14,64%"
"20.02.2022","3.357,50","3.272,00","3.443,00","3.269,00","312,00K","2,91%"
"13.02.2022","3.262,50","3.186,00","3.305,00","3.186,00","234,89K","4,02%"
"06.02.2022","3.136,50","3.115,00","3.286,00","3.110,50","312,86K","2,03%"
"30.01.2022","3.074,00","3.052,00","3.063,00","3.028,00","214,17K","-0,28%"
"23.01.2022","3.082,50","3.031,00","3.095,00","3.031,00","187,76K","1,38%"
"16.01.2022","3.040,50","2.990,00","3.080,00","2.990,00","247,72K","2,15%"
"09.01.2022","2.976,50","2.940,00","3.012,00","2.934,50","201,37K","2,13%"
"02.01.2022","2.914,50","2.825,00","2.930,00","2.821,00","219,43K","3,81%"
"26.12.2021","2.807,50","2.818,00","2.827,00","2.810,00","169,72K","-1,04%"
"19.12.2021","2.837,00","2.679,00","2.842,00","2.675,00","201,10K","4,13%"
"12.12.2021","2.724,50","2.652,00","2.710,00","2.590,00","216,01K","4,53%"
"05.12.2021","2.606,50","2.590,00","2.636,00","2.585,00","139,04K","-0,63%"
"28.11.2021","2.623,00","2.645,00","2.650,00","2.626,00","251,33K","0,31%"
"21.11.2021","2.615,00","2.655,00","2.734,00","2.617,00","152,64K","-2,41%"
"14.11.2021","2.679,50","2.682,00","2.677,00","2.596,00","205,65K","-0,76%"
"07.11.2021","2.700,00","2.549,00","2.677,00","2.548,00","192,96K","5,61%"
"31.10.2021","2.556,50","2.732,00","2.730,00","2.522,00","264,63K","-5,89%"
"24.10.2021","2.716,50","2.925,00","2.923,00","2.695,00","385,30K","-5,28%"
"17.10.2021","2.868,00","3.200,00","3.198,00","2.957,00","400,54K","-9,57%"
"10.10.2021","3.171,50","3.035,00","3.185,00","3.032,00","310,54K","6,93%"
"03.10.2021","2.966,00","2.913,00","2.933,00","2.887,00","192,71K","3,82%"
"26.09.2021","2.857,00","2.904,00","2.935,00","2.867,00","237,01K","-2,01%"
"19.09.2021","2.915,50","2.860,00","2.950,00","2.857,00","237,86K","1,04%"
"12.09.2021","2.885,50","2.948,00","2.950,00","2.858,00","278,58K","-1,32%"
"05.09.2021","2.924,00","2.758,00","2.906,00","2.756,00","214,17K","7,22%"
"29.08.2021","2.727,00","2.700,62","2.727,88","2.641,25","211,35K","2,93%"
"22.08.2021","2.649,50","2.539,75","2.659,75","2.539,75","211,97K","4,04%"
"15.08.2021","2.546,50","2.601,13","2.615,75","2.540,26","222,50K","-2,06%"
"08.08.2021","2.600,00","2.551,25","2.607,50","2.542,40","161,66K","0,85%"
"01.08.2021","2.578,00","2.628,50","2.631,14","2.564,50","150,32K","-0,46%"
"25.07.2021","2.590,00","2.503,10","2.620,25","2.488,90","219,92K","3,50%"
"18.07.2021","2.502,50","2.470,25","2.540,00","2.412,00","192,29K","0,56%"
"11.07.2021","2.488,50","2.479,25","2.522,75","2.457,25","139,93K","-0,52%"
"04.07.2021","2.501,50","2.553,50","2.554,50","2.429,00","171,99K","-2,36%"
"27.06.2021","2.562,00","2.532,50","2.550,84","2.478,75","178,05K","3,06%"
"20.06.2021","2.486,00","2.391,62","2.487,00","2.375,00","193,45K","4,23%"
"13.06.2021","2.385,00","2.498,50","2.498,50","2.345,75","198,06K","-3,23%"
"06.06.2021","2.464,50","2.418,00","2.491,55","2.416,00","161,85K","0,39%"
"30.05.2021","2.455,00","2.484,01","2.491,51","2.375,63","123,30K","-1,13%"
"23.05.2021","2.483,00","2.373,25","2.494,00","2.349,75","232,47K","4,77%"
"16.05.2021","2.370,00","2.484,35","2.490,50","2.340,89","255,02K","-3,78%"
"09.05.2021","2.463,00","2.512,74","2.524,93","2.424,50","290,21K","-3,03%"
"02.05.2021","2.540,00","2.423,00","2.525,24","2.390,50","171,33K","5,97%"
"25.04.2021","2.397,00","2.391,25","2.414,43","2.352,75","160,19K","1,37%"
"18.04.2021","2.364,50","2.317,23","2.367,17","2.296,75","146,37K","2,14%"
"11.04.2021","2.315,00","2.251,25","2.331,75","2.246,50","152,57K","2,25%"
"04.04.2021","2.264,00","2.209,25","2.272,75","2.209,25","108,22K","1,73%"
"28.03.2021","2.225,50","2.284,00","2.284,00","2.194,25","119,89K","-3,15%"
"21.03.2021","2.298,00","2.260,00","2.281,75","2.176,00","217,51K","1,43%"
"14.03.2021","2.265,50","2.204,00","2.261,13","2.155,00","209,39K","4,35%"
"07.03.2021","2.171,00","2.149,00","2.162,13","2.136,50","187,55K","-0,23%"
"28.02.2021","2.176,00","2.103,38","2.206,63","2.085,63","287,17K","1,00%"
"21.02.2021","2.154,50","2.155,26","2.215,63","2.114,51","276,89K","1,08%"
"14.02.2021","2.131,50","2.068,50","2.136,95","2.066,25","185,10K","2,01%"
"07.02.2021","2.089,50","2.027,43","2.087,00","1.997,00","135,73K","3,67%"
"31.01.2021","2.015,50","1.964,13","2.013,98","1.956,63","148,05K","1,92%"
"24.01.2021","1.977,50","2.009,50","2.021,58","1.962,62","148,24K","-0,85%"
"17.01.2021","1.994,50","1.984,00","1.995,76","1.953,80","156,32K","0,18%"
"10.01.2021","1.991,00","2.006,25","2.022,13","1.981,88","142,55K","-1,51%"
"03.01.2021","2.021,50","2.025,50","2.049,25","1.979,00","154,81K","2,12%"
"27.12.2020","1.979,50","1.989,50","2.031,00","1.981,87","69,92K","-2,49%"
"20.12.2020","2.030,00","2.021,13","2.051,13","1.964,00","110,44K","-1,29%"
"13.12.2020","2.056,50","2.031,40","2.068,25","2.002,00","189,25K","1,68%"
"06.12.2020","2.022,50","2.001,75","2.048,49","1.973,25","140,29K","-1,05%"
"29.11.2020","2.044,00","1.995,88","2.062,78","1.994,00","229,05K","2,28%"
"22.11.2020","1.998,50","1.988,00","1.991,00","1.959,75","179,23K","0,28%"
"15.11.2020","1.993,00","1.938,50","1.994,50","1.916,50","200,53K","3,16%"
"08.11.2020","1.932,00","1.888,00","1.919,55","1.878,00","139,28K","1,60%"
"01.11.2020","1.901,50","1.876,75","1.910,00","1.853,50","202,32K","2,87%"
"25.10.2020","1.848,50","1.816,95","1.853,13","1.794,18","149,59K","0,33%"
"18.10.2020","1.842,50","1.833,75","1.861,00","1.821,83","156,11K","-1,50%"
"11.10.2020","1.870,50","1.843,00","1.855,00","1.828,50","174,54K","1,57%"
"04.10.2020","1.841,50","1.753,50","1.833,50","1.741,75","177,23K","4,16%"
"27.09.2020","1.768,00","1.760,99","1.761,74","1.709,75","174,21K","1,12%"
"20.09.2020","1.748,50","1.756,00","1.768,75","1.713,78","184,51K","-2,45%"
"13.09.2020","1.792,50","1.764,56","1.772,35","1.737,50","183,21K","0,99%"
"06.09.2020","1.775,00","1.763,50","1.765,00","1.737,75","127,63K","-0,64%"
"30.08.2020","1.786,50","1.771,50","1.789,50","1.746,76","157,39K","-0,75%"
"23.08.2020","1.800,00","1.741,87","1.773,01","1.737,62","149,01K","1,98%"
"16.08.2020","1.765,00","1.710,75","1.780,49","1.710,75","190,53K","1,09%"
"09.08.2020","1.746,00","1.739,55","1.757,60","1.710,43","169,31K","-1,41%"
"02.08.2020","1.771,00","1.715,50","1.747,00","1.683,50","225,34K","3,36%"
"26.07.2020","1.713,50","1.686,10","1.701,99","1.676,60","162,26K","0,79%"
"19.07.2020","1.700,00","1.643,25","1.688,00","1.638,08","191,35K","2,32%"
"12.07.2020","1.661,50","1.660,75","1.676,00","1.640,75","201,42K","-1,60%"
"05.07.2020","1.688,50","1.605,00","1.662,25","1.586,00","221,49K","4,62%"
"28.06.2020","1.614,00","1.589,25","1.598,25","1.577,25","861,96K","0,78%"
"21.06.2020","1.601,50","1.569,00","1.579,40","1.540,93","736,63K","0,60%"
"14.06.2020","1.592,00","1.565,25","1.586,00","1.554,05","1,01M","0,44%"
"07.06.2020","1.585,00","1.571,13","1.610,39","1.552,75","1,58M","-0,41%"
"31.05.2020","1.591,50","1.524,50","1.572,88","1.517,50","1,25M","2,81%"
"24.05.2020","1.548,00","1.508,00","1.534,50","1.492,25","1,12M","2,75%"
"17.05.2020","1.506,50","1.480,75","1.507,08","1.443,75","1,41M","3,04%"
"10.05.2020","1.462,00","1.465,50","1.465,50","1.428,05","2,02M","-1,55%"
"03.05.2020","1.485,00","1.452,75","1.457,75","1.447,00","928,74K","-0,13%"
"26.04.2020","1.487,00","1.483,50","1.490,75","1.456,19","978,77K","-1,78%"
"19.04.2020","1.514,00","1.475,50","1.498,25","1.462,67","1,17M","0,46%"
"12.04.2020","1.507,00","1.493,00","1.498,00","1.458,50","1,08M","1,86%"
"05.04.2020","1.479,50","1.446,50","1.453,75","1.426,50","1,47M","-0,13%"
"29.03.2020","1.481,50","1.509,75","1.526,50","1.463,50","1,32M","-4,14%"
"22.03.2020","1.545,50","1.552,75","1.571,75","1.517,00","1,18M","-2,31%"
"15.03.2020","1.582,00","1.655,00","1.683,00","1.582,50","2,05M","-5,86%"
"08.03.2020","1.680,50","1.668,00","1.708,00","1.656,00","1,91M","-0,27%"
"01.03.2020","1.685,00","1.700,00","1.732,00","1.685,50","1,49M","-0,56%"
"23.02.2020","1.694,50","1.698,00","1.705,00","1.679,00","1,08M","-1,11%"
"16.02.2020","1.713,50","1.716,00","1.721,00","1.703,00","941,53K","-0,49%"
"09.02.2020","1.722,00","1.706,00","1.747,50","1.702,50","1,38M","-0,23%"
"02.02.2020","1.726,00","1.721,00","1.740,00","1.686,00","1,74M","0,23%"
"26.01.2020","1.722,00","1.767,00","1.769,00","1.719,00","1,43M","-3,31%"
"19.01.2020","1.781,00","1.818,00","1.824,50","1.781,00","1,22M","-1,33%"
"12.01.2020","1.805,00","1.797,00","1.813,00","1.793,00","1,11M","-0,06%"
"05.01.2020","1.806,00","1.818,50","1.833,00","1.798,00","1,67M","-0,99%"
"29.12.2019","1.824,00","1.822,00","1.829,00","1.791,00","996,31K","-0,05%"
"22.12.2019","1.825,00","1.805,00","1.825,00","1.802,00","523,79K","1,39%"
"15.12.2019","1.800,00","1.775,00","1.804,00","1.764,00","1,88M","1,81%"
"08.12.2019","1.768,00","1.762,00","1.778,00","1.752,50","1,37M","0,17%"
"01.12.2019","1.765,00","1.765,00","1.790,00","1.741,00","1,38M","-0,28%"
"24.11.2019","1.770,00","1.740,00","1.770,00","1.736,00","932,74K","1,78%"
"17.11.2019","1.739,00","1.746,00","1.745,00","1.731,00","1,22M","-0,91%"
"10.11.2019","1.755,00","1.805,00","1.804,50","1.741,00","1,53M","-2,90%"
"03.11.2019","1.807,50","1.784,00","1.820,00","1.782,00","1,59M","1,20%"
"27.10.2019","1.786,00","1.737,00","1.787,40","1.731,50","1,14M","3,36%"
"20.10.2019","1.728,00","1.745,00","1.741,00","1.717,00","759,94K","-0,58%"
"13.10.2019","1.738,00","1.715,00","1.739,00","1.714,00","1,32M","0,93%"
"06.10.2019","1.722,00","1.722,00","1.753,00","1.720,00","2,37M","0,17%"
"29.09.2019","1.719,00","1.728,00","1.740,00","1.706,00","1,87M","-0,92%"
"22.09.2019","1.735,00","1.784,00","1.788,00","1.728,00","1,46M","-3,34%"
"15.09.2019","1.795,00","1.812,00","1.810,00","1.779,00","1,34M","-0,83%"
"08.09.2019","1.810,00","1.797,50","1.826,00","1.796,50","2,31M","1,06%"
"01.09.2019","1.791,00","1.747,00","1.792,00","1.743,50","1,71M","2,17%"
"25.08.2019","1.753,00","1.774,00","1.777,00","1.741,50","934,31K","-0,96%"
"18.08.2019","1.770,00","1.796,00","1.798,00","1.765,00","1,45M","-1,23%"
"11.08.2019","1.792,00","1.782,50","1.803,00","1.761,50","1,57M","1,19%"
"04.08.2019","1.771,00","1.764,50","1.778,00","1.745,50","2,12M","0,06%"
"28.07.2019","1.770,00","1.797,00","1.813,50","1.770,00","1,41M","-1,78%"
"21.07.2019","1.802,00","1.836,00","1.835,00","1.797,00","1,05M","-2,49%"
"14.07.2019","1.848,00","1.831,00","1.861,00","1.829,00","1,37M","1,43%"
"07.07.2019","1.822,00","1.808,00","1.850,00","1.799,00","1,91M","1,05%"
"30.06.2019","1.803,00","1.808,00","1.806,50","1.777,00","1,03M","0,17%"
"23.06.2019","1.800,00","1.773,00","1.830,00","1.772,50","1,27M","1,84%"
"16.06.2019","1.767,50","1.752,00","1.804,00","1.750,50","1,40M","0,17%"
"09.06.2019","1.764,50","1.754,00","1.796,00","1.753,00","1,76M","0,03%"
"02.06.2019","1.764,00","1.785,50","1.796,00","1.763,00","1,43M","-1,70%"
"26.05.2019","1.794,50","1.808,00","1.810,00","1.782,00","1,18M","-0,31%"
"19.05.2019","1.800,00","1.818,00","1.819,00","1.770,00","986,83K","-2,01%"
"12.05.2019","1.837,00","1.802,00","1.867,00","1.800,00","1,49M","1,60%"
"05.05.2019","1.808,00","1.800,00","1.816,50","1.797,00","1,60M","0,70%"
"28.04.2019","1.795,50","1.831,00","1.834,00","1.789,00","1,66M","-2,26%"
"21.04.2019","1.837,00","1.878,00","1.876,00","1.837,00","1,10M","-1,61%"
"14.04.2019","1.867,00","1.856,00","1.866,50","1.850,50","1,10M","0,21%"
"07.04.2019","1.863,00","1.882,00","1.882,50","1.850,00","1,66M","-1,43%"
"31.03.2019","1.890,00","1.915,00","1.914,50","1.882,00","1,40M","-1,15%"
"24.03.2019","1.912,00","1.887,00","1.919,00","1.876,00","1,45M","0,47%"
"17.03.2019","1.903,00","1.901,00","1.948,00","1.893,00","1,53M","0,32%"
"10.03.2019","1.897,00","1.860,00","1.908,00","1.847,00","1,43M","1,34%"
"03.03.2019","1.872,00","1.880,00","1.889,00","1.859,50","1,37M","-2,40%"
"24.02.2019","1.918,00","1.915,00","1.927,00","1.899,00","1,21M","0,26%"
"17.02.2019","1.913,00","1.854,00","1.924,00","1.854,00","1,39M","2,90%"
"10.02.2019","1.859,00","1.871,00","1.880,00","1.850,00","1,75M","-1,17%"
"03.02.2019","1.881,00","1.873,00","1.924,00","1.868,50","1,43M","-0,11%"
"27.01.2019","1.883,00","1.885,00","1.918,00","1.867,00","1,51M","-1,93%"
"20.01.2019","1.920,00","1.867,00","1.920,00","1.849,00","1,50M","2,67%"
"13.01.2019","1.870,00","1.823,50","1.872,00","1.813,20","2,17M","1,85%"
"06.01.2019","1.836,00","1.880,00","1.878,50","1.836,00","1,68M","-1,55%"
"30.12.2018","1.865,00","1.848,00","1.870,00","1.795,00","1,25M","1,08%"
"23.12.2018","1.845,00","1.894,00","1.898,00","1.836,50","618,24K","-3,35%"
"16.12.2018","1.909,00","1.929,00","1.946,00","1.909,00","1,55M","-0,88%"
"09.12.2018","1.926,00","1.953,00","1.957,00","1.920,50","1,74M","-1,48%"
"02.12.2018","1.955,00","1.980,00","1.983,00","1.936,00","1,39M","-0,15%"
"25.11.2018","1.958,00","1.933,50","1.958,00","1.924,00","1,09M","0,46%"
"18.11.2018","1.949,00","1.942,00","1.957,00","1.934,00","970,43K","0,46%"
"11.11.2018","1.940,00","1.946,00","1.945,00","1.929,00","1,23M","-0,72%"
"04.11.2018","1.954,00","1.974,00","1.995,00","1.950,50","1,33M","-0,96%"
"28.10.2018","1.973,00","2.002,00","2.001,00","1.954,00","1,14M","-1,25%"
"21.10.2018","1.998,00","2.014,00","2.015,00","1.978,00","898,43K","-0,25%"
"14.10.2018","2.003,00","2.031,00","2.035,00","2.000,00","1,37M","-1,86%"
"07.10.2018","2.041,00","2.076,00","2.078,00","2.020,50","1,69M","-4,18%"
"30.09.2018","2.130,00","2.064,00","2.258,50","2.064,00","1,86M","3,30%"
"23.09.2018","2.062,00","2.065,00","2.084,00","2.030,00","1,16M","-1,39%"
"16.09.2018","2.091,00","2.027,00","2.092,50","2.017,50","1,41M","2,35%"
"09.09.2018","2.043,00","2.037,50","2.095,00","2.023,00","1,35M","-1,30%"
"02.09.2018","2.070,00","2.114,00","2.111,00","2.040,00","1,17M","-2,59%"
"26.08.2018","2.125,00","2.127,00","2.172,00","2.113,00","924,01K","1,43%"
"19.08.2018","2.095,00","2.070,00","2.099,00","2.043,00","891,96K","3,20%"
"12.08.2018","2.030,00","2.080,00","2.089,00","2.012,00","1,34M","-3,56%"
"05.08.2018","2.105,00","2.028,00","2.136,00","2.028,00","1,54M","3,80%"
