"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"29.07.2024","735,00","723,00","743,00","713,00","0,56K","3,52%"
"27.07.2024","710,00","710,00","710,00","710,00","","0,71%"
"26.07.2024","705,00","712,00","714,00","698,00","0,43K","3,37%"
"25.07.2024","682,00","683,00","718,00","681,00","0,94K","0,59%"
"24.07.2024","678,00","675,00","682,00","675,00","1,23K","0,00%"
"23.07.2024","678,00","677,00","678,00","675,00","0,34K","-1,02%"
"22.07.2024","685,00","692,00","692,00","675,00","0,31K","-0,15%"
"20.07.2024","686,00","686,00","686,00","686,00","","-0,29%"
"19.07.2024","688,00","694,00","694,00","686,00","0,16K","-1,85%"
"18.07.2024","701,00","705,00","708,00","699,00","0,46K","-0,57%"
"17.07.2024","705,00","715,00","715,00","705,00","0,30K","-2,62%"
"16.07.2024","724,00","726,00","726,00","724,00","0,14K","-0,41%"
"15.07.2024","727,00","739,00","739,00","727,00","0,51K","-0,55%"
"12.07.2024","731,00","735,00","736,00","725,00","0,44K","-1,75%"
"11.07.2024","744,00","748,00","754,00","735,00","0,34K","0,00%"
"10.07.2024","744,00","737,00","750,00","737,00","0,27K","0,54%"
"09.07.2024","740,00","739,00","741,00","739,00","0,33K","-0,54%"
"08.07.2024","744,00","744,00","745,00","740,00","0,08K","-0,80%"
"05.07.2024","750,00","751,00","751,00","745,00","0,02K","0,00%"
"03.07.2024","750,00","755,00","755,00","746,00","0,20K","0,00%"
"02.07.2024","750,00","750,00","752,00","745,00","0,20K","-1,06%"
"01.07.2024","758,00","765,00","765,00","755,00","0,01K","0,66%"
"28.06.2024","753,00","768,00","768,00","753,00","0,11K","0,13%"
"27.06.2024","752,00","739,00","759,00","739,00","0,60K","2,73%"
"26.06.2024","732,00","726,00","738,00","726,00","0,10K","8,12%"
"25.06.2024","677,00","672,00","685,00","672,00","0,07K","-0,59%"
"24.06.2024","681,00","700,00","710,00","655,00","0,72K","-4,08%"
"21.06.2024","710,00","714,00","718,00","705,00","0,92K","-1,11%"
"20.06.2024","718,00","726,00","736,00","710,00","1,09K","-2,45%"
"19.06.2024","736,00","726,00","736,00","710,00","0,59K","0,82%"
"18.06.2024","730,00","735,00","737,00","728,00","0,26K","-1,35%"
"17.06.2024","740,00","740,00","745,00","735,00","0,28K","-0,27%"
"14.06.2024","742,00","745,00","746,00","740,00","0,26K","-1,46%"
"13.06.2024","753,00","741,00","754,00","741,00","0,33K","0,94%"
"12.06.2024","746,00","751,00","756,00","746,00","0,23K","-0,67%"
"11.06.2024","751,00","743,00","757,00","743,00","0,07K","0,00%"
"10.06.2024","751,00","760,00","761,00","745,00","0,43K","-2,47%"
"07.06.2024","770,00","770,00","771,00","766,00","0,12K","-0,65%"
"06.06.2024","775,00","780,00","780,00","772,00","0,44K","-0,64%"
"05.06.2024","780,00","785,00","785,00","779,00","0,24K","-0,64%"
"04.06.2024","785,00","805,00","805,00","784,00","0,73K","-2,48%"
"03.06.2024","805,00","810,00","810,00","801,00","0,36K","-0,62%"
"31.05.2024","810,00","810,00","819,00","810,00","0,22K","-1,58%"
"30.05.2024","823,00","820,00","820,00","820,00","0,07K","0,12%"
"29.05.2024","822,00","821,00","823,00","820,00","0,09K","3,14%"
"28.05.2024","797,00","804,00","808,00","786,00","0,48K","0,76%"
"24.05.2024","791,00","785,00","795,00","785,00","0,34K","0,13%"
"23.05.2024","790,00","790,00","794,00","785,00","0,60K","-0,75%"
"22.05.2024","796,00","800,00","800,00","790,00","0,29K","-1,12%"
"21.05.2024","805,00","810,00","815,00","805,00","0,25K","-0,25%"
"20.05.2024","807,00","797,00","813,00","795,00","0,28K","0,88%"
"18.05.2024","800,00","800,00","800,00","800,00","","-0,37%"
"17.05.2024","803,00","795,00","807,00","795,00","0,44K","1,65%"
"16.05.2024","790,00","781,00","792,00","780,00","0,17K","1,41%"
"15.05.2024","779,00","775,00","780,00","773,00","0,24K","1,17%"
"14.05.2024","770,00","761,00","780,00","761,00","0,33K","1,18%"
"13.05.2024","761,00","770,00","772,00","761,00","0,26K","-1,81%"
"10.05.2024","775,00","780,00","780,00","775,00","0,16K","-1,02%"
"09.05.2024","783,00","785,00","786,00","783,00","0,07K","-0,25%"
"08.05.2024","785,00","795,00","795,00","785,00","0,27K","-1,01%"
"07.05.2024","793,00","798,00","800,00","795,00","0,11K","-0,13%"
"06.05.2024","794,00","815,00","815,00","793,00","0,19K","-3,17%"
"03.05.2024","820,00","833,00","833,00","820,00","0,06K","0,00%"
"02.05.2024","820,00","822,00","824,00","815,00","0,31K","0,24%"
"01.05.2024","818,00","820,00","823,00","818,00","0,25K","-2,04%"
"30.04.2024","835,00","830,00","830,00","830,00","0,10K","-0,36%"
"29.04.2024","838,00","830,00","845,00","830,00","0,10K","0,36%"
"26.04.2024","835,00","817,00","835,00","817,00","0,09K","2,33%"
"25.04.2024","816,00","815,00","820,00","815,00","0,22K","-0,24%"
"24.04.2024","818,00","830,00","830,00","818,00","0,03K","2,25%"
"23.04.2024","800,00","805,00","805,00","795,00","0,29K","0,63%"
"22.04.2024","795,00","809,00","812,00","794,00","0,27K","-0,50%"
"19.04.2024","799,00","806,00","806,00","798,00","0,19K","-0,13%"
"18.04.2024","800,00","807,00","821,00","799,00","0,29K","-1,36%"
"17.04.2024","811,00","816,00","829,00","809,00","0,33K","1,38%"
"16.04.2024","800,00","812,00","812,00","800,00","0,36K","-0,99%"
"15.04.2024","808,00","814,00","814,00","807,00","0,18K","-0,86%"
"12.04.2024","815,00","810,00","815,00","810,00","0,19K","0,99%"
"11.04.2024","807,00","810,00","818,00","803,00","0,45K","-0,62%"
"10.04.2024","812,00","815,00","831,00","810,00","0,20K","-1,58%"
"09.04.2024","825,00","820,00","840,00","819,00","0,47K","-0,48%"
"08.04.2024","829,00","850,00","850,00","822,00","0,11K","-3,27%"
"05.04.2024","857,00","857,00","869,00","856,00","0,20K","-1,38%"
"04.04.2024","869,00","874,00","874,00","862,00","0,09K","-2,14%"
"03.04.2024","888,00","905,00","905,00","877,00","0,16K","-2,84%"
"02.04.2024","914,00","910,00","915,00","908,00","0,57K","-0,11%"
"01.04.2024","915,00","915,00","921,00","915,00","0,06K","0,33%"
"28.03.2024","912,00","922,00","922,00","905,00","0,25K","-1,19%"
"27.03.2024","923,00","925,00","937,00","917,00","0,05K","-3,15%"
"26.03.2024","953,00","955,00","970,00","931,00","0,54K","-2,66%"
"25.03.2024","979,00","970,00","1.001,00","969,00","0,38K","2,62%"
"22.03.2024","954,00","940,00","970,00","937,00","0,38K","1,60%"
"21.03.2024","939,00","910,00","947,00","910,00","0,57K","3,41%"
"20.03.2024","908,00","885,00","915,00","885,00","0,71K","3,42%"
"19.03.2024","878,00","870,00","890,00","870,00","0,20K","0,92%"
"18.03.2024","870,00","865,00","872,00","861,00","0,11K","2,11%"
"15.03.2024","852,00","850,00","852,00","850,00","0,02K","-0,58%"
"14.03.2024","857,00","855,00","866,00","855,00","0,06K","-0,92%"
"13.03.2024","865,00","872,00","874,00","857,00","0,11K","-1,70%"
"12.03.2024","880,00","883,00","884,00","870,00","0,21K","-0,45%"
"11.03.2024","884,00","885,00","887,00","883,00","0,11K","-0,34%"
"08.03.2024","887,00","873,00","890,00","873,00","0,92K","0,11%"
"07.03.2024","886,00","863,00","890,00","861,00","0,28K","2,67%"
"06.03.2024","863,00","860,00","875,00","858,00","0,35K","3,48%"
"05.03.2024","834,00","830,00","852,00","830,00","0,20K","1,09%"
"04.03.2024","825,00","810,00","825,00","810,00","0,06K","0,61%"
"01.03.2024","820,00","820,00","824,00","820,00","0,17K","0,00%"
"29.02.2024","820,00","824,00","833,00","820,00","0,24K","-0,12%"
"28.02.2024","821,00","825,00","825,00","818,00","0,08K","2,63%"
"27.02.2024","800,00","800,00","802,00","795,00","0,38K","0,50%"
"26.02.2024","796,00","800,00","810,00","791,00","0,45K","0,38%"
"23.02.2024","793,00","798,00","804,00","793,00","0,25K","0,00%"
"22.02.2024","793,00","795,00","804,00","790,00","0,50K","-0,13%"
"21.02.2024","794,00","794,00","807,00","790,00","0,73K","0,38%"
"20.02.2024","791,00","781,00","806,00","770,00","0,45K","1,41%"
"19.02.2024","780,00","781,00","781,00","780,00","0,05K","-1,14%"
"16.02.2024","789,00","805,00","805,00","786,00","0,16K","-1,38%"
"15.02.2024","800,00","800,00","810,00","790,00","0,21K","1,14%"
"14.02.2024","791,00","782,00","796,00","782,00","0,63K","0,76%"
"13.02.2024","785,00","775,00","794,00","775,00","0,44K","1,29%"
"12.02.2024","775,00","791,00","791,00","771,00","0,44K","-3,25%"
"09.02.2024","801,00","800,00","811,00","795,00","0,73K","-1,23%"
"08.02.2024","811,00","815,00","817,00","805,00","0,30K","-0,61%"
"07.02.2024","816,00","819,00","819,00","816,00","0,07K","-2,04%"
"06.02.2024","833,00","830,00","835,00","828,00","0,37K","0,48%"
"05.02.2024","829,00","833,00","833,00","829,00","0,03K","-0,48%"
"02.02.2024","833,00","830,00","838,00","830,00","0,26K","-0,95%"
"01.02.2024","841,00","842,00","843,00","837,00","0,30K","-0,36%"
"31.01.2024","844,00","840,00","844,00","835,00","0,16K","-0,94%"
"30.01.2024","852,00","845,00","855,00","845,00","0,44K","1,31%"
"29.01.2024","841,00","821,00","845,00","821,00","0,15K","0,48%"
"26.01.2024","837,00","835,00","837,00","834,00","0,08K","0,24%"
"25.01.2024","835,00","855,00","855,00","830,00","0,52K","-2,00%"
"24.01.2024","852,00","860,00","879,00","850,00","0,57K","0,00%"
"23.01.2024","852,00","849,00","865,00","849,00","0,45K","1,55%"
"22.01.2024","839,00","838,00","845,00","838,00","0,26K","0,36%"
"20.01.2024","836,00","836,00","836,00","836,00","","-0,95%"
"19.01.2024","844,00","850,00","850,00","836,00","0,26K","0,96%"
"18.01.2024","836,00","848,00","848,00","836,00","0,17K","-0,48%"
"17.01.2024","840,00","841,00","845,00","837,00","0,47K","-1,29%"
"16.01.2024","851,00","883,00","883,00","847,00","0,67K","-3,41%"
"12.01.2024","881,00","875,00","890,00","869,00","0,33K","2,44%"
"11.01.2024","860,00","850,00","860,00","848,00","0,44K","3,61%"
"10.01.2024","830,00","915,00","917,00","810,00","0,28K","-8,19%"
"09.01.2024","904,00","915,00","915,00","891,00","0,11K","-2,27%"
"08.01.2024","925,00","930,00","933,00","921,00","0,02K","-2,12%"
"06.01.2024","945,00","945,00","945,00","945,00","","-1,56%"
"05.01.2024","960,00","998,00","998,00","940,00","0,42K","-5,33%"
"04.01.2024","1.014,00","1.019,00","1.037,00","1.008,00","0,43K","-2,12%"
"03.01.2024","1.036,00","1.028,00","1.048,00","1.014,00","0,62K","1,47%"
"02.01.2024","1.021,00","1.005,00","1.028,00","1.005,00","0,29K","2,61%"
"29.12.2023","995,00","1.008,00","1.008,00","992,00","0,04K","-0,60%"
"28.12.2023","1.001,00","1.000,00","1.004,00","995,00","0,02K","0,30%"
"27.12.2023","998,00","998,00","1.000,00","998,00","0,06K","-7,68%"
"26.12.2023","1.081,00","1.085,00","1.085,00","1.080,00","0,05K","-0,73%"
"22.12.2023","1.089,00","1.090,00","1.098,00","1.081,00","0,23K","-0,18%"
"21.12.2023","1.091,00","1.089,00","1.091,00","1.088,00","0,11K","0,00%"
"20.12.2023","1.091,00","1.090,00","1.097,00","1.089,00","0,24K","0,09%"
"19.12.2023","1.090,00","1.094,00","1.094,00","1.090,00","0,50K","-0,73%"
"18.12.2023","1.098,00","1.097,00","1.098,00","1.091,00","0,25K","0,73%"
"15.12.2023","1.090,00","1.085,00","1.090,00","1.076,00","0,42K","0,93%"
"14.12.2023","1.080,00","1.078,00","1.085,00","1.075,00","0,13K","1,12%"
"13.12.2023","1.068,00","1.065,00","1.071,00","1.062,00","0,23K","0,66%"
"12.12.2023","1.061,00","1.075,00","1.080,00","1.061,00","0,38K","-1,30%"
"11.12.2023","1.075,00","1.065,00","1.075,00","1.065,00","0,66K","0,94%"
"08.12.2023","1.065,00","1.070,00","1.070,00","1.056,00","0,19K","-0,09%"
"07.12.2023","1.066,00","1.070,00","1.075,00","1.060,00","0,24K","0,57%"
"06.12.2023","1.060,00","1.065,00","1.075,00","1.060,00","0,36K","1,44%"
"05.12.2023","1.045,00","1.055,00","1.055,00","1.045,00","0,29K","-2,06%"
"04.12.2023","1.067,00","1.066,00","1.070,00","1.065,00","0,10K","0,66%"
"01.12.2023","1.060,00","1.069,00","1.070,00","1.060,00","0,07K","-1,49%"
"30.11.2023","1.076,00","1.085,00","1.085,00","1.076,00","0,01K","0,28%"
"29.11.2023","1.073,00","1.075,00","1.075,00","1.064,00","0,16K","-3,33%"
"28.11.2023","1.110,00","1.115,00","1.115,00","1.086,00","0,21K","-0,63%"
"27.11.2023","1.117,00","1.089,00","1.120,00","1.089,00","0,80K","2,57%"
"24.11.2023","1.089,00","1.080,00","1.089,00","1.066,00","0,57K","2,16%"
"23.11.2023","1.066,00","1.080,00","1.080,00","1.066,00","0,49K","-1,84%"
"22.11.2023","1.086,00","1.080,00","1.100,00","1.080,00","0,46K","0,74%"
"21.11.2023","1.078,00","1.080,00","1.083,00","1.075,00","0,52K","0,28%"
"20.11.2023","1.075,00","1.080,00","1.080,00","1.074,00","0,10K","0,00%"
"17.11.2023","1.075,00","1.075,00","1.080,00","1.070,00","0,38K","0,47%"
"16.11.2023","1.070,00","1.053,00","1.075,00","1.053,00","0,18K","1,33%"
"15.11.2023","1.056,00","1.061,00","1.070,00","1.050,00","0,86K","-2,04%"
"14.11.2023","1.078,00","1.073,00","1.080,00","1.060,00","0,23K","0,75%"
"13.11.2023","1.070,00","1.069,00","1.075,00","1.064,00","0,23K","0,94%"
"10.11.2023","1.060,00","1.050,00","1.065,00","1.046,00","0,10K","2,81%"
"09.11.2023","1.031,00","1.040,00","1.042,00","1.025,00","0,71K","-1,81%"
"08.11.2023","1.050,00","1.057,00","1.058,00","1.036,00","0,06K","1,45%"
"07.11.2023","1.035,00","1.042,00","1.045,00","1.021,00","0,03K","0,98%"
"06.11.2023","1.025,00","1.001,00","1.026,00","1.001,00","0,47K","3,54%"
"04.11.2023","990,00","990,00","990,00","990,00","","0,20%"
"03.11.2023","988,00","985,00","990,00","985,00","0,32K","-0,20%"
"02.11.2023","990,00","995,00","995,00","987,00","0,12K","-0,50%"
"01.11.2023","995,00","994,00","995,00","989,00","0,05K","-0,10%"
"31.10.2023","996,00","994,00","1.003,00","992,00","0,22K","1,22%"
"30.10.2023","984,00","973,00","999,00","967,00","0,43K","2,93%"
"27.10.2023","956,00","955,00","960,00","955,00","0,18K","2,80%"
"26.10.2023","930,00","899,00","950,00","891,00","0,53K","5,08%"
"25.10.2023","885,00","875,00","895,00","875,00","0,92K","2,08%"
"24.10.2023","867,00","865,00","871,00","865,00","0,61K","0,46%"
"23.10.2023","863,00","850,00","864,00","850,00","0,15K","1,05%"
"21.10.2023","854,00","854,00","854,00","854,00","","-0,47%"
"20.10.2023","858,00","858,00","865,00","850,00","0,87K","-1,04%"
"19.10.2023","867,00","824,00","867,00","824,00","0,67K","4,96%"
"18.10.2023","826,00","828,00","833,00","821,00","0,49K","-0,48%"
"17.10.2023","830,00","820,00","835,00","820,00","0,28K","1,10%"
"16.10.2023","821,00","805,00","825,00","805,00","0,22K","1,36%"
"14.10.2023","810,00","810,00","810,00","810,00","","0,00%"
"13.10.2023","810,00","801,00","810,00","797,00","0,05K","0,37%"
"12.10.2023","807,00","801,00","810,00","800,00","0,13K","-1,94%"
"11.10.2023","823,00","802,00","827,00","800,00","0,41K","1,73%"
"10.10.2023","809,00","795,00","819,00","795,00","0,20K","-0,25%"
"09.10.2023","811,00","800,00","815,00","800,00","0,19K","0,75%"
"07.10.2023","805,00","805,00","805,00","805,00","","1,26%"
"06.10.2023","795,00","787,00","805,00","787,00","0,54K","-1,24%"
"05.10.2023","805,00","792,00","805,00","792,00","0,21K","1,77%"
"04.10.2023","791,00","791,00","802,00","775,00","0,81K","0,51%"
"03.10.2023","787,00","797,00","797,00","785,00","0,21K","-2,84%"
"02.10.2023","810,00","807,00","810,00","791,00","0,32K","-0,61%"
"29.09.2023","815,00","823,00","823,00","809,00","0,27K","-1,93%"
"28.09.2023","831,00","820,00","835,00","820,00","0,20K","1,84%"
"27.09.2023","816,00","795,00","822,00","795,00","0,05K","8,08%"
"26.09.2023","755,00","759,00","759,00","748,00","0,70K","-0,53%"
"25.09.2023","759,00","780,00","780,00","757,00","0,28K","-1,94%"
"22.09.2023","774,00","772,00","784,00","771,00","0,58K","-0,13%"
"21.09.2023","775,00","765,00","772,00","765,00","0,13K","3,33%"
"20.09.2023","750,00","737,00","772,00","734,00","0,86K","-0,13%"
"19.09.2023","751,00","732,00","751,00","732,00","0,28K","2,74%"
"18.09.2023","731,00","725,00","731,00","722,00","0,19K","0,83%"
"15.09.2023","725,00","720,00","727,00","720,00","0,10K","-0,14%"
"14.09.2023","726,00","725,00","730,00","723,00","0,07K","0,97%"
"13.09.2023","719,00","727,00","729,00","715,00","0,23K","-1,64%"
"12.09.2023","731,00","730,00","736,00","728,00","0,14K","-0,41%"
"11.09.2023","734,00","735,00","740,00","726,00","0,19K","-0,27%"
"08.09.2023","736,00","734,00","745,00","734,00","0,16K","0,14%"
"07.09.2023","735,00","721,00","745,00","721,00","0,16K","2,65%"
"06.09.2023","716,00","727,00","727,00","715,00","0,06K","0,85%"
"05.09.2023","710,00","710,00","722,00","706,00","0,21K","0,00%"
"04.09.2023","710,00","710,00","710,00","710,00","","-1,11%"
"01.09.2023","718,00","727,00","727,00","715,00","0,19K","-0,97%"
"31.08.2023","725,00","727,00","727,00","725,00","0,13K","-0,68%"
"30.08.2023","730,00","730,00","743,00","730,00","0,07K","1,96%"
"29.08.2023","716,00","716,00","719,00","712,00","0,17K","0,28%"
"28.08.2023","714,00","711,00","717,00","708,00","0,05K","-0,42%"
"26.08.2023","717,00","717,00","717,00","717,00","","0,42%"
"25.08.2023","714,00","712,00","723,00","709,00","0,26K","0,28%"
"24.08.2023","712,00","723,00","728,00","710,00","0,36K","-0,84%"
"23.08.2023","718,00","720,00","721,00","715,00","0,33K","-0,69%"
"22.08.2023","723,00","722,00","730,00","720,00","0,18K","-1,36%"
"21.08.2023","733,00","733,00","733,00","732,00","0,08K","-0,41%"
"18.08.2023","736,00","740,00","740,00","735,00","0,08K","-1,08%"
"17.08.2023","744,00","744,00","748,00","742,00","0,25K","-0,40%"
"16.08.2023","747,00","746,00","751,00","736,00","0,12K","0,13%"
"15.08.2023","746,00","739,00","746,00","739,00","0,06K","0,81%"
"14.08.2023","740,00","745,00","745,00","736,00","0,05K","-0,67%"
"11.08.2023","745,00","745,00","745,00","742,00","0,08K","-1,32%"
"10.08.2023","755,00","752,00","755,00","749,00","0,19K","1,07%"
"09.08.2023","747,00","756,00","758,00","741,00","0,35K","-0,40%"
"08.08.2023","750,00","755,00","755,00","746,00","0,15K","0,81%"
"07.08.2023","744,00","738,00","755,00","738,00","0,18K","0,13%"
"04.08.2023","743,00","744,00","744,00","740,00","0,12K","-1,59%"
"03.08.2023","755,00","765,00","767,00","755,00","0,14K","-1,69%"
"02.08.2023","768,00","774,00","780,00","761,00","0,17K","-0,52%"
"01.08.2023","772,00","775,00","775,00","770,00","0,28K","-1,66%"
"31.07.2023","785,00","805,00","805,00","777,00","0,21K","-0,76%"
"28.07.2023","791,00","800,00","800,00","789,00","0,11K","-0,63%"
"27.07.2023","796,00","801,00","814,00","790,00","0,13K","-1,12%"
"26.07.2023","805,00","815,00","835,00","800,00","0,16K","-4,17%"
"25.07.2023","840,00","830,00","847,00","825,00","0,49K","1,20%"
"24.07.2023","830,00","834,00","840,00","828,00","0,39K","-1,19%"
"21.07.2023","840,00","850,00","850,00","835,00","0,40K","-1,64%"
"20.07.2023","854,00","874,00","874,00","850,00","0,89K","-1,73%"
"19.07.2023","869,00","918,00","925,00","843,00","0,64K","-5,54%"
"18.07.2023","920,00","925,00","930,00","920,00","0,11K","-0,43%"
"17.07.2023","924,00","945,00","945,00","920,00","0,07K","-1,70%"
"14.07.2023","940,00","955,00","955,00","940,00","0,26K","-1,36%"
"13.07.2023","953,00","935,00","958,00","935,00","0,18K","1,38%"
"12.07.2023","940,00","920,00","940,00","920,00","0,55K","2,73%"
"11.07.2023","915,00","913,00","920,00","913,00","0,06K","2,12%"
"10.07.2023","896,00","896,00","902,00","896,00","0,04K","-0,22%"
"07.07.2023","898,00","890,00","908,00","885,00","0,38K","1,01%"
"06.07.2023","889,00","873,00","905,00","873,00","0,64K","1,25%"
"05.07.2023","878,00","869,00","878,00","869,00","0,05K","1,50%"
"03.07.2023","865,00","856,00","867,00","856,00","0,03K","-1,82%"
"30.06.2023","881,00","872,00","882,00","870,00","0,08K","-0,90%"
"29.06.2023","889,00","894,00","894,00","883,00","0,22K","-0,67%"
"28.06.2023","895,00","879,00","908,00","879,00","0,47K","-3,97%"
"27.06.2023","932,00","936,00","938,00","900,00","0,22K","0,11%"
"26.06.2023","931,00","949,00","949,00","930,00","0,22K","0,22%"
"23.06.2023","929,00","939,00","939,00","927,00","0,53K","-1,28%"
"22.06.2023","941,00","925,00","965,00","922,00","0,90K","1,95%"
"21.06.2023","923,00","929,00","933,00","892,00","0,58K","0,87%"
"20.06.2023","915,00","896,00","934,00","885,00","0,82K","1,67%"
"19.06.2023","900,00","896,00","903,00","885,00","0,22K","0,45%"
"18.06.2023","896,00","896,00","896,00","896,00","","-2,08%"
"16.06.2023","915,00","891,00","925,00","890,00","0,96K","4,10%"
"15.06.2023","879,00","868,00","890,00","865,00","0,24K","4,15%"
"14.06.2023","844,00","851,00","866,00","840,00","0,47K","-2,20%"
"13.06.2023","863,00","850,00","866,00","850,00","0,50K","2,49%"
"12.06.2023","842,00","835,00","845,00","835,00","0,51K","-0,12%"
"09.06.2023","843,00","844,00","844,00","840,00","0,08K","-0,24%"
"08.06.2023","845,00","850,00","855,00","843,00","0,29K","1,20%"
"07.06.2023","835,00","834,00","844,00","834,00","0,28K","0,12%"
"06.06.2023","834,00","828,00","850,00","828,00","0,57K","1,34%"
"05.06.2023","823,00","809,00","827,00","809,00","0,31K","2,62%"
"02.06.2023","802,00","805,00","809,00","795,00","0,20K","0,88%"
"01.06.2023","795,00","794,00","800,00","792,00","0,25K","0,38%"
"31.05.2023","792,00","794,00","794,00","785,00","0,42K","-2,22%"
"30.05.2023","810,00","822,00","822,00","805,00","0,26K","-1,46%"
"26.05.2023","822,00","831,00","831,00","820,00","0,23K","-1,08%"
"25.05.2023","831,00","832,00","834,00","824,00","0,05K","-0,36%"
"24.05.2023","834,00","825,00","845,00","825,00","0,38K","0,36%"
"23.05.2023","831,00","830,00","842,00","830,00","0,18K","-1,19%"
"22.05.2023","841,00","855,00","855,00","838,00","0,13K","-1,41%"
"19.05.2023","853,00","852,00","858,00","850,00","0,61K","-0,93%"
"18.05.2023","861,00","850,00","861,00","850,00","0,12K","1,29%"
"17.05.2023","850,00","846,00","850,00","846,00","0,27K","0,47%"
"16.05.2023","846,00","845,00","846,00","845,00","0,04K","0,12%"
"15.05.2023","845,00","848,00","848,00","845,00","0,07K","-0,59%"
"12.05.2023","850,00","863,00","863,00","850,00","0,25K","-1,73%"
"11.05.2023","865,00","867,00","867,00","860,00","0,53K","-0,57%"
"10.05.2023","870,00","871,00","871,00","860,00","0,23K","-0,57%"
"09.05.2023","875,00","875,00","875,00","873,00","0,11K","-0,57%"
"08.05.2023","880,00","880,00","880,00","880,00","0,01K","1,15%"
"05.05.2023","870,00","870,00","872,00","855,00","0,19K","0,00%"
"04.05.2023","870,00","880,00","885,00","870,00","0,17K","-1,69%"
"03.05.2023","885,00","885,00","885,00","885,00","0,09K","0,57%"
"02.05.2023","880,00","872,00","887,00","871,00","0,11K","0,00%"
"01.05.2023","880,00","878,00","880,00","878,00","0,01K","0,00%"
"28.04.2023","880,00","875,00","883,00","870,00","0,10K","-0,56%"
"27.04.2023","885,00","883,00","890,00","875,00","0,10K","0,57%"
"26.04.2023","880,00","880,00","883,00","876,00","0,13K","-10,93%"
"25.04.2023","988,00","981,00","990,00","976,00","0,29K","0,71%"
"24.04.2023","981,00","990,00","990,00","980,00","0,43K","-0,91%"
"21.04.2023","990,00","1.010,00","1.010,00","973,00","0,23K","-2,37%"
"20.04.2023","1.014,00","1.005,00","1.015,00","1.005,00","0,38K","0,00%"
"19.04.2023","1.014,00","1.019,00","1.024,00","1.010,00","0,27K","-0,10%"
"18.04.2023","1.015,00","1.015,00","1.023,00","1.010,00","0,05K","0,00%"
"17.04.2023","1.015,00","1.013,00","1.025,00","995,00","0,32K","-0,20%"
"14.04.2023","1.017,00","1.025,00","1.025,00","1.009,00","0,15K","-0,78%"
"13.04.2023","1.025,00","1.022,00","1.030,00","1.020,00","0,11K","0,10%"
"12.04.2023","1.024,00","999,00","1.032,00","999,00","0,31K","3,33%"
"11.04.2023","991,00","996,00","1.000,00","989,00","0,04K","0,20%"
"10.04.2023","989,00","987,00","995,00","986,00","0,09K","-0,10%"
"06.04.2023","990,00","1.000,00","1.004,00","987,00","0,05K","0,81%"
"05.04.2023","982,00","990,00","995,00","975,00","0,41K","-2,19%"
"04.04.2023","1.004,00","1.000,00","1.020,00","1.000,00","0,24K","-0,20%"
