"Date","Price","Open","High","Low","Vol.","Change %"
"05/07/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"05/06/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"04/30/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"04/29/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"04/26/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"04/25/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"04/24/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"04/23/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"04/22/2024","110,500.00","110,500.00","112,000.00","109,000.00","","0.00%"
"04/19/2024","110,500.00","110,500.00","112,000.00","109,000.00","","-0.90%"
"04/18/2024","111,500.00","111,500.00","113,000.00","110,000.00","","0.00%"
