"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"01.08.2024","902,40","925,50","930,00","895,00","0,79K","-3,09%"
"31.07.2024","931,20","886,50","932,50","886,50","0,55K","4,86%"
"30.07.2024","888,00","898,50","898,50","875,00","0,64K","-0,15%"
"29.07.2024","889,30","888,00","888,00","886,00","0,00K","-0,44%"
"26.07.2024","893,20","899,00","910,00","885,00","0,37K","-0,93%"
"25.07.2024","901,60","921,00","921,00","890,00","0,36K","-2,95%"
"24.07.2024","929,00","911,00","936,00","910,50","0,50K","1,46%"
"23.07.2024","915,60","899,00","920,00","884,50","0,68K","1,81%"
"22.07.2024","899,30","912,50","922,00","890,50","0,33K","-1,14%"
"19.07.2024","909,70","933,00","933,00","909,00","0,24K","-2,73%"
"18.07.2024","935,20","955,50","961,00","926,50","0,16K","-2,51%"
"17.07.2024","959,30","967,00","982,50","956,50","0,16K","-0,31%"
"16.07.2024","962,30","955,50","966,00","936,00","0,25K","0,63%"
"15.07.2024","956,30","974,50","974,50","952,50","0,31K","-2,08%"
"12.07.2024","976,60","995,50","995,50","965,00","0,53K","-2,43%"
"11.07.2024","1.000,90","993,00","1.015,50","985,00","0,74K","0,83%"
"10.07.2024","992,70","986,00","999,50","978,00","0,18K","0,52%"
"09.07.2024","987,60","1.025,00","1.025,00","980,00","0,21K","-2,79%"
"08.07.2024","1.015,90","1.034,50","1.035,00","1.004,50","0,60K","-2,32%"
"05.07.2024","1.040,00","1.035,00","1.043,00","1.024,00","0,23K","1,68%"
"04.07.2024","1.022,78","1.030,50","1.037,28","1.017,75","","-1,19%"
"03.07.2024","1.035,10","1.015,00","1.063,50","1.015,00","0,16K","1,35%"
"02.07.2024","1.021,30","986,00","1.024,50","983,00","0,18K","4,87%"
"01.07.2024","973,90","980,00","994,00","970,00","0,20K","-0,47%"
"28.06.2024","978,50","944,50","983,00","940,00","0,32K","5,16%"
"27.06.2024","930,50","924,50","935,00","918,00","0,05K","0,57%"
"26.06.2024","925,20","938,00","958,00","915,50","4,99K","-1,17%"
"25.06.2024","936,20","975,00","990,00","925,50","8,02K","-4,04%"
"24.06.2024","975,60","923,00","990,00","919,00","7,61K","5,52%"
"21.06.2024","924,60","918,00","968,00","916,00","8,76K","0,99%"
"20.06.2024","915,50","894,00","925,50","888,50","7,34K","1,44%"
"19.06.2024","902,53","891,50","914,03","888,50","","1,46%"
"18.06.2024","889,50","889,50","896,50","871,00","3,60K","-0,37%"
"17.06.2024","892,80","896,00","900,00","877,00","3,87K","-0,63%"
"14.06.2024","898,50","891,50","906,50","883,50","4,67K","1,17%"
"13.06.2024","888,10","910,50","915,50","881,50","4,65K","-2,55%"
"12.06.2024","911,30","895,00","937,00","887,50","4,23K","2,35%"
"11.06.2024","890,40","914,50","914,50","887,00","4,56K","-2,21%"
"10.06.2024","910,50","912,50","932,50","892,50","4,71K","-1,42%"
"07.06.2024","923,60","938,00","942,00","907,00","4,61K","-1,49%"
"06.06.2024","937,60","940,50","952,50","932,00","2,60K","-0,17%"
"05.06.2024","939,20","918,50","944,50","917,50","2,98K","1,77%"
"04.06.2024","922,90","934,50","941,00","909,50","4,68K","-0,41%"
"03.06.2024","926,70","920,50","946,00","903,00","6,82K","1,51%"
"31.05.2024","912,90","956,00","964,00","910,50","5,99K","-4,78%"
"30.05.2024","958,70","967,50","970,50","938,00","5,23K","-1,59%"
"29.05.2024","974,20","985,50","986,50","948,50","4,09K","-1,39%"
"28.05.2024","987,90","977,50","1.014,00","976,50","8,71K","-1,68%"
"27.05.2024","1.004,78","978,28","1.013,78","977,78","","2,68%"
"26.05.2024","978,53","975,75","980,03","975,75","","0,06%"
"24.05.2024","977,90","982,00","988,50","971,00","5,91K","-0,45%"
"23.05.2024","982,30","1.008,00","1.009,50","977,00","5,99K","-2,93%"
"22.05.2024","1.011,90","1.041,50","1.047,50","1.005,00","4,70K","-2,50%"
"21.05.2024","1.037,80","1.054,50","1.055,00","1.018,00","2,99K","-0,08%"
"20.05.2024","1.038,60","1.022,00","1.052,00","1.006,00","2,90K","2,02%"
"17.05.2024","1.018,00","1.004,00","1.025,00","979,50","2,33K","1,20%"
"16.05.2024","1.005,90","1.022,50","1.033,00","997,50","2,65K","-1,64%"
"15.05.2024","1.022,70","1.005,00","1.031,00","993,50","1,59K","3,25%"
"14.05.2024","990,50","979,00","1.002,00","973,50","0,81K","1,64%"
"13.05.2024","974,50","985,00","1.002,00","968,00","2,10K","-1,59%"
"10.05.2024","990,20","981,00","1.013,50","981,00","1,77K","1,08%"
"09.05.2024","979,60","967,50","986,50","956,00","1,53K","1,56%"
"08.05.2024","964,60","987,00","987,00","959,00","1,63K","-2,37%"
"07.05.2024","988,00","995,50","995,50","982,50","1,49K","-0,36%"
"06.05.2024","991,60","963,00","998,00","963,00","0,37K","3,64%"
"03.05.2024","956,80","947,00","965,50","939,50","1,41K","0,93%"
"02.05.2024","948,00","963,50","969,00","932,00","0,68K","-0,93%"
"01.05.2024","956,90","956,00","967,50","951,50","0,38K","-0,41%"
"30.04.2024","960,80","982,00","982,50","944,50","0,44K","-2,61%"
"29.04.2024","986,50","974,50","992,50","963,50","0,44K","2,85%"
"26.04.2024","959,20","978,50","978,50","978,50","0,00K","-3,25%"
"25.04.2024","991,40","1.017,50","1.017,50","988,50","0,43K","-2,56%"
"24.04.2024","1.017,40","1.040,50","1.045,50","1.014,50","0,37K","-1,79%"
"23.04.2024","1.035,90","1.020,00","1.040,50","1.003,00","0,52K","1,09%"
"22.04.2024","1.024,70","1.030,00","1.040,00","1.018,50","0,14K","-1,01%"
"19.04.2024","1.035,20","1.036,50","1.043,00","1.014,00","0,09K","-1,15%"
"18.04.2024","1.047,20","1.052,50","1.059,50","1.037,00","0,11K","0,79%"
"17.04.2024","1.039,00","1.042,00","1.047,00","1.030,00","0,13K","-0,02%"
"16.04.2024","1.039,20","1.038,50","1.045,50","1.018,00","0,10K","-1,25%"
"15.04.2024","1.052,40","1.061,50","1.061,50","1.039,00","0,13K","-1,49%"
"12.04.2024","1.068,30","1.066,00","1.097,50","1.066,00","0,28K","1,85%"
"11.04.2024","1.048,90","1.077,50","1.077,50","1.043,00","0,30K","-1,63%"
"10.04.2024","1.066,30","1.103,00","1.115,50","1.055,00","0,11K","-2,44%"
"09.04.2024","1.093,00","1.069,00","1.106,00","1.069,00","0,28K","3,24%"
"08.04.2024","1.058,70","1.027,50","1.065,00","1.027,50","0,07K","4,21%"
"05.04.2024","1.015,90","1.028,00","1.029,50","1.000,00","0,09K","-3,16%"
"04.04.2024","1.049,10","1.038,50","1.053,00","1.033,50","0,10K","1,92%"
"03.04.2024","1.029,30","1.025,00","1.043,00","1.024,00","0,02K","1,67%"
"02.04.2024","1.012,40","1.043,00","1.043,00","1.011,50","0,04K","0,00%"
"01.04.2024","1.012,40","1.042,00","1.042,00","1.010,50","0,06K","-1,04%"
"29.03.2024","1.023,00","1.023,00","1.023,00","1.023,00","","-0,64%"
"28.03.2024","1.029,60","1.019,50","1.034,50","1.019,50","0,01K","3,05%"
"27.03.2024","999,10","1.005,00","1.005,00","984,00","0,03K","-0,40%"
"26.03.2024","1.003,10","1.015,50","1.027,50","998,00","2,11K","-1,01%"
"25.03.2024","1.013,30","991,00","1.035,00","989,00","2,54K","1,50%"
"22.03.2024","998,30","1.017,00","1.024,00","989,50","2,54K","-2,02%"
"21.03.2024","1.018,90","1.032,00","1.049,50","1.003,00","3,09K","1,87%"
"20.03.2024","1.000,20","999,00","1.034,00","984,50","3,36K","0,08%"
"19.03.2024","999,40","1.039,50","1.043,00","982,00","4,44K","-4,02%"
"18.03.2024","1.041,30","1.090,50","1.091,50","1.030,00","3,26K","-4,49%"
"15.03.2024","1.090,30","1.077,00","1.120,00","1.067,50","4,36K","1,08%"
"14.03.2024","1.078,60","1.072,00","1.107,00","1.062,50","3,83K","0,71%"
"13.03.2024","1.071,00","1.050,00","1.085,00","1.041,50","3,10K","1,94%"
"12.03.2024","1.050,60","1.041,00","1.054,50","1.009,50","2,64K","0,83%"
"11.03.2024","1.042,00","1.030,50","1.052,00","1.026,00","2,29K","1,63%"
"08.03.2024","1.025,30","1.047,50","1.074,00","1.017,00","3,89K","-1,64%"
"07.03.2024","1.042,40","1.064,50","1.067,50","1.028,00","4,80K","-0,62%"
"06.03.2024","1.048,90","953,50","1.074,00","950,50","7,83K","10,77%"
"05.03.2024","946,90","971,00","972,50","932,00","3,10K","-2,72%"
"04.03.2024","973,40","965,00","979,00","949,50","2,51K","1,13%"
"01.03.2024","962,50","952,00","969,00","937,00","2,44K","1,66%"
"29.02.2024","946,80","934,50","957,00","929,50","2,79K","1,60%"
"28.02.2024","931,90","947,50","948,50","916,50","3,83K","-2,04%"
"27.02.2024","951,30","954,00","972,00","934,00","2,04K","-1,59%"
"26.02.2024","966,70","987,00","987,00","952,50","4,53K","-3,06%"
"23.02.2024","997,20","980,00","1.006,50","962,50","6,58K","1,93%"
"22.02.2024","978,30","958,00","985,50","954,00","5,35K","2,33%"
"21.02.2024","956,00","984,50","998,00","936,00","6,23K","-3,32%"
"20.02.2024","988,80","969,50","997,00","946,00","5,38K","4,03%"
"19.02.2024","950,50","957,00","968,03","939,00","","-0,68%"
"18.02.2024","957,00","956,00","961,50","951,25","","-0,44%"
"16.02.2024","961,20","967,50","974,50","942,00","3,44K","0,15%"
"15.02.2024","959,80","949,00","987,00","939,00","2,27K","1,80%"
"14.02.2024","942,80","873,00","948,50","867,00","2,07K","8,27%"
"13.02.2024","870,80","910,00","923,50","862,00","3,64K","-3,76%"
"12.02.2024","904,80","877,00","911,00","864,50","1,63K","3,26%"
"09.02.2024","876,20","904,50","904,50","866,00","1,28K","-2,45%"
"08.02.2024","898,20","902,50","913,50","868,00","1,46K","-0,90%"
"07.02.2024","906,40","959,00","959,00","901,00","1,18K","-5,28%"
"06.02.2024","956,90","959,50","972,00","942,50","0,84K","-0,53%"
"05.02.2024","962,00","950,00","964,50","932,50","1,00K","0,81%"
"02.02.2024","954,30","983,00","983,00","938,50","0,63K","-2,37%"
"01.02.2024","977,50","983,50","987,00","962,00","0,34K","-2,54%"
"31.01.2024","1.003,00","988,00","1.004,00","987,00","0,18K","1,74%"
"30.01.2024","985,80","994,00","1.004,00","983,00","0,60K","0,09%"
"29.01.2024","984,90","948,00","976,00","948,00","0,01K","1,76%"
"26.01.2024","967,90","948,50","971,50","938,00","1,07K","1,92%"
"25.01.2024","949,70","966,50","966,50","943,50","0,90K","-3,14%"
"24.01.2024","980,50","962,00","983,50","962,00","0,78K","2,87%"
"23.01.2024","953,10","939,00","959,50","938,50","0,37K","0,68%"
"22.01.2024","946,70","950,50","950,50","927,50","0,84K","-0,87%"
"19.01.2024","955,00","950,50","960,50","940,00","0,11K","0,46%"
"18.01.2024","950,60","937,50","952,00","933,50","0,99K","2,60%"
"17.01.2024","926,50","940,00","946,00","913,50","0,23K","-1,97%"
"16.01.2024","945,10","985,50","1.003,00","943,00","0,28K","-3,22%"
"15.01.2024","976,50","984,00","999,00","964,00","","-0,74%"
"14.01.2024","983,78","982,25","985,53","978,00","","-0,31%"
"12.01.2024","986,80","1.006,00","1.008,50","988,50","0,22K","-0,39%"
"11.01.2024","990,70","1.024,00","1.032,00","990,00","0,44K","-1,32%"
"10.01.2024","1.004,00","992,00","1.025,00","992,00","0,13K","1,85%"
"09.01.2024","985,80","1.002,00","1.006,00","984,00","0,14K","-2,20%"
"08.01.2024","1.008,00","1.033,50","1.033,50","1.006,50","0,22K","-3,57%"
"05.01.2024","1.045,30","1.045,50","1.062,50","1.040,00","0,08K","-0,07%"
"04.01.2024","1.046,00","1.070,00","1.086,00","1.045,50","0,07K","-3,09%"
"03.01.2024","1.079,30","1.100,00","1.100,00","1.068,00","0,06K","-1,14%"
"02.01.2024","1.091,80","1.105,00","1.109,50","1.085,00","0,13K","-0,93%"
"01.01.2024","1.102,03","1.106,00","1.109,00","1.101,50","","-1,38%"
"29.12.2023","1.117,50","1.118,00","1.118,00","1.112,00","0,02K","-2,71%"
"28.12.2023","1.148,60","1.172,00","1.172,00","1.151,00","0,03K","-0,79%"
"27.12.2023","1.157,70","1.194,00","1.213,50","1.155,00","3,01K","-2,67%"
"26.12.2023","1.189,40","1.219,50","1.227,50","1.185,50","1,86K","-2,81%"
"25.12.2023","1.223,78","1.228,00","1.228,00","1.218,75","","0,01%"
"22.12.2023","1.223,70","1.227,00","1.260,00","1.208,00","2,47K","-0,37%"
"21.12.2023","1.228,20","1.216,50","1.236,00","1.196,50","2,86K","0,11%"
"20.12.2023","1.226,90","1.235,50","1.245,50","1.202,50","3,76K","-1,13%"
"19.12.2023","1.240,90","1.194,00","1.257,00","1.178,50","4,76K","3,46%"
"18.12.2023","1.199,40","1.189,00","1.226,50","1.158,00","5,43K","-0,25%"
"15.12.2023","1.202,40","1.119,00","1.206,50","1.093,00","10,04K","7,22%"
"14.12.2023","1.121,40","1.000,00","1.124,00","999,00","7,66K","15,70%"
"13.12.2023","969,20","987,00","1.011,00","958,00","2,80K","-1,33%"
"12.12.2023","982,30","964,00","994,50","962,50","2,02K","1,81%"
"11.12.2023","964,80","953,00","974,00","939,50","2,49K","1,39%"
"08.12.2023","951,60","979,00","992,00","946,50","3,05K","-3,02%"
"07.12.2023","981,20","951,00","999,00","944,00","3,22K","3,21%"
"06.12.2023","950,70","940,00","980,00","937,50","3,55K","1,11%"
"05.12.2023","940,30","971,00","987,50","926,50","4,08K","-4,12%"
"04.12.2023","980,70","1.010,50","1.021,00","965,50","3,29K","-2,94%"
"01.12.2023","1.010,40","1.016,50","1.030,00","996,00","3,68K","-0,98%"
"30.11.2023","1.020,40","1.036,00","1.040,00","1.014,50","3,40K","-2,03%"
"29.11.2023","1.041,50","1.067,00","1.078,00","1.029,00","3,97K","-2,57%"
"28.11.2023","1.069,00","1.070,00","1.078,00","1.041,00","2,31K","-0,38%"
"27.11.2023","1.073,10","1.084,00","1.100,00","1.067,00","4,98K","-1,01%"
"24.11.2023","1.084,00","1.068,00","1.088,50","1.050,00","4,69K","2,48%"
"23.11.2023","1.057,78","1.061,50","1.066,28","1.047,75","","-0,39%"
"22.11.2023","1.061,90","1.080,50","1.093,00","1.056,00","6,46K","-3,32%"
"21.11.2023","1.098,40","1.089,00","1.104,50","1.070,00","6,41K","0,29%"
"20.11.2023","1.095,20","1.062,00","1.099,50","1.060,50","4,62K","3,13%"
"17.11.2023","1.062,00","1.045,50","1.068,50","1.042,00","3,25K","0,82%"
"16.11.2023","1.053,40","1.030,00","1.059,00","1.030,00","1,82K","0,83%"
"15.11.2023","1.044,70","1.029,50","1.059,00","1.011,00","1,29K","1,33%"
"14.11.2023","1.031,00","991,50","1.040,00","978,50","2,29K","4,43%"
"13.11.2023","987,30","973,50","993,50","957,50","1,47K","0,33%"
"10.11.2023","984,10","1.002,00","1.002,00","956,50","1,50K","-2,98%"
"09.11.2023","1.014,30","1.062,00","1.062,00","999,00","1,36K","-4,86%"
"08.11.2023","1.066,10","1.066,50","1.071,00","1.020,00","1,86K","-0,25%"
"07.11.2023","1.068,80","1.106,50","1.107,00","1.064,50","1,29K","-4,67%"
"06.11.2023","1.121,10","1.142,50","1.142,50","1.109,50","1,23K","-1,15%"
"03.11.2023","1.134,10","1.130,50","1.142,00","1.121,00","0,48K","1,59%"
"02.11.2023","1.116,30","1.120,00","1.135,50","1.115,50","0,33K","-0,31%"
"01.11.2023","1.119,80","1.128,00","1.155,00","1.116,00","0,51K","-1,04%"
"31.10.2023","1.131,60","1.138,50","1.153,00","1.131,00","0,26K","-1,09%"
"30.10.2023","1.144,10","1.137,00","1.171,00","1.136,00","0,83K","1,82%"
"27.10.2023","1.123,70","1.145,28","1.153,78","1.122,53","","-2,13%"
"26.10.2023","1.148,10","1.137,50","1.156,00","1.122,50","0,70K","0,81%"
"25.10.2023","1.138,90","1.155,50","1.155,50","1.133,00","0,95K","0,53%"
"24.10.2023","1.132,90","1.132,00","1.142,00","1.117,00","1,14K","-1,13%"
"23.10.2023","1.145,80","1.110,50","1.150,50","1.101,00","0,37K","2,39%"
"20.10.2023","1.119,10","1.127,00","1.128,50","1.110,00","0,21K","-0,72%"
"19.10.2023","1.127,20","1.125,00","1.129,00","1.110,00","0,12K","-1,37%"
"18.10.2023","1.142,90","1.140,50","1.145,50","1.125,50","0,12K","-1,10%"
"17.10.2023","1.155,60","1.157,00","1.157,00","1.135,00","0,07K","-0,03%"
"16.10.2023","1.156,00","1.143,00","1.162,00","1.143,00","0,04K","0,12%"
"13.10.2023","1.154,60","1.154,00","1.160,50","1.140,00","0,12K","-0,22%"
"12.10.2023","1.157,20","1.173,50","1.173,50","1.153,00","0,55K","-1,92%"
"11.10.2023","1.179,80","1.182,00","1.186,50","1.160,00","0,18K","-0,02%"
"10.10.2023","1.180,00","1.141,00","1.186,50","1.137,50","0,29K","3,38%"
"09.10.2023","1.141,40","1.170,00","1.170,00","1.130,50","0,03K","-2,67%"
"06.10.2023","1.172,70","1.161,00","1.182,00","1.155,00","0,05K","1,59%"
"05.10.2023","1.154,30","1.195,00","1.195,00","1.154,50","0,07K","-2,29%"
"04.10.2023","1.181,30","1.168,00","1.195,50","1.168,00","0,12K","-1,71%"
"03.10.2023","1.201,90","1.213,50","1.213,50","1.175,00","0,08K","-1,06%"
"02.10.2023","1.214,80","1.253,50","1.253,50","1.214,00","0,27K","-3,98%"
"29.09.2023","1.265,10","1.289,00","1.300,00","1.265,00","0,02K","-1,72%"
"28.09.2023","1.287,30","1.278,00","1.290,50","1.278,00","0,12K","5,20%"
"27.09.2023","1.223,70","1.233,00","1.253,50","1.214,50","2,80K","-0,16%"
"26.09.2023","1.225,70","1.236,00","1.246,50","1.210,00","2,52K","-0,51%"
"25.09.2023","1.232,00","1.257,50","1.258,00","1.230,00","1,86K","-1,92%"
"22.09.2023","1.256,10","1.270,00","1.291,00","1.253,00","2,25K","-1,06%"
"21.09.2023","1.269,50","1.272,50","1.274,50","1.235,50","3,48K","-0,92%"
"20.09.2023","1.281,30","1.267,50","1.301,50","1.265,00","3,28K","1,17%"
"19.09.2023","1.266,50","1.249,50","1.280,50","1.245,00","2,68K","1,81%"
"18.09.2023","1.244,00","1.258,00","1.259,50","1.228,00","1,78K","-0,69%"
"15.09.2023","1.252,70","1.254,50","1.281,00","1.234,00","2,47K","-0,17%"
"14.09.2023","1.254,80","1.255,00","1.273,50","1.251,00","2,37K","-0,48%"
"13.09.2023","1.260,80","1.246,00","1.267,50","1.229,00","2,36K","1,24%"
"12.09.2023","1.245,30","1.219,00","1.250,50","1.209,00","1,93K","2,14%"
"11.09.2023","1.219,20","1.199,50","1.226,00","1.195,50","1,69K","2,26%"
"08.09.2023","1.192,30","1.215,50","1.233,00","1.190,00","1,89K","-1,87%"
"07.09.2023","1.215,00","1.220,00","1.226,00","1.192,00","1,90K","0,36%"
"06.09.2023","1.210,70","1.219,00","1.221,00","1.180,50","2,64K","-0,27%"
"05.09.2023","1.214,00","1.220,00","1.237,00","1.182,50","4,14K","-1,14%"
"04.09.2023","1.228,00","1.224,53","1.237,03","1.222,50","","0,30%"
"03.09.2023","1.224,28","1.222,25","1.225,03","1.220,00","","-0,25%"
"01.09.2023","1.227,40","1.233,00","1.240,00","1.220,00","1,98K","0,71%"
"31.08.2023","1.218,70","1.233,50","1.240,50","1.215,00","2,15K","-0,84%"
"30.08.2023","1.229,00","1.253,50","1.257,00","1.228,00","2,33K","-2,75%"
"29.08.2023","1.263,70","1.250,50","1.257,50","1.211,50","2,84K","0,14%"
"28.08.2023","1.261,90","1.233,50","1.268,00","1.225,00","2,27K","2,36%"
"25.08.2023","1.232,80","1.251,00","1.257,00","1.220,00","5,13K","-1,27%"
"24.08.2023","1.248,60","1.289,00","1.289,00","1.236,00","5,91K","-2,66%"
"23.08.2023","1.282,70","1.265,00","1.303,00","1.264,00","3,35K","1,25%"
"22.08.2023","1.266,90","1.249,00","1.298,00","1.249,00","2,97K","1,94%"
"21.08.2023","1.242,80","1.267,50","1.272,50","1.234,00","1,61K","-1,68%"
"18.08.2023","1.264,10","1.226,50","1.266,50","1.218,00","1,70K","3,15%"
"17.08.2023","1.225,50","1.215,00","1.244,50","1.212,00","1,89K","0,60%"
"16.08.2023","1.218,20","1.245,00","1.253,00","1.215,00","0,62K","-2,14%"
"15.08.2023","1.244,90","1.276,50","1.276,50","1.239,00","0,62K","-2,72%"
"14.08.2023","1.279,70","1.309,00","1.321,00","1.258,00","0,63K","-2,72%"
"11.08.2023","1.315,50","1.307,00","1.350,00","1.297,50","1,34K","0,26%"
"10.08.2023","1.312,10","1.237,50","1.315,00","1.237,50","1,59K","6,05%"
"09.08.2023","1.237,20","1.227,00","1.242,00","1.215,50","1,76K","0,78%"
"08.08.2023","1.227,60","1.245,00","1.245,00","1.206,50","0,60K","-1,52%"
"07.08.2023","1.246,50","1.272,00","1.274,00","1.238,50","0,50K","-2,18%"
"04.08.2023","1.274,30","1.265,00","1.280,00","1.255,00","0,34K","0,58%"
"03.08.2023","1.266,90","1.247,50","1.270,00","1.229,00","0,45K","1,30%"
"02.08.2023","1.250,60","1.249,00","1.258,00","1.240,50","0,63K","0,26%"
"01.08.2023","1.247,30","1.286,00","1.286,00","1.233,00","0,67K","-3,05%"
"31.07.2023","1.286,50","1.246,00","1.295,00","1.246,00","0,25K","2,76%"
"28.07.2023","1.252,00","1.255,00","1.275,50","1.233,00","0,56K","0,36%"
"27.07.2023","1.247,50","1.263,00","1.270,00","1.215,50","2,80K","-1,67%"
"26.07.2023","1.268,70","1.292,50","1.296,50","1.249,00","0,70K","-1,91%"
"25.07.2023","1.293,40","1.289,00","1.302,00","1.280,00","0,44K","0,99%"
"24.07.2023","1.280,70","1.297,00","1.303,50","1.281,00","0,51K","-1,25%"
"21.07.2023","1.296,90","1.291,00","1.308,50","1.288,50","0,12K","0,76%"
"20.07.2023","1.287,10","1.313,00","1.316,00","1.278,00","0,16K","-2,35%"
"19.07.2023","1.318,10","1.318,00","1.328,00","1.306,50","0,15K","-0,68%"
"18.07.2023","1.327,10","1.307,50","1.330,00","1.307,50","0,15K","2,59%"
"17.07.2023","1.293,60","1.278,00","1.304,00","1.275,50","0,07K","1,17%"
"14.07.2023","1.278,60","1.286,00","1.286,00","1.285,50","0,02K","-1,96%"
"13.07.2023","1.304,20","1.308,00","1.309,50","1.304,00","0,02K","0,91%"
"12.07.2023","1.292,50","1.257,00","1.308,50","1.257,00","0,19K","2,55%"
"11.07.2023","1.260,40","1.233,00","1.253,50","1.213,00","0,17K","0,90%"
"10.07.2023","1.249,20","1.244,50","1.250,00","1.185,00","0,09K","-0,65%"
"07.07.2023","1.257,40","1.250,50","1.266,00","1.241,50","0,02K","0,53%"
"06.07.2023","1.250,80","1.259,50","1.259,50","1.238,50","0,01K","-1,46%"
"05.07.2023","1.269,30","1.262,00","1.268,00","1.240,50","0,12K","1,58%"
"04.07.2023","1.249,53","1.241,03","1.260,50","1.230,00","","0,80%"
"03.07.2023","1.239,60","1.237,00","1.253,50","1.234,50","0,06K","0,38%"
"30.06.2023","1.234,90","1.255,50","1.264,50","1.234,50","0,03K","-0,45%"
"29.06.2023","1.240,50","1.257,00","1.257,00","1.233,50","0,04K","-0,51%"
"28.06.2023","1.246,90","1.295,50","1.299,50","1.204,50","3,79K","-3,65%"
"27.06.2023","1.294,10","1.306,00","1.321,50","1.286,00","1,67K","-0,66%"
"26.06.2023","1.302,70","1.282,50","1.346,00","1.275,50","2,34K","1,85%"
"23.06.2023","1.279,00","1.283,00","1.292,50","1.268,00","2,42K","0,50%"
"22.06.2023","1.272,60","1.348,50","1.349,50","1.265,00","3,25K","-5,33%"
"21.06.2023","1.344,30","1.375,00","1.384,00","1.337,50","2,39K","-2,52%"
"20.06.2023","1.379,10","1.415,00","1.417,00","1.351,50","2,37K","-2,19%"
"19.06.2023","1.410,03","1.412,28","1.416,03","1.385,00","","-0,21%"
"18.06.2023","1.413,03","1.408,50","1.417,00","1.408,50","","-0,22%"
"16.06.2023","1.416,20","1.389,50","1.426,00","1.387,50","1,61K","1,35%"
"15.06.2023","1.397,30","1.393,00","1.399,50","1.357,00","1,73K","-0,35%"
"14.06.2023","1.402,20","1.351,00","1.405,00","1.346,50","1,89K","3,21%"
"13.06.2023","1.358,60","1.345,50","1.384,50","1.335,00","1,95K","1,30%"
"12.06.2023","1.341,10","1.318,50","1.352,50","1.296,00","2,48K","2,78%"
"09.06.2023","1.304,80","1.348,50","1.362,00","1.293,00","3,33K","-3,94%"
"08.06.2023","1.358,30","1.392,00","1.392,00","1.344,00","2,18K","-2,13%"
"07.06.2023","1.387,90","1.410,50","1.417,50","1.379,50","1,39K","-1,69%"
"06.06.2023","1.411,80","1.405,00","1.432,50","1.384,50","1,39K","0,11%"
"05.06.2023","1.410,30","1.426,50","1.448,50","1.391,00","1,84K","0,48%"
"02.06.2023","1.403,50","1.396,00","1.440,50","1.386,50","1,74K","0,92%"
"01.06.2023","1.390,70","1.361,00","1.400,00","1.357,00","2,41K","2,33%"
"31.05.2023","1.359,00","1.399,50","1.423,00","1.351,00","2,34K","-2,75%"
"30.05.2023","1.397,50","1.425,00","1.445,00","1.386,00","3,14K","-2,07%"
