"Date","Price","Open","High","Low","Vol.","Change %"
"06/17/2024","26,810.00","26,810.00","26,810.00","26,810.00","","-0.08%"
"06/14/2024","26,832.00","26,832.00","26,832.00","26,832.00","","0.00%"
"06/13/2024","26,832.00","26,832.00","26,832.00","26,832.00","","-0.02%"
"06/12/2024","26,838.00","26,838.00","26,838.00","26,838.00","","-0.02%"
"06/11/2024","26,843.00","26,843.00","26,843.00","26,843.00","","-0.02%"
"06/10/2024","26,848.50","26,848.50","26,848.50","26,848.50","","-0.08%"
"06/07/2024","26,870.00","26,870.00","26,870.00","26,870.00","","0.00%"
"06/06/2024","26,870.00","26,870.00","26,870.00","26,870.00","","-0.02%"
"06/05/2024","26,875.00","26,875.00","26,875.00","26,875.00","","-0.02%"
"06/04/2024","26,881.00","26,881.00","26,881.00","26,881.00","","-0.02%"
"06/03/2024","26,886.00","26,886.00","26,886.00","26,886.00","","-0.08%"
"05/31/2024","26,908.00","26,908.00","26,908.00","26,908.00","","0.00%"
"05/30/2024","26,908.00","26,908.00","26,908.00","26,908.00","","-0.02%"
"05/29/2024","26,913.00","26,913.00","26,913.00","26,913.00","","-0.02%"
"05/28/2024","26,918.00","26,918.00","26,918.00","26,918.00","","-0.10%"
"05/24/2024","26,945.00","26,945.00","26,945.00","26,945.00","","0.00%"
"05/23/2024","26,945.00","26,945.00","26,945.00","26,945.00","","-0.02%"
"05/22/2024","26,950.00","26,950.00","26,950.00","26,950.00","","-2.64%"
"05/21/2024","27,680.00","27,680.00","27,680.00","27,680.00","","-0.01%"
"05/20/2024","27,684.00","27,684.00","27,684.00","27,684.00","","-0.06%"
"05/17/2024","27,702.00","27,702.00","27,702.00","27,702.00","","0.00%"
"05/16/2024","27,702.00","27,702.00","27,702.00","27,702.00","","-0.01%"
"05/15/2024","27,706.00","27,706.00","27,706.00","27,706.00","","-0.03%"
"05/13/2024","27,714.50","27,714.50","27,714.50","27,714.50","","-0.06%"
"05/10/2024","27,732.00","27,732.00","27,732.00","27,732.00","","0.00%"
"05/09/2024","27,732.00","27,732.00","27,732.00","27,732.00","","-0.01%"
"05/08/2024","27,736.00","27,736.00","27,736.00","27,736.00","","-0.02%"
"05/07/2024","27,740.50","27,740.50","27,740.50","27,740.50","","-0.08%"
"05/03/2024","27,762.00","27,762.00","27,762.00","27,762.00","","0.00%"
"05/02/2024","27,762.50","27,762.50","27,762.50","27,762.50","","-0.02%"
"05/01/2024","27,767.00","27,767.00","27,767.00","27,767.00","","-0.03%"
"04/30/2024","27,775.50","27,775.50","27,775.50","27,775.50","","-0.02%"
"04/29/2024","27,780.00","27,780.00","27,780.00","27,780.00","","-0.05%"
"04/26/2024","27,793.00","27,793.00","27,793.00","27,793.00","","-0.01%"
"04/25/2024","27,797.00","27,797.00","27,797.00","27,797.00","","-0.01%"
"04/24/2024","27,801.00","27,801.00","27,801.00","27,801.00","","-0.01%"
"04/23/2024","27,805.00","27,805.00","27,805.00","27,805.00","","-0.01%"
"04/22/2024","27,809.00","27,809.00","27,809.00","27,809.00","","-0.05%"
"04/19/2024","27,822.00","27,822.00","27,822.00","27,822.00","","-0.01%"
"04/18/2024","27,826.00","27,826.00","27,826.00","27,826.00","","-0.01%"
"04/17/2024","27,830.00","27,830.00","27,830.00","27,830.00","","0.41%"
"04/15/2024","27,715.00","27,715.00","27,715.00","27,715.00","","0.00%"
"04/12/2024","27,715.00","27,715.00","27,715.00","27,715.00","","-2.54%"
"04/11/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"04/10/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"04/09/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"04/08/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"04/05/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"04/04/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"04/03/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"04/02/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"03/28/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"03/27/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"03/26/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"03/25/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"03/22/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"03/21/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.00%"
"03/20/2024","28,437.00","28,437.00","28,437.00","28,437.00","","0.53%"
"03/18/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/15/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/14/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/13/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/12/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/11/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/08/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/07/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/06/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/05/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/04/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"03/01/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"02/29/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"02/28/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"02/27/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"02/26/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"02/23/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"02/22/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.00%"
"02/21/2024","28,288.00","28,288.00","28,288.00","28,288.00","","0.54%"
"02/19/2024","28,137.00","28,137.00","28,137.00","28,137.00","","0.00%"
"02/16/2024","28,137.00","28,137.00","28,137.00","28,137.00","","0.00%"
"02/15/2024","28,137.00","28,137.00","28,137.00","28,137.00","","0.00%"
"02/14/2024","28,137.00","28,137.00","28,137.00","28,137.00","","0.00%"
"02/13/2024","28,137.00","28,137.00","28,137.00","28,137.00","","0.00%"
"02/12/2024","28,137.00","28,137.00","28,137.00","28,137.00","","0.00%"
"02/09/2024","28,137.00","28,137.00","28,137.00","28,137.00","","0.00%"
"02/08/2024","28,137.00","28,137.00","28,137.00","28,137.00","","-2.05%"
"02/07/2024","28,727.00","28,727.00","28,727.00","28,727.00","","0.00%"
"02/06/2024","28,727.00","28,727.00","28,727.00","28,727.00","","0.00%"
"02/05/2024","28,727.00","28,727.00","28,727.00","28,727.00","","-0.09%"
"02/02/2024","28,753.50","28,753.50","28,753.50","28,753.50","","-0.02%"
"02/01/2024","28,759.00","28,759.00","28,759.00","28,759.00","","-0.02%"
"01/31/2024","28,764.50","28,764.50","28,764.50","28,764.50","","0.00%"
"01/30/2024","28,764.50","28,764.50","28,764.50","28,764.50","","-0.02%"
"01/29/2024","28,770.00","28,770.00","28,770.00","28,770.00","","-0.06%"
"01/26/2024","28,786.50","28,786.50","28,786.50","28,786.50","","-0.02%"
"01/25/2024","28,792.00","28,792.00","28,792.00","28,792.00","","-0.02%"
"01/24/2024","28,797.00","28,797.00","28,797.00","28,797.00","","-0.02%"
"01/23/2024","28,802.50","28,802.50","28,802.50","28,802.50","","-0.02%"
"01/22/2024","28,808.00","28,808.00","28,808.00","28,808.00","","-0.06%"
"01/19/2024","28,824.00","28,824.00","28,824.00","28,824.00","","-0.02%"
"01/18/2024","28,829.50","28,829.50","28,829.50","28,829.50","","-0.02%"
"01/17/2024","28,835.00","28,835.00","28,835.00","28,835.00","","0.50%"
"01/15/2024","28,691.50","28,691.50","28,691.50","28,691.50","","-0.05%"
"01/12/2024","28,707.25","28,707.25","28,707.25","28,707.25","","-0.02%"
"01/11/2024","28,712.50","28,712.50","28,712.50","28,712.50","","-0.02%"
"01/10/2024","28,717.75","28,717.75","28,717.75","28,717.75","","-0.02%"
"01/09/2024","28,723.00","28,723.00","28,723.00","28,723.00","","-0.02%"
"01/08/2024","28,728.00","28,728.00","28,728.00","28,728.00","","-0.06%"
"01/05/2024","28,744.00","28,744.00","28,744.00","28,744.00","","-0.02%"
"01/04/2024","28,749.50","28,749.50","28,749.50","28,749.50","","-0.02%"
"01/03/2024","28,755.00","28,755.00","28,755.00","28,755.00","","-0.02%"
"01/02/2024","28,760.50","28,760.50","28,760.50","28,760.50","","-0.09%"
"12/29/2023","28,787.50","28,787.50","28,787.50","28,787.50","","0.00%"
"12/28/2023","28,787.50","28,787.50","28,787.50","28,787.50","","-0.02%"
"12/27/2023","28,792.50","28,792.50","28,792.50","28,792.50","","-0.09%"
"12/22/2023","28,819.00","28,819.00","28,819.00","28,819.00","","-0.02%"
"12/21/2023","28,824.50","28,824.50","28,824.50","28,824.50","","-0.02%"
"12/20/2023","28,830.00","28,830.00","28,830.00","28,830.00","","0.50%"
"12/18/2023","28,687.50","28,687.50","28,687.50","28,687.50","","-0.06%"
"12/15/2023","28,704.00","28,704.00","28,704.00","28,704.00","","-0.02%"
"12/14/2023","28,710.00","28,710.00","28,710.00","28,710.00","","-2.36%"
"12/13/2023","29,403.00","29,403.00","29,403.00","29,403.00","","-2.42%"
"12/12/2023","30,133.00","30,133.00","30,133.00","30,133.00","","-2.36%"
"12/11/2023","30,862.00","30,862.00","30,862.00","30,862.00","","-2.31%"
"12/08/2023","31,591.00","31,591.00","31,591.00","31,591.00","","-2.26%"
"12/07/2023","32,321.00","32,321.00","32,321.00","32,321.00","","-2.20%"
"12/06/2023","33,047.00","33,047.00","33,047.00","33,047.00","","-0.02%"
"12/05/2023","33,052.00","33,052.00","33,052.00","33,052.00","","-0.02%"
"12/04/2023","33,057.00","33,057.00","33,057.00","33,057.00","","-0.05%"
"12/01/2023","33,073.00","33,073.00","33,073.00","33,073.00","","-0.02%"
"11/30/2023","33,078.00","33,078.00","33,078.00","33,078.00","","0.00%"
"11/29/2023","33,078.00","33,078.00","33,078.00","33,078.00","","-0.02%"
"11/28/2023","33,083.00","33,083.00","33,083.00","33,083.00","","-0.02%"
"11/27/2023","33,088.50","33,088.50","33,088.50","33,088.50","","-0.06%"
"11/24/2023","33,110.00","33,110.00","33,110.00","33,110.00","","0.00%"
"11/23/2023","33,110.00","33,110.00","33,110.00","33,110.00","","-0.02%"
"11/22/2023","33,115.00","33,115.00","33,115.00","33,115.00","","-0.02%"
"11/21/2023","33,120.00","33,120.00","33,120.00","33,120.00","","-0.01%"
"11/20/2023","33,124.50","33,124.50","33,124.50","33,124.50","","-0.05%"
"11/17/2023","33,142.00","33,142.00","33,142.00","33,142.00","","0.00%"
"11/16/2023","33,142.00","33,142.00","33,142.00","33,142.00","","-0.01%"
"11/15/2023","33,146.00","33,146.00","33,146.00","33,146.00","","0.43%"
"11/13/2023","33,003.00","33,003.00","33,003.00","33,003.00","","-0.05%"
"11/10/2023","33,020.50","33,020.50","33,020.50","33,020.50","","0.00%"
"11/09/2023","33,020.50","33,020.50","33,020.50","33,020.50","","-0.01%"
"11/08/2023","33,025.00","33,025.00","33,025.00","33,025.00","","-0.01%"
"11/07/2023","33,029.50","33,029.50","33,029.50","33,029.50","","-0.01%"
"11/06/2023","33,034.00","33,034.00","33,034.00","33,034.00","","-0.05%"
"11/03/2023","33,051.00","33,051.00","33,051.00","33,051.00","","0.00%"
"11/02/2023","33,051.00","33,051.00","33,051.00","33,051.00","","-0.01%"
"11/01/2023","33,055.00","33,055.00","33,055.00","33,055.00","","-0.01%"
"10/31/2023","33,059.00","33,059.00","33,059.00","33,059.00","","-0.01%"
"10/30/2023","33,063.00","33,063.00","33,063.00","33,063.00","","-0.05%"
"10/27/2023","33,080.00","33,080.00","33,080.00","33,080.00","","0.00%"
"10/26/2023","33,080.00","33,080.00","33,080.00","33,080.00","","-0.01%"
"10/25/2023","33,084.00","33,084.00","33,084.00","33,084.00","","-0.01%"
"10/24/2023","33,088.50","33,088.50","33,088.50","33,088.50","","-0.01%"
"10/23/2023","33,093.00","33,093.00","33,093.00","33,093.00","","-0.05%"
"10/20/2023","33,110.00","33,110.00","33,110.00","33,110.00","","0.00%"
"10/19/2023","33,110.00","33,110.00","33,110.00","33,110.00","","-0.01%"
"10/18/2023","33,114.50","33,114.50","33,114.50","33,114.50","","0.43%"
"10/16/2023","32,974.00","32,974.00","32,974.00","32,974.00","","-0.07%"
"10/13/2023","32,995.50","32,995.50","32,995.50","32,995.50","","0.00%"
"10/12/2023","32,995.50","32,995.50","32,995.50","32,995.50","","-0.02%"
"10/11/2023","33,001.00","33,001.00","33,001.00","33,001.00","","-0.02%"
"10/10/2023","33,006.50","33,006.50","33,006.50","33,006.50","","-0.02%"
"10/09/2023","33,012.00","33,012.00","33,012.00","33,012.00","","-0.07%"
"10/06/2023","33,033.50","33,033.50","33,033.50","33,033.50","","0.00%"
"10/05/2023","33,033.50","33,033.50","33,033.50","33,033.50","","-0.02%"
"10/04/2023","33,039.00","33,039.00","33,039.00","33,039.00","","-0.02%"
"10/03/2023","33,044.50","33,044.50","33,044.50","33,044.50","","-0.02%"
"10/02/2023","33,050.00","33,050.00","33,050.00","33,050.00","","-0.06%"
"09/29/2023","33,071.00","33,071.00","33,071.00","33,071.00","","-0.02%"
"09/28/2023","33,076.50","33,076.50","33,076.50","33,076.50","","-0.02%"
"09/27/2023","33,082.00","33,082.00","33,082.00","33,082.00","","0.00%"
"09/26/2023","33,082.00","33,082.00","33,082.00","33,082.00","","0.00%"
"09/25/2023","33,082.00","33,082.00","33,082.00","33,082.00","","-0.08%"
"09/22/2023","33,108.50","33,108.50","33,108.50","33,108.50","","-0.02%"
"09/21/2023","33,114.00","33,114.00","33,114.00","33,114.00","","-0.02%"
"09/20/2023","33,119.00","33,119.00","33,119.00","33,119.00","","0.43%"
"09/18/2023","32,977.00","32,977.00","32,977.00","32,977.00","","-0.04%"
"09/15/2023","32,990.00","32,990.00","32,990.00","32,990.00","","-0.01%"
"09/14/2023","32,994.50","32,994.50","32,994.50","32,994.50","","-0.01%"
"09/13/2023","32,999.00","32,999.00","32,999.00","32,999.00","","-0.02%"
"09/12/2023","33,004.00","33,004.00","33,004.00","33,004.00","","-0.01%"
"09/11/2023","33,008.25","33,008.25","33,008.25","33,008.25","","-0.04%"
"09/08/2023","33,021.00","33,021.00","33,021.00","33,021.00","","-0.01%"
"09/07/2023","33,025.00","33,025.00","33,025.00","33,025.00","","-0.01%"
"09/06/2023","33,029.50","33,029.50","33,029.50","33,029.50","","-0.01%"
"09/05/2023","33,034.00","33,034.00","33,034.00","33,034.00","","-0.01%"
"09/04/2023","33,038.00","33,038.00","33,038.00","33,038.00","","-0.04%"
"09/01/2023","33,051.00","33,051.00","33,051.00","33,051.00","","-0.01%"
"08/31/2023","33,055.50","33,055.50","33,055.50","33,055.50","","0.00%"
"08/30/2023","33,055.50","33,055.50","33,055.50","33,055.50","","-0.01%"
"08/29/2023","33,059.75","33,059.75","33,059.75","33,059.75","","-0.06%"
"08/25/2023","33,081.00","33,081.00","33,081.00","33,081.00","","0.00%"
"08/24/2023","33,081.00","33,081.00","33,081.00","33,081.00","","0.00%"
"08/23/2023","33,081.00","33,081.00","33,081.00","33,081.00","","-0.03%"
"08/22/2023","33,089.75","33,089.75","33,089.75","33,089.75","","-0.01%"
"08/21/2023","33,094.00","33,094.00","33,094.00","33,094.00","","-0.05%"
"08/18/2023","33,111.00","33,111.00","33,111.00","33,111.00","","0.00%"
"08/17/2023","33,111.00","33,111.00","33,111.00","33,111.00","","-0.01%"
"08/16/2023","33,115.50","33,115.50","33,115.50","33,115.50","","0.43%"
"08/14/2023","32,975.00","32,975.00","32,975.00","32,975.00","","-0.06%"
"08/11/2023","32,996.00","32,996.00","32,996.00","32,996.00","","0.00%"
"08/10/2023","32,996.00","32,996.00","32,996.00","32,996.00","","-0.02%"
"08/09/2023","33,001.00","33,001.00","33,001.00","33,001.00","","-0.02%"
"08/08/2023","33,006.50","33,006.50","33,006.50","33,006.50","","-0.02%"
"08/07/2023","33,012.00","33,012.00","33,012.00","33,012.00","","-0.06%"
"08/04/2023","33,033.00","33,033.00","33,033.00","33,033.00","","0.00%"
"08/03/2023","33,033.00","33,033.00","33,033.00","33,033.00","","-0.02%"
"08/02/2023","33,038.50","33,038.50","33,038.50","33,038.50","","-0.02%"
"08/01/2023","33,044.00","33,044.00","33,044.00","33,044.00","","-0.02%"
"07/31/2023","33,049.50","33,049.50","33,049.50","33,049.50","","-0.07%"
"07/28/2023","33,071.00","33,071.00","33,071.00","33,071.00","","0.00%"
"07/27/2023","33,071.00","33,071.00","33,071.00","33,071.00","","-0.02%"
"07/26/2023","33,076.50","33,076.50","33,076.50","33,076.50","","-0.02%"
"07/25/2023","33,082.00","33,082.00","33,082.00","33,082.00","","-0.02%"
"07/24/2023","33,087.50","33,087.50","33,087.50","33,087.50","","-0.06%"
"07/21/2023","33,109.00","33,109.00","33,109.00","33,109.00","","0.00%"
"07/20/2023","33,109.00","33,109.00","33,109.00","33,109.00","","-0.02%"
"07/19/2023","33,114.75","33,114.75","33,114.75","33,114.75","","0.42%"
"07/17/2023","32,977.00","32,977.00","32,977.00","32,977.00","","-0.07%"
"07/14/2023","32,999.00","32,999.00","32,999.00","32,999.00","","0.00%"
"07/13/2023","32,999.00","32,999.00","32,999.00","32,999.00","","-0.02%"
"07/12/2023","33,004.50","33,004.50","33,004.50","33,004.50","","-0.02%"
"07/11/2023","33,010.00","33,010.00","33,010.00","33,010.00","","-0.02%"
"07/10/2023","33,015.00","33,015.00","33,015.00","33,015.00","","-0.06%"
"07/07/2023","33,036.00","33,036.00","33,036.00","33,036.00","","0.00%"
"07/06/2023","33,036.00","33,036.00","33,036.00","33,036.00","","-0.02%"
"07/05/2023","33,041.50","33,041.50","33,041.50","33,041.50","","-0.02%"
"07/04/2023","33,047.00","33,047.00","33,047.00","33,047.00","","-0.02%"
"07/03/2023","33,052.50","33,052.50","33,052.50","33,052.50","","-0.07%"
"06/30/2023","33,074.00","33,074.00","33,074.00","33,074.00","","6.57%"
"06/29/2023","31,035.00","31,035.00","31,035.00","31,035.00","","6.34%"
"06/28/2023","29,185.00","29,185.00","29,185.00","29,185.00","","-0.02%"
"06/27/2023","29,190.00","29,190.00","29,190.00","29,190.00","","-0.02%"
"06/26/2023","29,195.50","29,195.50","29,195.50","29,195.50","","-0.07%"
"06/23/2023","29,217.00","29,217.00","29,217.00","29,217.00","","0.00%"
"06/22/2023","29,217.00","29,217.00","29,217.00","29,217.00","","-0.02%"
"06/21/2023","29,222.50","29,222.50","29,222.50","29,222.50","","-0.02%"
"06/20/2023","29,228.00","29,228.00","29,228.00","29,228.00","","0.50%"
"06/19/2023","29,083.00","29,083.00","29,083.00","29,083.00","","-0.06%"
"06/16/2023","29,100.25","29,100.25","29,100.25","29,100.25","","0.00%"
"06/15/2023","29,100.25","29,100.25","29,100.25","29,100.25","","-0.01%"
"06/14/2023","29,104.50","29,104.50","29,104.50","29,104.50","","-0.02%"
"06/13/2023","29,109.00","29,109.00","29,109.00","29,109.00","","-0.02%"
"06/12/2023","29,113.50","29,113.50","29,113.50","29,113.50","","-0.06%"
"06/09/2023","29,131.00","29,131.00","29,131.00","29,131.00","","0.00%"
"06/08/2023","29,131.00","29,131.00","29,131.00","29,131.00","","-0.01%"
"06/07/2023","29,135.00","29,135.00","29,135.00","29,135.00","","-0.02%"
"06/06/2023","29,139.50","29,139.50","29,139.50","29,139.50","","-0.02%"
"06/05/2023","29,144.00","29,144.00","29,144.00","29,144.00","","-0.06%"
"06/02/2023","29,161.00","29,161.00","29,161.00","29,161.00","","0.00%"
"06/01/2023","29,161.00","29,161.00","29,161.00","29,161.00","","-0.01%"
"05/31/2023","29,165.00","29,165.00","29,165.00","29,165.00","","-0.01%"
"05/30/2023","29,169.00","29,169.00","29,169.00","29,169.00","","-0.07%"
"05/26/2023","29,190.00","29,190.00","29,190.00","29,190.00","","-2.19%"
"05/25/2023","29,844.00","29,844.00","29,844.00","29,844.00","","-0.06%"
"05/24/2023","29,861.00","29,861.00","29,861.00","29,861.00","","-13.70%"
"05/23/2023","34,599.50","34,599.50","34,599.50","34,599.50","","-0.01%"
"05/22/2023","34,604.00","34,604.00","34,604.00","34,604.00","","-0.05%"
"05/19/2023","34,621.00","34,621.00","34,621.00","34,621.00","","0.00%"
"05/18/2023","34,621.00","34,621.00","34,621.00","34,621.00","","-0.01%"
"05/17/2023","34,625.00","34,625.00","34,625.00","34,625.00","","-0.01%"
"05/16/2023","34,629.50","34,629.50","34,629.50","34,629.50","","0.42%"
"05/15/2023","34,484.00","34,484.00","34,484.00","34,484.00","","-0.06%"
"05/12/2023","34,505.00","34,505.00","34,505.00","34,505.00","","0.00%"
"05/11/2023","34,505.00","34,505.00","34,505.00","34,505.00","","-0.02%"
"05/10/2023","34,510.50","34,510.50","34,510.50","34,510.50","","-0.02%"
"05/09/2023","34,516.00","34,516.00","34,516.00","34,516.00","","-0.08%"
"05/05/2023","34,543.00","34,543.00","34,543.00","34,543.00","","0.00%"
"05/04/2023","34,543.00","34,543.00","34,543.00","34,543.00","","-0.02%"
"05/03/2023","34,549.00","34,549.00","34,549.00","34,549.00","","-0.02%"
"05/02/2023","34,554.50","34,554.50","34,554.50","34,554.50","","-0.08%"
"04/28/2023","34,582.00","34,582.00","34,582.00","34,582.00","","-0.01%"
"04/27/2023","34,587.00","34,587.00","34,587.00","34,587.00","","-0.01%"
"04/26/2023","34,592.00","34,592.00","34,592.00","34,592.00","","-0.01%"
"04/25/2023","34,597.00","34,597.00","34,597.00","34,597.00","","-0.01%"
"04/24/2023","34,602.00","34,602.00","34,602.00","34,602.00","","-0.05%"
"04/21/2023","34,618.00","34,618.00","34,618.00","34,618.00","","-0.02%"
"04/20/2023","34,623.50","34,623.50","34,623.50","34,623.50","","-0.02%"
"04/19/2023","34,629.00","34,629.00","34,629.00","34,629.00","","-0.01%"
"04/18/2023","34,634.00","34,634.00","34,634.00","34,634.00","","0.42%"
"04/17/2023","34,488.00","34,488.00","34,488.00","34,488.00","","-0.05%"
"04/14/2023","34,504.00","34,504.00","34,504.00","34,504.00","","-0.01%"
"04/13/2023","34,509.00","34,509.00","34,509.00","34,509.00","","-0.02%"
"04/12/2023","34,514.50","34,514.50","34,514.50","34,514.50","","-0.02%"
"04/11/2023","34,520.00","34,520.00","34,520.00","34,520.00","","-0.08%"
"04/06/2023","34,546.50","34,546.50","34,546.50","34,546.50","","-0.02%"
"04/05/2023","34,552.00","34,552.00","34,552.00","34,552.00","","0.00%"
