"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"21.06.2015","1.780,50","1.785,00","1.812,00","1.761,50","10,45K","-0,42%"
"14.06.2015","1.788,00","1.855,00","1.861,00","1.785,00","12,11K","-3,90%"
"07.06.2015","1.860,50","1.908,50","1.964,50","1.836,00","13,22K","-2,46%"
"31.05.2015","1.907,50","1.940,00","1.964,00","1.901,50","12,64K","-2,08%"
"24.05.2015","1.948,00","1.945,00","2.008,50","1.925,00","9,86K","0,15%"
"17.05.2015","1.945,00","1.973,00","2.000,00","1.915,00","13,71K","-1,59%"
"10.05.2015","1.976,50","2.046,00","2.079,00","1.965,00","14,99K","-3,40%"
"03.05.2015","2.046,00","2.115,00","2.162,00","2.037,00","11,44K","-3,45%"
"26.04.2015","2.119,00","2.065,00","2.152,50","2.065,00","12,50K","2,37%"
"19.04.2015","2.070,00","2.040,00","2.083,50","2.005,50","12,59K","1,82%"
"12.04.2015","2.033,00","1.996,50","2.052,50","1.954,00","12,10K","2,14%"
"05.04.2015","1.990,50","1.874,50","2.006,00","1.868,00","9,52K","6,19%"
"29.03.2015","1.874,50","1.814,00","1.879,50","1.792,00","8,78K","2,94%"
"22.03.2015","1.821,00","1.766,00","1.881,50","1.766,00","12,08K","2,53%"
"15.03.2015","1.776,00","1.765,00","1.780,50","1.676,00","12,38K","0,45%"
"08.03.2015","1.768,00","1.806,00","1.840,50","1.762,00","10,72K","-2,37%"
"01.03.2015","1.811,00","1.730,50","1.818,00","1.730,50","10,75K","4,86%"
"22.02.2015","1.727,00","1.760,00","1.787,50","1.725,00","9,94K","-1,99%"
"15.02.2015","1.762,00","1.842,00","1.847,50","1.760,00","9,84K","-4,32%"
"08.02.2015","1.841,50","1.842,00","1.869,00","1.795,00","10,15K","-0,49%"
"01.02.2015","1.850,50","1.858,50","1.870,50","1.836,00","12,27K","-0,43%"
"25.01.2015","1.858,50","1.845,50","1.888,50","1.815,00","10,22K","1,28%"
"18.01.2015","1.835,00","1.841,50","1.917,00","1.826,50","12,89K","-0,56%"
"11.01.2015","1.845,25","1.860,00","1.867,00","1.741,75","22,32K","-0,81%"
"04.01.2015","1.860,25","1.870,25","1.878,50","1.824,00","17,25K","-0,47%"
"28.12.2014","1.869,00","1.860,00","1.887,00","1.815,00","10,76K","0,62%"
"21.12.2014","1.857,50","1.876,00","1.887,50","1.846,00","7,37K","-1,35%"
"14.12.2014","1.883,00","1.991,25","2.000,00","1.836,00","16,21K","-5,44%"
"07.12.2014","1.991,25","2.028,50","2.042,50","1.977,25","13,53K","-1,84%"
"30.11.2014","2.028,50","2.020,00","2.057,50","2.011,25","14,44K","0,16%"
"23.11.2014","2.025,25","2.050,25","2.074,25","2.020,00","13,30K","-0,98%"
"16.11.2014","2.045,25","2.030,25","2.073,25","2.008,00","14,71K","0,37%"
"09.11.2014","2.037,75","2.030,50","2.055,25","2.004,00","16,04K","0,70%"
"02.11.2014","2.023,50","2.002,00","2.039,00","1.955,50","16,54K","0,91%"
"26.10.2014","2.005,25","1.991,25","2.047,75","1.986,00","15,94K","0,72%"
"19.10.2014","1.991,00","2.027,00","2.057,25","1.991,00","13,91K","-1,97%"
"12.10.2014","2.031,00","2.064,00","2.087,25","1.961,25","19,70K","-1,66%"
"05.10.2014","2.065,25","2.078,00","2.120,00","2.053,00","15,95K","-0,67%"
"28.09.2014","2.079,25","2.069,75","2.111,00","2.057,25","13,37K","0,45%"
"21.09.2014","2.070,00","2.081,00","2.094,50","2.051,00","14,40K","-0,91%"
"14.09.2014","2.089,00","2.108,00","2.147,25","2.070,25","19,36K","-1,74%"
"07.09.2014","2.126,00","2.208,25","2.225,50","2.102,75","20,14K","-3,72%"
"31.08.2014","2.208,25","2.238,00","2.249,25","2.201,75","15,14K","-1,42%"
"24.08.2014","2.240,00","2.257,25","2.271,00","2.239,00","12,20K","-0,71%"
"17.08.2014","2.256,00","2.213,50","2.263,75","2.207,00","16,02K","1,67%"
"10.08.2014","2.219,00","2.226,00","2.274,50","2.196,50","16,04K","-0,89%"
"03.08.2014","2.239,00","2.221,00","2.278,75","2.202,00","22,15K","0,29%"
"27.07.2014","2.232,50","2.268,00","2.306,00","2.199,50","20,01K","-1,68%"
"20.07.2014","2.270,75","2.188,00","2.278,75","2.177,50","18,04K","3,68%"
"13.07.2014","2.190,25","2.205,00","2.223,25","2.165,25","15,95K","-0,67%"
"06.07.2014","2.205,00","2.175,25","2.220,25","2.162,50","17,08K","1,09%"
"29.06.2014","2.181,25","2.159,50","2.229,25","2.151,00","16,47K","1,01%"
"22.06.2014","2.159,50","2.130,25","2.191,50","2.126,50","15,42K","1,27%"
"15.06.2014","2.132,50","2.086,25","2.148,25","2.084,00","16,73K","2,07%"
"08.06.2014","2.089,25","2.109,50","2.151,00","2.070,00","16,81K","-0,96%"
"01.06.2014","2.109,50","2.091,75","2.138,00","2.084,00","17,05K","0,85%"
"25.05.2014","2.091,75","2.150,00","2.155,00","2.090,50","12,05K","-2,23%"
"18.05.2014","2.139,50","2.135,25","2.161,38","2.099,00","18,05K","0,15%"
"11.05.2014","2.136,25","2.086,38","2.157,00","2.083,00","16,11K","2,46%"
"04.05.2014","2.085,00","2.091,00","2.116,25","2.072,25","12,34K","-0,30%"
"27.04.2014","2.091,25","2.158,00","2.166,25","2.077,00","14,56K","-3,09%"
"20.04.2014","2.158,00","2.134,00","2.180,50","2.134,00","11,60K","0,76%"
"13.04.2014","2.141,75","2.090,50","2.147,75","2.086,00","13,04K","2,61%"
"06.04.2014","2.087,25","2.055,00","2.138,00","2.042,50","16,21K","1,51%"
"30.03.2014","2.056,25","2.057,00","2.075,50","2.032,00","14,65K","-0,38%"
"23.03.2014","2.064,00","2.069,00","2.097,00","2.050,00","15,61K","-0,63%"
"16.03.2014","2.077,00","2.042,00","2.090,50","2.025,00","19,22K","1,65%"
"09.03.2014","2.043,25","2.088,00","2.112,25","2.012,50","22,06K","-2,61%"
"02.03.2014","2.098,00","2.123,00","2.168,00","2.091,00","19,18K","-1,59%"
"23.02.2014","2.132,00","2.135,25","2.144,75","2.112,00","14,46K","-0,61%"
"16.02.2014","2.145,00","2.140,25","2.189,00","2.132,00","16,36K","0,37%"
"09.02.2014","2.137,00","2.098,00","2.147,00","2.085,50","16,84K","0,90%"
"02.02.2014","2.118,00","2.110,00","2.137,00","2.075,25","17,43K","0,09%"
"26.01.2014","2.116,00","2.166,00","2.172,75","2.101,25","21,21K","-2,39%"
"19.01.2014","2.167,75","2.197,50","2.230,25","2.143,25","20,63K","-1,52%"
