Date,High,Low,Open,Close,returns
2008-11-01,615.0,615.0,615.0,615.0,
2008-12-01,550.0,550.0,550.0,550.0,-10.569107
2009-01-01,530.0,530.0,530.0,530.0,-3.6363661
2009-02-01,500.0,500.0,500.0,505.0,-4.7169805
2009-03-01,470.0,470.0,470.0,450.0,-10.891092
2009-04-01,420.0,420.0,420.0,420.0,-6.666666
2009-05-01,430.0,430.0,430.0,425.0,1.1904716
2009-06-01,470.0,450.0,450.0,470.0,10.588241
2009-07-01,495.0,480.0,480.0,500.0,6.382978
2009-08-01,540.0,510.0,510.0,530.0,5.9999943
2009-09-01,550.0,550.0,550.0,550.0,3.773582
2009-10-01,535.0,535.0,535.0,535.0,-2.7272701
2009-11-01,540.0,525.0,525.0,525.0,-1.8691599
2009-12-01,550.0,530.0,530.0,550.0,4.7619104
2010-01-01,580.0,580.0,580.0,580.0,5.4545403
2010-02-01,600.0,600.0,600.0,630.0,8.620691
2010-03-01,700.0,660.0,660.0,700.0,11.111116
2010-04-01,710.0,690.0,710.0,680.0,-2.8571427
2010-05-01,650.0,650.0,650.0,650.0,-4.411763
2010-06-01,630.0,620.0,630.0,615.0,-5.384618
2010-07-01,610.0,585.0,610.0,610.0,-0.81300735
2010-08-01,615.0,615.0,615.0,615.0,0.81967115
2010-09-01,590.0,590.0,590.0,605.0,-1.6260147
2010-10-01,580.0,565.0,580.0,590.0,-2.4793386
2010-11-01,620.0,620.0,620.0,625.0,5.9322
2010-12-01,680.0,660.0,660.0,695.0,11.199999
2011-01-01,775.0,755.0,755.0,755.0,8.633089
2011-02-01,785.0,745.0,745.0,758.0,0.3973484
2011-03-01,850.0,790.0,790.0,810.0,6.860161
2011-04-01,770.0,710.0,770.0,710.0,-12.345677
2011-05-01,745.0,675.0,715.0,680.0,-4.2253494
2011-06-01,735.0,730.0,730.0,730.0,7.3529363
2011-07-01,735.0,700.0,735.0,705.0,-3.4246564
2011-08-01,765.0,765.0,765.0,765.0,8.510637
2011-09-01,770.0,725.0,760.0,705.0,-7.843137
2011-10-01,695.0,662.0,694.0,685.0,-2.836877
2011-11-01,715.0,700.0,715.0,710.0,3.64964
2011-12-01,725.0,715.0,715.0,715.0,0.7042289
2012-01-01,735.0,695.0,725.0,703.0,-1.6783237
2012-02-01,690.0,690.0,690.0,690.0,-1.8492162
2012-03-01,695.0,685.0,685.0,690.0,0.0
2012-04-01,685.0,675.0,685.0,670.0,-2.89855
2012-05-01,645.0,645.0,645.0,650.0,-2.9850721
2012-06-01,625.0,615.0,625.0,625.0,-3.8461566
2012-07-01,640.0,630.0,630.0,640.0,2.4000049
2012-08-01,651.0,615.0,645.0,620.0,-3.125
2012-09-01,606.0,585.0,606.0,609.0,-1.7741919
2012-10-01,635.0,609.0,609.0,650.0,6.7323446
2012-11-01,665.0,655.0,655.0,650.0,0.0
2012-12-01,655.0,645.0,655.0,655.0,0.7692337
2013-01-01,656.0,635.0,655.0,648.0,-1.0686994
2013-02-01,650.0,636.0,650.0,638.0,-1.5432119
2013-03-01,635.0,618.0,635.0,618.0,-3.134799
2013-04-01,613.0,599.0,613.0,605.0,-2.1035612
2013-05-01,603.0,585.0,603.0,600.0,-0.8264482
2013-06-01,631.0,610.0,610.0,630.0,4.999995
2013-07-01,632.0,620.0,632.0,605.0,-3.9682567
2013-08-01,633.0,633.0,633.0,628.0,3.8016558
2013-09-01,623.0,623.0,623.0,630.0,0.31846762
2013-10-01,665.0,635.0,635.0,655.0,3.9682508
2013-11-01,665.0,652.0,665.0,652.0,-0.458014
2013-12-01,643.0,648.0,643.0,643.0,-1.3803661
2014-01-01,635.0,635.0,635.0,629.0,-2.177292
2014-02-01,630.0,617.0,630.0,620.0,-1.4308453
2014-03-01,655.0,655.0,655.0,655.0,5.645156
2014-04-01,681.0,660.0,660.0,645.0,-1.5267193
2014-05-01,650.0,645.0,650.0,623.0,-3.410852
2014-06-01,626.0,635.0,635.0,635.0,1.9261599
2014-07-01,650.0,650.0,650.0,646.0,1.7322779
2014-08-01,657.0,646.0,646.0,645.0,-0.15479922
2014-09-01,634.0,634.0,634.0,634.0,-1.705426
2014-10-01,642.0,641.0,641.0,641.0,1.1041045
2014-11-01,638.0,630.0,638.0,628.0,-2.0280838
2014-12-01,619.0,606.0,619.0,605.0,-3.6624193
2015-01-01,550.0,573.0,550.0,550.0,-9.090906
