Date,High,Low,Open,Close,returns
2008-12-22,10500.0,9580.0,10300.0,9699.0,
2008-12-29,13550.0,9750.0,9800.0,12900.0,33.003403
2009-01-05,13550.0,11100.0,12600.0,12100.0,-6.2015533
2009-01-12,12250.0,10180.0,12100.0,10900.0,-9.917355
2009-01-19,12100.0,10730.0,11000.0,11773.0,8.0091715
2009-01-26,12095.0,10750.0,11700.0,11300.0,-4.0176687
2009-02-02,12051.0,11075.0,11180.0,11700.0,3.5398245
2009-02-09,11920.0,10125.0,11890.0,10325.0,-11.752134
2009-02-16,10350.0,9450.0,10250.0,9520.0,-7.7966094
2009-02-23,10440.0,9250.0,9640.0,9925.0,4.254198
2009-03-02,10075.0,9500.0,9975.0,9780.0,-1.4609575
2009-03-09,10050.0,9450.0,9820.0,9600.0,-1.8404901
2009-03-16,10420.0,9600.0,9600.0,9950.0,3.6458373
2009-03-23,10230.0,9505.0,10000.0,9600.0,-3.517586
2009-03-30,10950.0,9425.0,9580.0,10701.0,11.468744
2009-04-06,11170.0,10550.0,10850.0,10950.0,2.326882
2009-04-13,12844.0,11200.0,11200.0,12800.0,16.894972
2009-04-20,12840.0,10950.0,12840.0,11430.0,-10.703123
2009-04-27,11950.0,10750.0,11400.0,11825.0,3.4558177
2009-05-04,13500.0,11650.0,12050.0,13030.0,10.190272
2009-05-11,13550.0,12080.0,13100.0,12325.0,-5.410594
2009-05-18,12900.0,11925.0,12350.0,12750.0,3.4482718
2009-05-25,13940.0,12501.0,12800.0,13700.0,7.450986
2009-06-01,14925.0,13800.0,13945.0,14650.0,6.934309
2009-06-08,15900.0,14100.0,14505.0,15500.0,5.8020473
2009-06-15,15390.0,14450.0,15300.0,15000.0,-3.2258093
2009-06-22,16098.0,14330.0,14801.0,15749.0,4.9933314
2009-06-29,16600.0,15181.0,15850.0,16100.0,2.228713
2009-07-06,16210.0,14480.0,16050.0,14600.0,-9.316772
2009-07-13,16219.0,14120.0,14500.0,16060.0,10.000002
2009-07-20,16800.0,15602.0,16125.0,16776.0,4.4582844
2009-07-27,17900.0,16250.0,16775.0,17850.0,6.402004
2009-08-03,20410.0,17900.0,17900.0,19623.0,9.932768
2009-08-10,21325.0,19080.0,19700.0,19550.0,-0.37201047
2009-08-17,19920.0,18301.0,19425.0,19327.0,-1.140666
2009-08-24,20239.0,18749.0,19550.0,19120.0,-1.0710418
2009-08-31,18850.0,17400.0,18800.0,17830.0,-6.7468643
2009-09-07,18700.0,16700.0,17850.0,16764.0,-5.9786854
2009-09-14,17850.0,16282.0,16600.0,17320.0,3.316629
2009-09-21,18185.0,16697.0,17350.0,16950.0,-2.1362603
2009-09-28,18047.0,16400.0,16900.0,17390.0,2.5958657
2009-10-05,19500.0,17171.0,17200.0,18825.0,8.251869
2009-10-12,19180.0,18125.0,18900.0,18700.0,-0.66400766
2009-10-19,19750.0,18605.0,18700.0,19295.0,3.1818151
2009-10-26,19437.0,17650.0,19240.0,18200.0,-5.675048
2009-11-02,18400.0,17280.0,18180.0,17400.0,-4.395604
2009-11-09,17730.0,15975.0,17400.0,16225.0,-6.7528725
2009-11-16,17475.0,16300.0,16300.0,16735.0,3.1432986
2009-11-23,17225.0,15751.0,16900.0,16275.0,-2.7487278
2009-11-30,16730.0,15825.0,16200.0,16080.0,-1.1981547
2009-12-07,16775.0,15720.0,16000.0,16605.0,3.2649279
2009-12-14,17460.0,16450.0,16510.0,17300.0,4.185486
2009-12-21,18966.0,17250.0,17250.0,18920.0,9.364164
2009-12-28,19450.0,18501.0,18950.0,18848.0,-0.38055182
2010-01-04,19400.0,17950.0,18800.0,18075.0,-4.1012287
2010-01-11,18800.0,17325.0,18100.0,18560.0,2.68327
2010-01-18,19370.0,18075.0,18650.0,18450.0,-0.5926728
2010-01-25,18910.0,17737.0,18325.0,18600.0,0.81300735
2010-02-01,18577.0,17020.0,18550.0,17100.0,-8.064514
2010-02-08,18890.0,16975.0,17105.0,18550.0,8.479536
2010-02-15,20735.0,18595.0,18700.0,20650.0,11.320758
2010-02-22,21175.0,19950.0,20600.0,21156.0,2.4503589
2010-03-01,23040.0,21126.0,21188.0,22405.0,5.9037566
2010-03-08,22825.0,20990.0,22450.0,21800.0,-2.700293
2010-03-15,22900.0,21300.0,21600.0,22580.0,3.5779834
2010-03-22,23735.0,21876.0,22400.0,23700.0,4.9601436
2010-03-29,25714.0,23600.0,23650.0,24950.0,5.27426
2010-04-05,25318.0,24269.0,25246.0,25220.0,1.08217
2010-04-12,27544.0,25250.0,25300.0,26649.0,5.6661367
2010-04-19,27590.0,25801.0,26640.0,27000.0,1.3171196
2010-04-26,27465.0,24750.0,27100.0,26450.0,-2.0370364
2010-05-03,26469.0,20450.0,26150.0,22301.0,-15.686202
2010-05-10,23650.0,21500.0,22500.0,21577.0,-3.2464921
2010-05-17,22125.0,20460.0,21600.0,21390.0,-0.86666346
2010-05-24,22300.0,20756.0,21400.0,21050.0,-1.5895307
2010-05-31,21050.0,17975.0,21050.0,18065.0,-14.180523
2010-06-07,19600.0,17375.0,17950.0,19525.0,8.081924
2010-06-14,20550.0,19250.0,19700.0,19600.0,0.3841281
2010-06-21,20418.0,19131.0,19800.0,20022.0,2.1530628
2010-06-28,20600.0,18710.0,20000.0,18998.0,-5.1143765
2010-07-05,19545.0,18545.0,18900.0,19400.0,2.1160126
2010-07-12,19825.0,18875.0,19430.0,18940.0,-2.3711324
2010-07-19,20631.0,18700.0,19200.0,20425.0,7.84055
