Date,High,Low,Open,Close,returns
2010-10-24,147.5,147.5,147.5,147.5,
2010-10-31,158.3,158.3,158.3,158.3,7.322037
2010-11-07,155.8,155.8,155.8,155.8,-1.5792787
2010-11-14,159.5,159.5,159.5,159.5,2.3748398
2010-11-21,161.0,161.0,161.0,161.0,0.9404421
2010-11-28,168.0,168.0,168.0,168.0,4.347825
2010-12-05,169.0,169.0,169.0,169.0,0.5952358
2010-12-12,169.0,169.0,169.0,169.0,0.0
2010-12-19,168.8,168.8,168.8,168.8,-0.11833906
2010-12-26,168.3,168.3,168.3,168.3,-0.29621124
2011-01-02,173.5,173.5,173.5,173.5,3.089714
2011-01-09,179.5,179.5,179.5,179.5,3.4582138
2011-01-16,178.0,178.0,178.0,178.0,-0.8356571
2011-01-23,179.5,179.5,179.5,179.5,0.8427024
2011-01-30,183.5,183.5,183.5,183.5,2.228415
2011-02-06,188.0,188.0,188.0,188.0,2.452314
2011-02-13,187.5,187.5,187.5,187.5,-0.26595592
2011-02-20,187.5,187.5,187.5,187.5,0.0
2011-02-27,174.5,174.5,174.5,174.5,-6.9333315
2011-03-06,164.0,164.0,164.0,164.0,-6.01719
2011-03-13,168.9,168.9,168.9,168.9,2.987802
2011-03-20,169.4,169.4,169.4,169.4,0.29603243
2011-03-27,171.9,171.9,171.9,171.9,1.4757991
2011-04-03,181.0,181.0,181.0,181.0,5.2937746
2011-04-10,179.1,179.1,179.1,179.1,-1.0497212
2011-04-17,179.4,179.4,179.4,179.4,0.16750097
2011-04-24,179.1,179.1,179.1,179.1,-0.16721487
2011-05-01,169.3,169.3,169.3,169.3,-5.4718075
2011-05-08,169.6,169.6,169.6,169.6,0.17720461
2011-05-15,164.1,164.1,164.1,164.1,-3.2429218
2011-05-22,165.7,165.7,165.7,165.7,0.9750128
2011-05-29,168.3,168.3,168.3,168.3,1.5691042
2011-06-05,172.3,172.3,172.3,172.3,2.3767114
2011-06-12,166.6,166.6,166.6,166.6,-3.308183
2011-06-19,165.0,165.0,165.0,165.0,-0.9603858
2011-06-26,163.9,163.9,163.9,163.9,-0.666672
2011-07-03,168.8,168.8,168.8,168.8,2.9896379
2011-07-10,171.6,171.6,171.6,171.6,1.6587734
2011-07-17,172.6,172.6,172.6,172.6,0.5827546
2011-07-24,173.1,173.1,173.1,173.1,0.2896905
2011-07-31,175.3,175.3,175.3,175.3,1.2709379
2011-08-07,175.8,175.8,175.8,175.8,0.28522015
2011-08-14,177.0,177.0,177.0,177.0,0.6825924
2011-08-21,177.3,177.3,177.3,177.3,0.16949177
2011-08-28,179.1,179.1,179.1,179.1,1.015234
2011-09-04,178.1,178.1,178.1,178.1,-0.5583465
2011-09-11,178.8,178.8,178.8,178.8,0.39303303
2011-09-18,178.3,178.3,178.3,178.3,-0.27964115
2011-09-25,177.5,177.5,177.5,177.5,-0.44868588
2011-10-02,167.1,167.1,167.1,167.1,-5.8591547
2011-10-09,162.6,162.6,162.6,162.6,-2.6929975
2011-10-16,158.0,158.0,158.0,158.0,-2.8290331
2011-10-23,152.0,152.0,152.0,152.0,-3.7974656
2011-10-30,129.4,129.4,129.4,129.4,-14.868426
2011-11-06,131.3,131.3,131.3,131.3,1.4683247
2011-11-13,135.2,135.2,135.2,135.2,2.9702902
2011-11-20,136.3,136.3,136.3,136.3,0.8136153
2011-11-27,135.6,135.6,135.6,135.6,-0.5135715
2011-12-04,136.5,136.5,136.5,136.5,0.66370964
2011-12-11,136.5,136.5,136.5,136.5,0.0
2011-12-18,136.1,136.1,136.1,136.1,-0.29303432
2011-12-25,136.3,136.3,136.3,136.3,0.14694929
2012-01-01,136.3,136.3,136.3,136.3,0.0
2012-01-08,137.8,137.8,137.8,137.8,1.1005163
2012-01-15,138.8,138.8,138.8,138.8,0.72568655
2012-01-22,139.8,139.8,139.8,139.8,0.7204652
2012-01-29,143.4,143.4,143.4,143.4,2.5750995
2012-02-05,142.8,142.8,142.8,142.8,-0.41840076
2012-02-12,139.9,139.9,139.9,139.9,-2.0308197
2012-02-19,139.9,139.9,139.9,139.9,0.0
2012-02-26,139.5,139.5,139.5,139.5,-0.28591156
2012-03-04,140.0,140.0,140.0,140.0,0.35842657
2012-03-11,143.6,143.6,143.6,143.6,2.5714278
2012-03-18,143.9,143.9,143.9,143.9,0.20890236
2012-03-25,144.6,144.6,144.6,144.6,0.48645735
2012-04-01,147.1,147.1,147.1,147.1,1.7289042
2012-04-08,148.6,148.6,148.6,148.6,1.0197163
2012-04-15,148.3,148.3,148.3,148.3,-0.20188689
2012-04-22,147.8,147.8,147.8,147.8,-0.33715367
2012-04-29,142.7,142.7,142.7,142.7,-3.4506142
2012-05-06,140.2,140.2,140.2,140.2,-1.7519295
2012-05-13,137.9,137.9,137.9,137.9,-1.6405165
2012-05-20,137.0,137.0,137.0,137.0,-0.65264106
2012-05-27,132.0,132.0,132.0,132.0,-3.6496341
2012-06-03,131.2,131.2,131.2,131.2,-0.60606
2012-06-10,133.7,133.7,133.7,133.7,1.905489
2012-06-17,134.5,134.5,134.5,134.5,0.5983591
2012-06-24,134.6,134.6,134.6,134.6,0.074350834
2012-07-01,134.1,134.1,134.1,134.1,-0.37146807
2012-07-08,133.3,133.3,133.3,133.3,-0.59657097
2012-07-15,131.5,131.5,131.5,131.5,-1.3503373
2012-07-22,129.1,129.1,129.1,129.1,-1.8250883
2012-07-29,114.5,114.5,114.5,114.5,-11.30907
2012-08-05,114.8,114.8,114.8,114.8,0.2620101
2012-08-12,113.2,113.2,113.2,113.2,-1.3937354
2012-08-19,110.9,110.9,110.9,110.9,-2.0317972
2012-08-26,107.8,107.8,107.8,107.8,-2.7953088
2012-09-02,92.8,92.8,92.8,92.8,-13.914657
2012-09-09,95.8,95.8,95.8,95.8,3.2327533
2012-09-16,98.2,98.2,98.2,98.2,2.505207
2012-09-23,99.2,99.2,99.2,99.2,1.0183334
2012-09-30,109.59,109.59,109.59,109.59,10.473787
2012-10-07,110.06,110.06,110.06,110.06,0.42886734
2012-10-14,111.73,111.73,111.73,111.73,1.5173554
2012-10-21,113.16,113.16,113.16,113.16,1.2798667
2012-10-28,117.45,117.45,117.45,117.45,3.791082
2012-11-04,119.99,119.99,119.99,119.99,2.1626234
2012-11-11,120.53,120.53,120.53,120.53,0.4500389
2012-11-18,120.26,120.26,120.26,120.26,-0.22400618
2012-11-25,120.35,120.35,120.35,120.35,0.07483959
2012-12-02,121.29,121.29,121.29,121.29,0.78105927
2012-12-09,124.33,124.33,124.33,124.33,2.5063872
2012-12-16,127.63,127.63,127.63,127.63,2.6542187
2012-12-23,128.23,128.23,128.23,128.23,0.47010183
2012-12-30,148.91,148.91,148.91,148.91,16.127277
2013-01-06,151.16,151.16,151.16,151.16,1.5109777
2013-01-13,151.57,151.57,151.57,151.57,0.2712369
2013-01-20,150.88,150.88,150.88,150.88,-0.45523643
2013-01-27,153.64,153.64,153.64,153.64,1.8292665
2013-02-03,157.3,157.3,157.3,157.3,2.382195
2013-02-10,155.28,155.28,155.28,155.28,-1.2841702
2013-02-17,155.3,155.3,155.3,155.3,0.012886524
2013-02-24,146.85,146.85,146.85,146.85,-5.4410815
2013-03-03,145.26,145.26,145.26,145.26,-1.0827482
2013-03-10,142.28,142.28,142.28,142.28,-2.0514905
2013-03-17,140.9,140.9,140.9,140.9,-0.96992254
2013-03-24,139.87,139.87,139.87,139.87,-0.7310152
2013-03-31,136.54,136.54,136.54,136.54,-2.3807824
2013-04-07,138.96,138.96,138.96,138.96,1.7723799
2013-04-14,138.28,138.28,138.28,138.28,-0.48935413
2013-04-21,137.89,137.89,137.89,137.89,-0.28203726
2013-04-28,127.46,127.46,127.46,127.46,-7.564002
2013-05-05,130.18,130.18,130.18,130.18,2.1340013
2013-05-12,127.47,126.0,127.47,127.47,-2.081728
2013-05-19,126.73,126.0,126.73,126.73,-0.5805254
2013-05-26,124.66,124.66,124.66,124.66,-1.6333938
2013-06-02,112.0,111.5,111.75,111.83,-10.291994
2013-06-09,114.5,114.5,114.5,114.67,2.5395632
2013-06-16,115.75,115.17,115.17,115.17,0.43603182
2013-06-23,114.75,114.75,114.75,114.75,-0.3646791
2013-06-30,124.5,121.0,124.5,120.92,5.3768992
2013-07-07,125.25,122.31,122.31,122.31,1.1495233
2013-07-14,127.47,127.47,127.47,127.47,4.218793
2013-07-21,127.67,127.67,127.67,127.67,0.15689135
2013-07-28,128.0,128.78,128.78,128.78,0.8694291
2013-08-04,134.16,134.16,134.16,134.16,4.1776657
2013-08-11,135.0,135.85,135.85,135.85,1.2596965
2013-08-18,137.5,137.5,137.5,136.87,0.75081587
2013-08-25,137.05,137.05,137.05,137.05,0.13151169
2013-09-01,134.03,133.0,134.03,134.03,-2.2035778
2013-09-08,135.08,134.75,135.08,135.08,0.7834077
2013-09-15,134.64,134.64,134.64,134.64,-0.32573342
2013-09-22,134.33,134.33,134.33,134.33,-0.23024082
2013-09-29,129.73,129.73,129.73,129.73,-3.424406
2013-10-06,131.94,131.94,131.94,131.94,1.7035484
2013-10-13,132.65,132.65,132.65,132.65,0.53812265
2013-10-20,132.76,132.76,132.76,132.76,0.08292198
2013-10-27,133.0,133.82,133.82,133.82,0.79844
2013-11-03,135.25,135.25,135.25,135.25,1.0685921
2013-11-10,135.71,135.71,135.71,135.71,0.34011602
2013-11-17,136.33,136.33,136.33,136.33,0.45685768
2013-11-24,136.32,136.32,136.32,136.32,-0.0073313713
2013-12-01,138.1,138.1,138.1,138.1,1.305747
2013-12-08,137.4,137.0,137.4,137.4,-0.5068898
2013-12-15,136.61,136.5,136.61,136.61,-0.5749583
2013-12-22,135.93,135.93,135.93,135.93,-0.4977703
2013-12-29,132.71,133.0,132.71,132.71,-2.3688555
2014-01-05,130.82,130.82,130.82,130.82,-1.4241576
2014-01-12,129.73,128.75,129.73,129.73,-0.8332133
2014-01-19,128.98,128.5,128.98,128.98,-0.57812333
2014-01-26,122.63,122.63,122.63,122.63,-4.9232426
2014-02-02,122.4,121.75,121.04,121.04,-1.2965798
2014-02-09,122.5,122.39,122.39,122.39,1.115334
2014-02-16,122.27,122.27,122.27,122.27,-0.09804964
2014-02-23,121.37,121.37,121.37,121.37,-0.7360697
2014-03-02,113.27,113.27,113.27,113.76,-6.2700806
2014-03-09,111.43,111.0,111.43,111.43,-2.0481706
2014-03-16,111.43,111.43,111.43,111.43,0.0
2014-03-23,111.58,111.58,111.58,111.58,0.13461113
2014-03-30,116.07,116.07,116.07,116.07,4.024017
2014-04-06,117.09,117.09,117.09,117.09,0.8787751
2014-04-13,116.79,116.79,116.79,116.79,-0.25621057
2014-04-20,115.72,115.75,115.72,115.72,-0.91617703
2014-04-27,106.25,106.56,106.56,106.56,-7.9156637
2014-05-04,103.75,103.38,103.48,103.78,-2.6088595
2014-05-11,102.8,102.5,102.8,102.8,-0.9442985
2014-05-18,101.8,101.5,101.8,101.8,-0.9727597
2014-05-25,100.89,100.89,100.89,100.89,-0.8939147
2014-06-01,94.86,94.86,94.86,94.86,-5.976808
2014-06-08,92.26,91.25,92.26,92.26,-2.7408779
2014-06-15,92.19,92.19,92.19,92.19,-0.07587075
2014-06-22,92.7,92.7,92.7,92.7,0.5532026
2014-06-29,96.39,96.39,96.39,96.39,3.980589
2014-07-06,96.46,96.46,96.46,96.46,0.0726223
2014-07-13,96.23,96.23,96.23,96.23,-0.23843646
2014-07-20,96.02,96.02,96.02,96.02,-0.21823645
2014-07-27,94.69,95.5,94.69,94.69,-1.3851225
2014-08-03,95.35,95.35,95.35,95.35,0.6970048
2014-08-10,94.56,94.56,94.56,94.56,-0.8285284
2014-08-17,93.7,93.7,93.7,93.7,-0.9094775
2014-08-24,92.84,92.84,92.84,92.84,-0.9178221
2014-08-31,83.84,84.0,83.84,83.84,-9.694099
2014-09-07,83.5,84.06,84.06,84.06,0.2624035
2014-09-14,83.51,83.51,83.51,83.51,-0.65428615
2014-09-21,82.49,82.49,82.49,82.49,-1.2214184
2014-09-28,79.17,79.17,79.17,79.17,-4.024732
2014-10-05,80.12,80.12,80.12,80.12,1.1999607
2014-10-12,80.43,80.43,80.43,80.43,0.3869176
2014-10-19,80.45,80.45,80.45,80.45,0.024867058
2014-10-26,80.08,80.08,80.08,80.08,-0.45990944
2014-11-02,76.35,76.35,76.35,76.35,-4.6578465
2014-11-09,75.67,75.67,75.67,75.67,-0.89063644
2014-11-16,74.1,74.0,74.1,74.1,-2.074796
2014-11-23,73.13,73.13,73.13,73.13,-1.3090432
2014-11-30,71.06,71.06,71.06,71.06,-2.830577
2014-12-07,69.67,69.67,69.67,69.67,-1.9560933
2014-12-14,69.41,69.41,69.41,69.41,-0.37317872
2014-12-21,68.7,68.7,68.7,68.7,-1.022917
2014-12-28,70.06,70.06,70.06,70.06,1.9796252
2015-01-04,70.66,70.66,70.66,70.66,0.8564234
2015-01-11,69.13,69.13,69.13,69.13,-2.1653056
2015-01-18,68.46,68.46,68.46,68.46,-0.96918344
2015-01-25,67.2,67.2,67.2,67.2,-1.8404961
2015-02-01,62.23,62.23,62.23,62.23,-7.395828
2015-02-08,62.42,62.42,62.42,62.42,0.30531883
2015-02-15,62.43,62.43,62.43,62.43,0.016021729
2015-02-22,62.61,62.61,62.61,62.61,0.2883196
2015-03-01,59.44,59.44,59.44,59.44,-5.0630927
2015-03-08,58.87,58.87,58.87,58.87,-0.9589493
2015-03-15,57.84,57.84,57.84,57.84,-1.7496169
2015-03-22,57.41,57.41,57.41,57.41,-0.74343085
2015-03-29,47.08,47.08,47.08,47.08,-17.993378
2015-04-05,47.19,47.19,47.19,47.19,0.23363829
2015-04-12,49.59,49.59,49.59,49.59,5.085826
2015-04-19,49.98,49.98,49.98,49.98,0.7864475
2015-04-26,53.88,53.88,53.88,53.88,7.80313
2015-05-03,59.02,59.02,59.02,59.02,9.539711
2015-05-10,59.72,59.72,59.72,59.72,1.1860371
2015-05-17,59.62,59.62,59.62,59.62,-0.16745329
2015-05-24,60.39,60.39,60.39,60.39,1.2915134
2015-05-31,61.99,61.99,61.99,61.99,2.6494503
2015-06-07,63.68,63.68,63.68,63.68,2.726245
2015-06-14,62.61,62.61,62.61,62.61,-1.6802788
2015-06-21,62.53,62.53,62.53,62.53,-0.12778044
2015-06-28,54.02,54.02,54.02,54.02,-13.609463
2015-07-05,50.5,50.5,50.5,50.5,-6.5161047
2015-07-12,50.35,50.5,50.73,50.73,0.4554391
2015-07-19,51.08,51.08,51.08,51.08,0.6899357
2015-07-26,51.51,51.51,51.51,51.51,0.8418083
2015-08-02,54.21,54.21,54.21,54.21,5.241704
