Date,High,Low,Open,Close,returns
2013-12-31,22625.0,22270.0,22556.0,22385.0,
2014-01-02,22453.0,21850.0,22360.0,22033.0,-1.5724838
2014-01-03,22000.0,21280.0,21928.0,21517.0,-2.341944
2014-01-06,21720.0,21300.0,21500.0,21600.0,0.38573742
2014-01-07,21825.0,21415.0,21415.0,21728.0,0.5925894
2014-01-08,22039.0,21605.0,21605.0,21770.0,0.19329786
2014-01-09,21870.0,21325.0,21805.0,21452.0,-1.4607251
2014-01-10,22000.0,21425.0,21425.0,21841.0,1.8133521
2014-01-13,22185.0,21702.0,21950.0,22100.0,1.1858463
2014-01-14,22264.0,21902.0,22000.0,22075.0,-0.113123655
2014-01-15,22402.0,21855.0,22075.0,22250.0,0.7927537
2014-01-16,22531.0,22116.0,22252.0,22360.0,0.49438477
2014-01-17,22486.0,22205.0,22325.0,22212.0,-0.66189766
2014-01-20,22329.0,22200.0,22200.0,22207.0,-0.022512674
2014-01-21,22275.0,21901.0,22205.0,22105.0,-0.4593134
2014-01-22,22225.0,22001.0,22105.0,22051.0,-0.24428964
2014-01-23,22226.0,22000.0,22051.0,22050.0,-0.0045359135
2014-01-24,22125.0,21800.0,22000.0,21820.0,-1.0430813
2014-01-27,22001.0,21700.0,21825.0,21800.0,-0.09166002
2014-01-28,22100.0,21800.0,21800.0,22004.0,0.935781
2014-01-29,22135.0,21957.0,22004.0,22100.0,0.43628216
2014-01-30,22105.0,21850.0,22080.0,22025.0,-0.339365
2014-01-31,22050.0,21825.0,21951.0,22000.0,-0.113505125
2014-02-03,22180.0,21801.0,21900.0,22101.0,0.4590869
2014-02-04,22300.0,21960.0,21962.0,22152.0,0.23075342
2014-02-05,22187.0,22025.0,22100.0,22075.0,-0.3475964
2014-02-06,22184.5,22006.0,22075.0,22050.0,-0.113248825
2014-02-07,22225.0,22030.0,22030.0,22135.0,0.38548708
2014-02-10,22251.0,22085.0,22085.0,22150.0,0.06777048
2014-02-11,22275.0,22105.0,22105.0,22175.0,0.112867355
2014-02-12,22475.0,22165.0,22170.0,22391.0,0.974071
2014-02-13,22600.0,22390.0,22390.0,22550.0,0.7101059
2014-02-14,23037.0,22560.0,22560.0,22902.0,1.5609741
2014-02-17,23175.0,22800.0,22800.0,23103.0,0.87765455
2014-02-18,23147.0,23025.0,23025.0,23076.0,-0.11686683
2014-02-19,23180.0,23040.0,23076.0,23180.0,0.45068264
2014-02-20,23180.0,22950.0,23135.0,23000.0,-0.7765293
2014-02-21,23140.0,22900.0,23000.0,23085.0,0.36956072
2014-02-24,23060.0,22793.0,22950.0,23000.0,-0.36820173
2014-02-25,23310.0,22910.0,23000.0,23226.0,0.9826064
2014-02-26,23603.0,23200.0,23200.0,23500.0,1.179707
2014-02-27,23600.0,23400.0,23450.0,23501.0,0.0042557716
2014-02-28,23610.0,23390.0,23535.0,23410.0,-0.3872156
2014-03-03,23300.0,22850.0,23120.0,22962.0,-1.9137144
2014-03-04,23285.0,22848.0,22848.0,23240.0,1.2107015
2014-03-05,23399.0,23143.0,23202.0,23175.0,-0.27968884
2014-03-06,23325.0,23102.0,23150.0,23221.0,0.19849539
2014-03-07,23310.0,22734.0,23210.0,22875.0,-1.4900327
2014-03-10,23002.0,22825.0,22855.0,22890.0,0.06557703
2014-03-11,23200.0,22600.0,22890.0,22675.0,-0.93927383
2014-03-12,23060.0,22420.0,22650.0,22843.0,0.7409096
2014-03-13,22950.0,22502.0,22661.0,22900.0,0.24952888
2014-03-14,23050.0,22730.0,22850.0,22915.0,0.065505505
2014-03-17,22977.0,22800.0,22930.0,22951.0,0.15710592
2014-03-18,23175.0,22815.0,22951.0,23175.0,0.9759903
2014-03-19,23275.0,22825.0,23100.0,23134.0,-0.17691255
2014-03-20,23155.0,22950.0,23000.0,22951.0,-0.79104304
2014-03-21,23050.0,22751.0,22880.0,22800.0,-0.657922
2014-03-24,22975.0,22810.0,22810.0,22853.0,0.23245811
2014-03-25,23275.0,22850.0,22850.0,22926.0,0.3194332
2014-03-26,23201.0,22810.0,22950.0,22825.0,-0.44054985
2014-03-27,23024.0,22745.0,22825.0,22755.0,-0.30668378
2014-03-28,22965.0,22700.0,22700.0,22876.0,0.5317569
2014-03-31,22971.0,22728.0,22850.0,22806.0,-0.30599833
2014-04-01,22951.0,22700.0,22800.0,22951.0,0.63580275
2014-04-02,23100.0,22860.0,22900.0,22912.0,-0.16992688
2014-04-03,23325.0,22890.0,22905.0,23195.0,1.2351632
2014-04-04,23280.0,23050.0,23195.0,23051.0,-0.6208241
2014-04-07,23201.0,22985.0,23101.0,23171.0,0.52058697
2014-04-08,23295.0,23120.0,23120.0,23195.0,0.10358095
2014-04-09,23301.0,23185.0,23227.0,23276.0,0.3492117
2014-04-10,23405.0,23250.0,23255.0,23375.0,0.42532682
2014-04-11,23582.0,23281.0,23375.0,23281.0,-0.40214062
2014-04-14,23483.0,23281.0,23281.0,23335.0,0.23194551
2014-04-15,23431.0,23287.0,23335.0,23287.0,-0.20570159
2014-04-16,23600.0,23281.0,23281.0,23410.0,0.5281925
2014-04-17,23465.0,23100.0,23412.0,23350.0,-0.25629997
2014-04-22,23650.0,23250.0,23320.0,23571.0,0.94646215
2014-04-23,23725.0,23550.0,23571.0,23667.0,0.40727854
2014-04-24,23825.0,23680.0,23680.0,23700.0,0.1394391
2014-04-25,23731.0,23560.0,23700.0,23700.0,0.0
2014-04-28,23710.0,23500.0,23651.0,23511.0,-0.7974684
2014-04-29,23595.0,23040.0,23511.0,23081.0,-1.8289328
2014-04-30,23252.0,22850.0,23140.0,22948.0,-0.57623386
2014-05-01,23000.0,22730.0,22948.0,22850.0,-0.42705536
2014-05-02,23120.0,22780.0,22825.0,23011.0,0.7045984
2014-05-06,23159.0,22905.0,23011.0,23010.0,-0.0043451786
2014-05-07,23200.0,23001.0,23055.0,23105.0,0.41286945
2014-05-08,23230.0,23025.0,23065.0,23175.0,0.3029704
2014-05-09,23210.0,22977.0,23175.0,23077.0,-0.4228711
2014-05-12,23180.0,22900.0,23000.0,22951.0,-0.5459964
2014-05-13,23389.0,22950.0,22950.0,23338.0,1.6862035
2014-05-14,23450.0,23100.0,23260.0,23325.0,-0.05570054
2014-05-15,23430.0,23265.0,23325.0,23279.0,-0.19721389
2014-05-16,23374.0,23150.0,23279.0,23161.0,-0.5068958
