Date,High,Low,Open,Close,returns
2010-02-01,2155.0,1942.25,2064.0,2108.0,
2010-03-01,2317.0,2087.0,2129.0,2299.0,9.060717
2010-04-01,2458.75,2086.0,2301.0,2231.0,-2.957809
2010-05-01,2216.0,1928.0,2211.0,2017.0,-9.59211
2010-06-01,2031.0,1786.0,2004.0,1960.25,-2.8135836
2010-07-01,2158.25,1902.75,1943.0,2169.25,10.6619
2010-08-01,2241.25,2003.0,2159.0,2039.25,-5.9928536
2010-09-01,2329.5,2087.25,2087.25,2329.25,14.220917
2010-10-01,2436.5,2249.25,2348.5,2323.0,-0.2683282
2010-11-01,2488.25,2175.5,2339.0,2254.75,-2.9380083
2010-12-01,2480.75,2230.0,2263.5,2459.25,9.06974
2011-01-01,2519.5,2343.5,2468.0,2514.75,2.2567868
2011-02-01,2578.25,2450.25,2515.75,2575.5,2.4157524
2011-03-01,2640.75,2432.75,2569.5,2624.5,1.9025445
2011-04-01,2775.5,2571.25,2616.5,2741.5,4.4579864
2011-05-01,2797.5,2432.5,2763.75,2661.25,-2.9272318
2011-06-01,2673.5,2461.0,2648.25,2509.25,-5.711603
2011-07-01,2660.5,2429.75,2507.75,2617.75,4.324007
2011-08-01,2645.0,2260.25,2609.0,2439.75,-6.7997336
2011-09-01,2446.75,2128.5,2440.5,2221.0,-8.966083
2011-10-01,2282.5,2066.0,2129.25,2202.25,-0.84421635
2011-11-01,2341.25,1940.0,2199.25,2110.75,-4.1548433
2011-12-01,2212.75,1947.25,2099.75,1997.0,-5.3890824
2012-01-01,2297.25,1994.0,1997.0,2208.0,10.565853
2012-02-01,2325.25,2120.75,2224.0,2294.5,3.917575
2012-03-01,2333.5,2094.0,2295.0,2094.25,-8.727389
2012-04-01,2152.5,2023.25,2103.25,2086.0,-0.39393306
2012-05-01,2157.0,1927.75,2149.5,1962.5,-5.920422
2012-06-01,2026.75,1803.25,2024.0,1882.75,-4.063696
2012-07-01,1964.88,1834.38,1882.0,1859.75,-1.2216151
2012-08-01,1925.13,1803.55,1859.75,1890.75,1.6668916
2012-09-01,2200.5,1874.25,1880.63,2084.0,10.220814
2012-10-01,2210.0,1891.0,2100.0,1906.0,-8.541268
2012-11-01,2135.0,1906.0,1931.0,2094.0,9.863591
2012-12-01,2140.0,2061.0,2138.0,2073.0,-1.002866
2013-01-01,2166.0,2033.0,2121.0,2091.0,0.86830854
2013-02-01,2168.0,2002.0,2101.0,2005.0,-4.1128635
2013-03-01,1988.0,1900.5,1962.0,1904.0,-5.037409
2013-04-01,1941.0,1837.0,1895.0,1870.0,-1.7857134
2013-05-01,1917.0,1811.0,1830.0,1906.0,1.9251347
2013-06-01,1974.0,1764.5,1927.0,1773.0,-6.9779634
2013-07-01,1855.0,1768.5,1790.0,1804.0,1.7484546
2013-08-01,1945.0,1777.0,1830.0,1814.0,0.5543232
2013-09-01,1855.0,1777.5,1817.0,1845.0,1.7089248
2013-10-01,1900.0,1786.0,1841.0,1859.0,0.7588029
2013-11-01,1868.0,1748.0,1869.0,1755.0,-5.5944085
2013-12-01,1826.0,1740.0,1751.0,1800.0,2.5641084
2014-01-01,1820.0,1706.0,1815.0,1706.0,-5.222225
2014-02-01,1782.5,1677.0,1707.0,1754.0,2.8136015
2014-03-01,1795.0,1712.0,1725.0,1785.0,1.767385
2014-04-01,1893.0,1785.0,1786.0,1800.0,0.84034204
2014-05-01,1855.5,1756.0,1783.0,1838.0,2.111113
2014-06-01,1915.0,1821.0,1854.0,1891.0,2.8835654
2014-07-01,2048.0,1870.0,1879.0,1988.0,5.129564
2014-08-01,2113.0,1970.5,1976.0,2097.0,5.4829
2014-09-01,2112.0,1945.0,2097.0,1960.0,-6.53314
2014-10-01,2039.5,1889.0,1935.0,2039.0,4.030609
2014-11-01,2075.5,2004.0,2053.0,2004.0,-1.7165303
2014-12-01,2026.0,1850.0,1998.0,1852.5,-7.5598774
2015-01-01,1879.0,1771.0,1850.0,1864.0,0.6207824
2015-02-01,1895.0,1787.0,1877.0,1815.0,-2.6287556
2015-03-01,1819.0,1745.0,1820.0,1785.0,-1.6528904
2015-04-01,1924.5,1760.0,1775.0,1925.0,7.843137
2015-05-01,1978.0,1738.0,1927.0,1740.0,-9.610391
2015-06-01,1765.0,1682.0,1735.0,1691.0,-2.816093
2015-07-01,1737.0,1618.0,1703.0,1618.0,-4.3169737
2015-08-01,1623.0,1510.0,1612.0,1603.0,-0.92707276
2015-09-01,1650.0,1544.0,1593.0,1577.0,-1.6219616
2015-10-01,1628.0,1465.0,1593.0,1478.5,-6.2460365
2015-11-01,1529.0,1435.0,1491.0,1446.0,-2.1981716
2015-12-01,1550.0,1449.0,1449.0,1507.0,4.2185307
2016-01-01,1536.0,1450.5,1471.0,1519.0,0.7962823
2016-02-01,1585.0,1480.0,1512.0,1573.0,3.554976
2016-03-01,1599.5,1475.5,1587.0,1520.0,-3.3693552
2016-04-01,1679.0,1503.5,1535.0,1679.0,10.460531
2016-05-01,1648.0,1535.0,1648.0,1556.0,-7.3257866
2016-06-01,1649.0,1540.5,1557.0,1649.0,5.9768677
2016-07-01,1695.0,1592.0,1655.0,1644.0,-0.3032148
2016-08-01,1700.0,1614.5,1658.0,1614.0,-1.82482
2016-09-01,1673.0,1548.0,1606.0,1673.0,3.655517
2016-10-01,1735.0,1612.0,1673.0,1734.0,3.6461473
2016-11-01,1780.0,1685.0,1735.0,1732.0,-0.11534095
2016-12-01,1751.0,1679.0,1724.0,1693.0,-2.2517323
2017-01-01,1869.0,1679.0,1690.0,1819.0,7.4424148
2017-02-01,1924.0,1807.0,1821.0,1924.0,5.7724
2017-03-01,1978.0,1855.0,1942.0,1962.5,2.0010352
2017-04-01,1971.5,1892.0,1965.0,1911.5,-2.5987267
2017-05-01,1959.5,1865.0,1914.0,1928.0,0.86319447
2017-06-01,1940.0,1858.0,1930.0,1919.0,-0.4668057
2017-07-01,1950.0,1888.0,1923.0,1918.0,-0.05211234
2017-08-01,2132.0,1907.0,1910.0,2117.0,10.375393
2017-09-01,2190.0,2076.0,2134.0,2102.0,-0.7085502
2017-10-01,2190.0,2085.0,2093.0,2160.0,2.7592778
2017-11-01,2200.0,2048.0,2203.0,2048.0,-5.185187
2017-12-01,2288.0,2004.0,2062.0,2268.0,10.7421875
2018-01-01,2274.0,2152.5,2265.0,2219.5,-2.1384478
2018-02-01,2226.0,2123.0,2216.0,2132.0,-3.9423287
2018-03-01,2154.5,2003.0,2140.0,2004.5,-5.980301
2018-04-01,2590.0,1978.0,2030.0,2255.0,12.496877
2018-05-01,2368.0,2240.0,2255.0,2292.0,1.6407967
2018-06-01,2345.0,2133.0,2285.0,2133.0,-6.93717
2018-07-01,2132.0,2001.0,2129.0,2081.0,-2.4378836
2018-08-01,2172.0,2012.0,2070.5,2125.0,2.1143675
2018-09-01,2111.0,2017.5,2114.0,2062.0,-2.9647052
2018-10-01,2258.5,1954.0,2064.0,1953.5,-5.26188
2018-11-01,1995.0,1924.0,1974.0,1958.0,0.23036003
2018-12-01,1983.0,1836.5,1980.0,1846.0,-5.7201204
2019-01-01,1920.0,1795.0,1850.0,1910.0,3.4669518
2019-02-01,1927.0,1850.0,1892.0,1911.0,0.05235672
2019-03-01,1948.0,1847.0,1911.0,1912.0,0.052332878
2019-04-01,1914.5,1797.5,1915.0,1797.0,-6.014645
2019-05-01,1867.0,1770.0,1794.0,1794.5,-0.1391232
2019-06-01,1830.0,1750.5,1785.5,1800.0,0.30648708
2019-07-01,1861.0,1777.0,1808.0,1799.0,-0.05555749
2019-08-01,1803.0,1741.5,1786.0,1753.0,-2.5569737
2019-09-01,1826.0,1721.5,1747.0,1721.5,-1.7969191
2019-10-01,1760.0,1706.0,1719.0,1755.0,1.9459724
2019-11-01,1820.0,1731.0,1762.0,1770.0,0.85470676
2019-12-01,1829.0,1741.0,1765.0,1810.0,2.2598863
2020-01-01,1833.0,1719.0,1807.0,1722.0,-4.8618793
2020-02-01,1747.5,1679.0,1721.0,1694.5,-1.5969813
2020-03-01,1732.0,1582.5,1700.0,1526.0,-9.943938
2020-04-01,1501.5,1426.5,1501.5,1494.5,-2.064222
2020-05-01,1534.5,1428.05,1458.5,1548.0,3.5797954
2020-06-01,1610.39,1517.5,1524.5,1619.5,4.6188593
2020-07-01,1701.99,1584.25,1598.0,1713.5,5.8042645
2020-08-01,1780.49,1683.5,1715.5,1800.0,5.048144
2020-09-01,1789.5,1713.78,1771.5,1765.0,-1.9444466
2020-10-01,1861.0,1709.75,1737.75,1848.5,4.7308803
2020-11-01,2041.38,1853.5,1876.75,2045.0,10.630238
2020-12-01,2068.25,1964.0,2055.38,1979.5,-3.202933
2021-01-01,2049.25,1953.8,2025.5,1977.5,-0.10103583
2021-02-01,2215.63,1956.63,1964.13,2154.5,8.950699
2021-03-01,2284.0,2085.63,2103.38,2212.0,2.6688337
2021-04-01,2414.43,2194.25,2209.75,2397.0,8.363474
2021-05-01,2525.24,2340.89,2423.0,2483.0,3.5878181
2021-06-01,2549.0,2345.75,2484.01,2523.5,1.631093
2021-07-01,2620.25,2412.0,2501.75,2590.0,2.6352286
2021-08-01,2703.74,2539.75,2628.5,2718.0,4.9420834
2021-09-01,2950.0,2756.0,2758.0,2858.5,5.1692367
2021-10-01,3198.0,2695.0,2881.0,2716.5,-4.967642
2021-11-01,2734.0,2522.0,2732.0,2625.0,-3.3683062
2021-12-01,2842.0,2585.0,2648.0,2807.5,6.952381
2022-01-01,3095.0,2821.0,2825.0,3021.0,7.604635
2022-02-01,3445.0,3028.0,3049.0,3368.5,11.502814
2022-03-01,3966.0,3254.0,3463.0,3491.0,3.6366343
2022-04-01,3497.0,3044.0,3499.0,3052.5,-12.560868
2022-05-01,2973.0,2715.0,2945.0,2787.0,-8.69779
2022-06-01,2797.0,2420.5,2740.0,2445.5,-12.253321
2022-07-01,2457.0,2336.0,2400.0,2488.5,1.758337
2022-08-01,2493.0,2357.0,2447.5,2359.0,-5.2039385
2022-09-01,2327.0,2103.0,2300.0,2162.0,-8.350998
2022-10-01,2360.0,2169.0,2169.0,2222.0,2.7752042
2022-11-01,2443.0,2235.0,2258.0,2477.5,11.498653
2022-12-01,2515.0,2364.0,2465.0,2378.0,-4.016143
2023-01-01,2662.0,2273.0,2369.0,2644.0,11.185873
2023-02-01,2642.0,2345.0,2645.0,2373.0,-10.24962
2023-03-01,2410.0,2280.0,2415.0,2413.0,1.6856313
2023-04-01,2430.0,2302.0,2430.0,2356.0,-2.3622036
2023-05-01,2353.0,2221.5,2360.0,2246.0,-4.668933
2023-06-01,2289.0,2141.5,2260.0,2151.5,-4.20748
2023-07-01,2277.0,2130.0,2155.0,2282.5,6.0887694
2023-08-01,2260.0,2122.0,2262.0,2208.0,-3.2639623
2023-09-01,2340.0,2178.0,2236.0,2347.0,6.2952876
2023-10-01,2315.0,2170.0,2323.0,2251.5,-4.069024
2023-11-01,2278.0,2198.0,2247.0,2193.0,-2.5982678
2023-12-01,2382.0,2124.0,2187.0,2384.0,8.709526
2024-01-01,2378.0,2154.0,2384.0,2280.0,-4.3624163
2024-02-01,2253.0,2179.0,2251.0,2228.0,-2.2807002
2024-03-01,2324.0,2222.0,2225.0,2337.0,4.8922777
2024-04-01,2660.0,2363.0,2370.0,2591.5,10.890031
2024-05-01,2740.0,2529.0,2572.0,2652.5,2.353847
2024-06-01,2668.0,2481.0,2672.0,2524.5,-4.825634
2024-07-01,2544.5,2225.0,2535.0,2290.5,-9.26916
2024-08-01,2558.0,2224.5,2317.0,2447.0,6.832564
2024-09-01,2545.5,2326.5,2454.0,2497.0,2.0433187
